Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Lucas Merolla,ar ARG,DF,27.0,1,1,90.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,0.3,0.35,0.05,0.35,Matches
Valentin Sanchez,ar ARG,MF,20.0,4,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Enzo Luna,ar ARG,"MF,FW",20.0,5,0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.52,0.52,0.52,Matches
Nazareno Durán,ar ARG,,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leandro Figueredo,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rodrigo Lugo,ar ARG,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Alexis Martínez,ar ARG,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Leonel Pérez,ar ARG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Milton Ríos,ar ARG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Iván Valenzuela,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.8,27,297,2430.0,27.0,18.0,11.0,29.0,15.0,3.0,4.0,64.0,7.0,25.6,22.3,16.3,38.7,422.0,992.0,982.0,0.67,0.41,1.07,0.56,0.96,0.95,0.61,1.55,0.83,1.43,
Opponent Total,,,27.3,27,297,2430.0,27.0,28.0,23.0,51.0,26.0,2.0,3.0,68.0,9.0,25.1,22.8,18.8,41.6,353.0,916.0,903.0,1.04,0.85,1.89,0.96,1.81,0.93,0.7,1.62,0.84,1.54,
