Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Valentín Burgoa,ar ARG,"FW,MF",23.0,11,335.0,30.0,13.8,3.7,3,67.0,0,8,17.0,9,0.91,2.0,3.0,-1.0,-0.27,0.16,3.0,3.6,-0.5,-0.14,-0.18,Matches
Santiago Luján,ar ARG,"MF,FW",21.0,10,233.0,23.0,9.6,2.6,2,64.0,0,8,13.0,13,0.8,2.0,3.0,-1.0,-0.39,0.02,3.2,4.5,-1.2,-0.48,-0.55,Matches
Dante Campisi,ar ARG,GK,26.0,2,180.0,90.0,7.4,2.0,2,90.0,2,0,,18,0.5,1.0,3.0,-2.0,-1.0,-0.64,1.8,1.8,0.0,-0.01,-0.03,Matches
Juan Fernando Garro,ar ARG,"MF,FW",30.0,9,267.0,30.0,11.0,3.0,1,77.0,0,8,24.0,9,0.67,1.0,3.0,-2.0,-0.67,-0.3,3.5,3.2,0.3,0.09,0.08,Matches
Lucas Merolla,ar ARG,DF,27.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,0,3.0,4.0,2.0,2.0,2.0,2.5,1.6,0.8,0.8,0.84,0.85,Matches
Valentin Sanchez,ar ARG,MF,20.0,4,56.0,14.0,2.3,0.6,0,,0,4,14.0,1,0.25,0.0,0.0,0.0,0.0,0.42,1.7,0.1,1.6,2.53,2.57,Matches
Enzo Luna,ar ARG,"MF,FW",20.0,5,35.0,7.0,1.4,0.4,0,,0,5,7.0,8,1.2,0.0,1.0,-1.0,-2.57,-2.2,0.4,1.8,-1.4,-3.49,-3.56,Matches
Nazareno Durán,ar ARG,,18.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Leandro Figueredo,ar ARG,DF,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Rodrigo Lugo,ar ARG,GK,31.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Alexis Martínez,ar ARG,DF,17.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Leonel Pérez,ar ARG,MF,18.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Milton Ríos,ar ARG,MF,18.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Iván Valenzuela,ar ARG,MF,21.0,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
Squad Total,,,26.8,27,2430.0,90.0,100.0,27.0,297,83.0,176,116,18.0,207,0.93,18.0,29.0,-11.0,-0.41,,25.6,25.1,0.5,0.02,,
Opponent Total,,,27.3,27,2430.0,90.0,100.0,27.0,297,83.0,171,122,20.0,198,1.81,29.0,18.0,11.0,0.41,,25.1,25.6,-0.5,-0.02,,
