Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Fernando Godoy,ar ARG,MF,32.0,7.0,276,353,78.2,5327,1597,94,115,81.7,145,165,87.9,33,57,57.9,0,0.1,0.2,-0.1,2,19,3,2,27,Matches
Matías Gómez,ar ARG,"MF,FW",19.0,5.4,129,188,68.6,2031,533,67,81,82.7,42,59,71.2,11,28,39.3,0,0.5,0.4,-0.5,4,14,0,0,13,Matches
Lucas Castro,ar ARG,"MF,FW",33.0,6.7,233,335,69.6,3883,1251,113,141,80.1,90,121,74.4,22,45,48.9,0,0.9,1.0,-0.9,15,37,8,2,48,Matches
Lucas Carrizo,ar ARG,DF,25.0,6.4,210,331,63.4,4799,1980,61,72,84.7,98,135,72.6,50,108,46.3,0,0.0,0.2,0.0,2,26,4,3,20,Matches
Patricio Pizarro,ar ARG,DF,22.0,6.4,237,319,74.3,4499,1857,97,115,84.3,111,142,78.2,26,55,47.3,0,0.3,0.2,-0.3,5,11,3,2,14,Matches
Juan Manuel García,ar ARG,"FW,MF",30.0,5.9,65,123,52.8,876,249,42,68,61.8,16,27,59.3,3,7,42.9,1,1.3,0.4,-0.3,10,9,1,0,13,Matches
César Ibáñez,ar ARG,DF,23.0,3.8,138,225,61.3,2375,1034,72,86,83.7,48,72,66.7,17,61,27.9,0,0.2,0.3,-0.2,2,18,5,3,20,Matches
Agostino Spina,ar ARG,MF,21.0,3.4,92,132,69.7,1701,374,34,45,75.6,49,63,77.8,8,18,44.4,0,0.0,0.0,0.0,0,10,1,0,18,Matches
Valentín Burgoa,ar ARG,"FW,MF",23.0,3.7,62,103,60.2,1096,285,33,42,78.6,17,29,58.6,9,21,42.9,0,0.1,0.3,-0.1,3,7,3,2,9,Matches
Santiago Luján,ar ARG,"MF,FW",21.0,2.6,48,93,51.6,828,238,24,31,77.4,14,26,53.8,8,28,28.6,0,0.1,0.2,-0.1,2,5,0,0,8,Matches
Dante Campisi,ar ARG,GK,26.0,2.0,47,68,69.1,1654,1394,8,8,100.0,14,15,93.3,25,45,55.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Juan Fernando Garro,ar ARG,"MF,FW",30.0,3.0,64,79,81.0,1007,199,36,41,87.8,19,22,86.4,6,8,75.0,0,0.1,0.3,-0.1,2,6,3,0,7,Matches
Lucas Merolla,ar ARG,DF,27.0,1.0,13,22,59.1,243,112,3,4,75.0,10,15,66.7,0,3,0.0,1,0.3,0.0,0.7,1,1,0,0,1,Matches
Valentin Sanchez,ar ARG,MF,20.0,0.6,17,25,68.0,241,49,9,12,75.0,6,8,75.0,1,1,100.0,0,0.1,0.4,-0.1,2,1,0,0,1,Matches
Enzo Luna,ar ARG,"MF,FW",20.0,0.4,7,10,70.0,95,20,5,5,100.0,2,5,40.0,0,0,,0,0.0,0.0,0.0,0,1,1,0,1,Matches
Squad Total,,,26.8,27.0,8343,11654,71.6,160858,64963,3398,4119,82.5,3562,4529,78.6,1207,2346,51.4,11,16.3,18.7,-5.3,220,753,181,77,992,
Opponent Total,,,27.3,27.0,8146,11234,72.5,151985,62683,3536,4284,82.5,3350,4232,79.2,1057,2008,52.6,23,18.8,17.9,4.2,200,673,142,41,916,
