Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Luan Polli,br BRA,GK,29.0,4.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Andreas Samaris,gr GRE,MF,33.0,2.0,0,1,1,100.0,0.49,0.49,0.0,0.0,13.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Gabriel Boschilia,br BRA,"MF,FW",26.0,3.8,1,15,5,33.3,3.92,1.31,0.07,0.2,24.1,2,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
Hayner,br BRA,"DF,MF",27.0,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhon Chancellor,ve VEN,DF,31.0,3.4,0,1,0,0.0,0.3,0.0,0.0,,14.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Pedro Luccas,br BRA,GK,19.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edu,br BRA,"FW,MF",29.0,3.6,2,10,4,40.0,2.81,1.13,0.2,0.5,13.4,0,0,0,2.5,2.5,0.25,-0.5,-0.5,Matches
Júnior Urso,br BRA,MF,33.0,3.3,0,7,1,14.3,2.11,0.3,0.0,0.0,19.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Maurício Antônio,br BRA,DF,30.0,2.0,0,2,0,0.0,1.0,0.0,0.0,,30.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
William Pottker,br BRA,"FW,MF",29.0,1.3,0,1,1,100.0,0.78,0.78,0.0,0.0,22.4,0,0,0,0.2,0.2,0.15,-0.2,-0.2,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,1.0,0,3,0,0.0,2.97,0.0,0.0,,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Gustavo Vilar,br BRA,DF,22.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,1.1,0,4,1,25.0,3.53,0.88,0.0,0.0,16.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Jesé,es ESP,MF,29.0,1.1,1,4,2,50.0,3.75,1.87,0.25,0.5,16.1,0,0,0,0.3,0.3,0.07,0.7,0.7,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wesley Pombo,br BRA,MF,20.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,0.3,0,1,1,100.0,3.1,3.1,0.0,0.0,25.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,0.3,0,1,0,0.0,3.6,0.0,0.0,,18.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Squad Total,,,27.1,38.0,40,420,140,33.3,11.05,3.68,0.08,0.23,20.3,30,8,9,39.3,32.2,0.08,0.7,-0.2,
Opponent Total,,,27.5,38.0,71,600,210,35.0,15.79,5.53,0.1,0.3,18.1,31,9,10,60.8,53.0,0.09,10.2,9.0,
