Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Jean Pedroso,br BRA,DF,19.0,6.5,6,0.92,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diogo Batista,br BRA,"DF,MF",19.0,5.9,15,2.54,12,1,0,1,1,0,1,0.17,1,0,0,0,0,0,Matches
Rodrigo Pinho,br BRA,FW,31.0,4.3,11,2.57,4,0,0,3,4,0,0,0.0,0,0,0,0,0,0,Matches
Maurício Garcez,br BRA,"MF,FW",25.0,6.6,12,1.81,6,0,1,1,3,1,0,0.0,0,0,0,0,0,0,Matches
Fransérgio,br BRA,MF,32.0,5.9,8,1.35,7,0,0,1,0,0,1,0.17,1,0,0,0,0,0,Matches
Luan Polli,br BRA,GK,29.0,4.3,1,0.23,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Andreas Samaris,gr GRE,MF,33.0,2.0,1,0.49,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Boschilia,br BRA,"MF,FW",26.0,3.8,11,2.88,6,2,2,1,0,0,1,0.26,1,0,0,0,0,0,Matches
Hayner,br BRA,"DF,MF",27.0,3.4,7,2.07,6,0,0,0,1,0,1,0.3,1,0,0,0,0,0,Matches
Jhon Chancellor,ve VEN,DF,31.0,3.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Pedro Luccas,br BRA,GK,19.0,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edu,br BRA,"FW,MF",29.0,3.6,7,1.97,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Júnior Urso,br BRA,MF,33.0,3.3,4,1.2,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.7,1,0.37,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Maurício Antônio,br BRA,DF,30.0,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,1.9,3,1.55,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
William Pottker,br BRA,"FW,MF",29.0,1.3,1,0.78,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,1.0,1,0.99,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gustavo Vilar,br BRA,DF,22.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,1.1,5,4.41,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jesé,es ESP,MF,29.0,1.1,4,3.75,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,0.6,2,3.27,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wesley Pombo,br BRA,MF,20.0,0.6,3,5.4,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,0.3,1,3.1,1,0,0,0,0,0,1,3.1,1,0,0,0,0,0,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,0.3,1,3.6,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.1,38.0,732,19.26,505,71,47,39,58,12,68,1.79,43,7,5,6,7,0,
Opponent Total,,,27.5,38.0,1079,28.39,744,120,51,79,64,21,123,3.24,76,10,9,12,13,3,
