Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Andrey Ramos do Nascimento,br BRA,MF,24.0,26,1124.0,43.0,32.9,12.5,11,70.0,2,15,23.0,11,0.85,13.0,23.0,-10.0,-0.8,0.06,13.4,19.8,-6.4,-0.52,0.08,Matches
Willian Farias,br BRA,MF,33.0,16,959.0,60.0,28.0,10.7,11,76.0,7,5,24.0,3,0.69,13.0,21.0,-8.0,-0.75,0.13,10.7,15.2,-4.5,-0.42,0.2,Matches
Thalisson Gabriel,br BRA,DF,21.0,11,945.0,86.0,27.6,10.5,11,86.0,10,0,,2,0.91,10.0,16.0,-6.0,-0.57,0.37,10.8,13.1,-2.4,-0.22,0.48,Matches
Islam Slimani,dz ALG,FW,34.0,11,817.0,74.0,23.9,9.1,10,78.0,4,1,39.0,0,1.09,12.0,19.0,-7.0,-0.77,0.09,8.5,13.9,-5.4,-0.6,-0.04,Matches
Kaio,br BRA,"MF,FW",18.0,24,881.0,37.0,25.8,9.8,9,63.0,1,15,21.0,5,0.83,7.0,23.0,-16.0,-1.63,-1.07,8.6,17.7,-9.2,-0.94,-0.5,Matches
Bruno Viana,br BRA,DF,27.0,10,811.0,81.0,23.7,9.0,9,89.0,8,1,14.0,3,0.55,11.0,20.0,-9.0,-1.0,-0.21,8.3,16.1,-7.8,-0.87,-0.39,Matches
Alef Manga,br BRA,"FW,MF",28.0,10,804.0,80.0,23.5,8.9,9,87.0,8,1,17.0,0,0.8,9.0,17.0,-8.0,-0.9,-0.07,10.0,13.4,-3.5,-0.39,0.24,Matches
Diogo,br BRA,"FW,MF",26.0,15,756.0,50.0,22.1,8.4,9,65.0,1,6,28.0,1,1.07,10.0,16.0,-6.0,-0.71,0.16,7.5,11.4,-3.8,-0.46,0.14,Matches
Liziero,br BRA,MF,24.0,10,586.0,59.0,17.1,6.5,8,70.0,2,2,15.0,2,0.3,6.0,11.0,-5.0,-0.77,0.09,5.1,9.0,-3.9,-0.61,-0.05,Matches
Zé Roberto,br BRA,"FW,MF",29.0,10,523.0,52.0,15.3,5.8,7,65.0,0,3,22.0,2,0.5,7.0,10.0,-3.0,-0.52,0.38,5.4,8.4,-3.0,-0.52,0.06,Matches
Thiago Dombroski,br BRA,DF,20.0,7,504.0,72.0,14.7,5.6,7,72.0,2,0,,4,0.71,6.0,13.0,-7.0,-1.25,-0.48,5.6,11.2,-5.6,-0.99,-0.5,Matches
Jean Pedroso,br BRA,DF,19.0,7,584.0,83.0,17.1,6.5,6,90.0,5,1,45.0,15,0.71,4.0,12.0,-8.0,-1.23,-0.47,7.7,9.0,-1.2,-0.19,0.45,Matches
Diogo Batista,br BRA,"DF,MF",19.0,11,531.0,48.0,15.5,5.9,5,73.0,2,6,28.0,8,0.91,6.0,9.0,-3.0,-0.51,0.39,7.0,9.6,-2.6,-0.44,0.15,Matches
Rodrigo Pinho,br BRA,FW,31.0,10,385.0,39.0,11.3,4.3,5,53.0,0,5,24.0,7,1.1,3.0,10.0,-7.0,-1.64,-0.9,5.0,8.2,-3.2,-0.76,-0.21,Matches
Maurício Garcez,br BRA,"MF,FW",25.0,14,596.0,43.0,17.4,6.6,4,77.0,0,10,29.0,7,0.93,8.0,11.0,-3.0,-0.45,0.47,9.0,9.4,-0.4,-0.06,0.62,Matches
Fransérgio,br BRA,MF,32.0,15,534.0,36.0,15.6,5.9,4,61.0,0,11,26.0,8,1.07,8.0,14.0,-6.0,-1.01,-0.2,8.8,12.4,-3.7,-0.62,-0.06,Matches
Luan Polli,br BRA,GK,29.0,5,385.0,77.0,11.3,4.3,4,90.0,4,1,25.0,31,1.0,10.0,10.0,0.0,0.0,0.95,5.9,8.4,-2.5,-0.58,-0.01,Matches
Andreas Samaris,gr GRE,MF,33.0,4,183.0,46.0,5.4,2.0,4,46.0,0,0,,7,0.0,2.0,10.0,-8.0,-3.93,-3.27,1.5,6.3,-4.9,-2.39,-1.93,Matches
Gabriel Boschilia,br BRA,"MF,FW",26.0,11,344.0,31.0,10.1,3.8,3,64.0,0,8,19.0,3,0.73,3.0,11.0,-8.0,-2.09,-1.39,3.4,7.0,-3.6,-0.93,-0.41,Matches
Hayner,br BRA,"DF,MF",27.0,8,304.0,38.0,8.9,3.4,3,67.0,0,5,20.0,5,0.75,5.0,11.0,-6.0,-1.78,-1.03,3.7,8.9,-5.2,-1.55,-1.07,Matches
Jhon Chancellor,ve VEN,DF,31.0,4,303.0,76.0,8.9,3.4,3,90.0,2,1,34.0,1,0.25,3.0,9.0,-6.0,-1.78,-1.03,1.9,6.3,-4.4,-1.3,-0.8,Matches
Pedro Luccas,br BRA,GK,19.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,6,0.33,1.0,4.0,-3.0,-1.0,-0.17,2.6,5.0,-2.3,-0.78,-0.23,Matches
Edu,br BRA,"FW,MF",29.0,10,320.0,32.0,9.4,3.6,2,64.0,0,8,24.0,8,0.5,3.0,8.0,-5.0,-1.41,-0.62,4.9,6.7,-1.7,-0.48,0.09,Matches
Júnior Urso,br BRA,MF,33.0,6,298.0,50.0,8.7,3.3,2,74.0,1,4,38.0,0,0.33,1.0,6.0,-5.0,-1.51,-0.73,2.5,6.3,-3.7,-1.13,-0.61,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,6,245.0,41.0,7.2,2.7,1,90.0,1,5,31.0,8,1.17,4.0,6.0,-2.0,-0.73,0.12,3.6,7.3,-3.7,-1.38,-0.87,Matches
Maurício Antônio,br BRA,DF,30.0,3,180.0,60.0,5.3,2.0,1,90.0,1,2,45.0,3,0.33,2.0,3.0,-1.0,-0.5,0.36,1.8,3.6,-1.7,-0.87,-0.32,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,5,173.0,35.0,5.1,1.9,1,90.0,1,4,21.0,6,0.6,2.0,6.0,-4.0,-2.08,-1.3,1.2,6.6,-5.5,-2.83,-2.38,Matches
William Pottker,br BRA,"FW,MF",29.0,4,116.0,29.0,3.4,1.3,1,53.0,0,3,21.0,2,0.5,0.0,4.0,-4.0,-3.1,-2.34,0.6,2.1,-1.5,-1.14,-0.6,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,4,91.0,23.0,2.7,1.0,1,45.0,0,3,15.0,13,0.75,2.0,4.0,-2.0,-1.98,-1.17,1.9,3.1,-1.2,-1.14,-0.59,Matches
Gustavo Vilar,br BRA,DF,22.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,8,0.0,0.0,3.0,-3.0,-3.0,-2.22,0.7,2.6,-1.9,-1.88,-1.34,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,5,102.0,20.0,3.0,1.1,0,,0,5,20.0,8,0.0,0.0,3.0,-3.0,-2.65,-1.86,2.6,0.7,1.9,1.68,2.31,Matches
Jesé,es ESP,MF,29.0,6,96.0,16.0,2.8,1.1,0,,0,6,16.0,7,0.0,2.0,5.0,-3.0,-2.81,-2.03,1.0,2.6,-1.6,-1.52,-0.98,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,2,55.0,28.0,1.6,0.6,0,,0,2,28.0,1,0.0,0.0,0.0,0.0,0.0,0.86,0.4,0.6,-0.2,-0.36,0.21,Matches
Wesley Pombo,br BRA,MF,20.0,1,50.0,50.0,1.5,0.6,0,,0,1,50.0,5,1.0,1.0,0.0,1.0,1.8,2.68,0.9,0.6,0.3,0.62,1.2,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,4,29.0,7.0,0.8,0.3,0,,0,4,7.0,6,0.25,1.0,0.0,1.0,3.1,3.98,0.7,0.4,0.3,0.98,1.56,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,0.85,0.2,0.0,0.2,0.81,1.39,Matches
Matheus Cadorini,br BRA,FW,20.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Jean Gabriel,br BRA,MF,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Bernardo Lemes,br BRA,MF,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Marcao,br BRA,GK,22.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Jesús Trindade,uy URU,MF,29.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jorge Vinicius,br BRA,DF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,79.0,230,186,25.0,262,0.79,41.0,73.0,-32.0,-0.84,,39.3,60.8,-21.6,-0.57,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,79.0,231,185,23.0,264,2.05,73.0,41.0,32.0,0.84,,60.8,39.3,21.6,0.57,,
