Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Jean Pedroso,br BRA,DF,19.0,6.5,1,0,0,6,2,0,0,8,9,0,1,0,26,8,7,53.3,Matches
Diogo Batista,br BRA,"DF,MF",19.0,5.9,1,0,0,11,4,0,14,2,5,0,0,0,26,5,6,45.5,Matches
Rodrigo Pinho,br BRA,FW,31.0,4.3,2,0,0,8,10,4,1,1,1,0,0,0,7,9,23,28.1,Matches
Maurício Garcez,br BRA,"MF,FW",25.0,6.6,0,0,0,7,16,1,9,0,7,0,0,0,24,17,27,38.6,Matches
Fransérgio,br BRA,MF,32.0,5.9,1,0,0,7,7,1,3,5,4,0,0,0,33,12,17,41.4,Matches
Luan Polli,br BRA,GK,29.0,4.3,2,0,0,0,1,0,0,0,0,0,0,0,2,1,2,33.3,Matches
Andreas Samaris,gr GRE,MF,33.0,2.0,1,0,0,6,2,0,0,4,2,0,0,0,13,1,0,100.0,Matches
Gabriel Boschilia,br BRA,"MF,FW",26.0,3.8,1,0,0,6,7,0,15,1,5,0,0,0,26,2,5,28.6,Matches
Hayner,br BRA,"DF,MF",27.0,3.4,3,0,0,9,10,0,12,1,4,0,0,0,19,4,5,44.4,Matches
Jhon Chancellor,ve VEN,DF,31.0,3.4,0,0,0,2,1,1,0,2,4,0,0,0,7,6,7,46.2,Matches
Pedro Luccas,br BRA,GK,19.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,80.0,Matches
Edu,br BRA,"FW,MF",29.0,3.6,0,0,0,1,4,2,5,0,0,0,0,0,10,8,6,57.1,Matches
Júnior Urso,br BRA,MF,33.0,3.3,2,0,0,4,10,0,1,2,3,0,0,0,14,5,4,55.6,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.7,3,0,0,7,2,0,2,7,3,0,1,0,5,6,6,50.0,Matches
Maurício Antônio,br BRA,DF,30.0,2.0,0,0,0,2,0,0,0,5,0,0,0,0,11,4,2,66.7,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,1.9,1,0,0,4,2,1,7,4,4,0,1,0,12,3,2,60.0,Matches
William Pottker,br BRA,"FW,MF",29.0,1.3,1,0,0,3,3,1,2,1,2,0,0,0,13,2,3,40.0,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,1.0,0,0,0,0,1,0,0,1,2,0,0,0,3,0,4,0.0,Matches
Gustavo Vilar,br BRA,DF,22.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,100.0,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,1.1,0,0,0,7,5,0,1,2,2,0,0,0,8,1,4,20.0,Matches
Jesé,es ESP,MF,29.0,1.1,0,0,0,0,0,0,3,0,0,0,0,0,6,1,2,33.3,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,0.6,1,0,0,4,1,0,3,0,1,0,0,0,3,0,1,0.0,Matches
Wesley Pombo,br BRA,MF,20.0,0.6,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0.0,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,0.3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
Squad Total,,,27.1,38.0,124,5,3,586,531,62,626,385,418,6,10,2,1901,570,609,48.3,
Opponent Total,,,27.5,38.0,97,4,2,559,559,48,867,329,407,8,9,1,1969,609,570,51.7,
