Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Júnior Urso,br BRA,MF,33.0,3.3,122,117,5,5,0,1,1,0,0,0,0,0,109,0,2,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.7,82,77,5,1,0,1,2,4,0,0,0,0,63,0,0,Matches
Maurício Antônio,br BRA,DF,30.0,2.0,95,90,5,4,0,2,0,0,0,0,0,0,77,0,2,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,1.9,89,67,22,3,1,0,7,18,1,0,1,0,51,0,9,Matches
William Pottker,br BRA,"FW,MF",29.0,1.3,40,38,2,0,0,0,2,1,0,0,0,0,28,0,2,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,1.0,22,21,1,0,0,0,0,1,0,0,0,0,16,0,0,Matches
Gustavo Vilar,br BRA,DF,22.0,1.0,59,58,1,1,0,0,0,0,0,0,0,0,50,0,0,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,1.1,46,43,3,2,0,0,1,1,0,0,0,0,34,0,2,Matches
Jesé,es ESP,MF,29.0,1.1,34,34,0,0,0,0,3,0,0,0,0,0,27,0,0,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,0.6,30,29,1,1,0,0,3,0,0,0,0,0,22,0,2,Matches
Wesley Pombo,br BRA,MF,20.0,0.6,12,10,0,0,0,0,1,0,0,0,0,0,9,2,0,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,0.3,13,13,0,0,0,0,1,0,0,0,0,0,12,0,0,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
Squad Total,,,27.1,38.0,15457,13438,1957,563,41,109,626,792,166,96,49,0,11817,62,291,
Opponent Total,,,27.5,38.0,19763,17620,2095,603,31,180,867,904,244,103,73,11,15936,48,370,
