Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Matheus Bianqui,br BRA,MF,25.0,15.8,686,52,191,369,135,30,686,15,7,46.7,6,40.0,327,1114,466,10,6,3,24,14,362,41,Matches
Andrey Ramos do Nascimento,br BRA,MF,24.0,12.5,843,47,216,491,156,7,843,10,6,60.0,3,30.0,435,2168,1097,16,17,3,15,9,524,16,Matches
Willian Farias,br BRA,MF,33.0,10.7,551,33,156,348,54,1,551,18,14,77.8,4,22.2,298,1588,694,6,3,0,11,6,332,2,Matches
Thalisson Gabriel,br BRA,DF,21.0,10.5,577,98,346,218,17,6,577,7,7,100.0,0,0.0,285,1325,780,4,2,1,11,0,349,1,Matches
Islam Slimani,dz ALG,FW,34.0,9.1,305,15,24,151,131,39,305,5,2,40.0,3,60.0,164,592,187,3,2,1,25,14,230,40,Matches
Kaio,br BRA,"MF,FW",18.0,9.8,396,8,88,153,164,14,396,57,21,36.8,24,42.1,275,2200,1136,33,28,3,28,18,280,66,Matches
Bruno Viana,br BRA,DF,27.0,9.0,515,72,260,245,10,3,515,1,1,100.0,0,0.0,274,1311,707,4,3,0,1,0,312,1,Matches
Alef Manga,br BRA,"FW,MF",28.0,8.9,340,3,33,124,189,42,339,27,17,63.0,8,29.6,195,1591,819,25,17,13,19,10,246,75,Matches
Diogo,br BRA,"FW,MF",26.0,8.4,277,5,26,142,110,28,277,13,6,46.2,6,46.2,133,564,202,7,3,1,22,9,170,26,Matches
Liziero,br BRA,MF,24.0,6.5,366,12,81,232,58,3,366,15,10,66.7,4,26.7,199,826,355,2,7,0,6,4,238,6,Matches
Zé Roberto,br BRA,"FW,MF",29.0,5.8,200,7,14,100,89,14,200,9,2,22.2,6,66.7,118,513,179,7,10,0,16,14,150,27,Matches
Thiago Dombroski,br BRA,DF,20.0,5.6,311,36,147,162,4,2,311,2,1,50.0,0,0.0,183,1019,611,5,2,0,3,1,216,0,Matches
Jean Pedroso,br BRA,DF,19.0,6.5,332,33,146,183,5,1,332,4,4,100.0,0,0.0,203,1043,641,4,2,0,1,1,212,0,Matches
Diogo Batista,br BRA,"DF,MF",19.0,5.9,354,23,123,169,66,6,354,10,3,30.0,5,50.0,181,813,497,8,7,2,10,5,197,13,Matches
Rodrigo Pinho,br BRA,FW,31.0,4.3,118,6,15,63,42,11,118,8,2,25.0,3,37.5,59,271,122,4,5,1,7,5,78,11,Matches
Maurício Garcez,br BRA,"MF,FW",25.0,6.6,216,13,29,88,103,23,216,17,9,52.9,8,47.1,114,649,366,11,5,3,16,9,143,34,Matches
Fransérgio,br BRA,MF,32.0,5.9,356,24,84,241,34,6,356,7,6,85.7,1,14.3,210,1121,584,12,5,1,3,2,229,9,Matches
Luan Polli,br BRA,GK,29.0,4.3,122,104,122,0,0,0,122,0,0,,0,,61,328,245,0,0,0,2,0,39,0,Matches
Andreas Samaris,gr GRE,MF,33.0,2.0,108,4,35,65,8,2,108,0,0,,0,,54,208,77,1,0,0,3,1,68,0,Matches
Gabriel Boschilia,br BRA,"MF,FW",26.0,3.8,245,4,33,137,79,6,245,17,11,64.7,4,23.5,158,867,343,10,8,2,11,6,167,20,Matches
Hayner,br BRA,"DF,MF",27.0,3.4,190,10,54,79,60,2,190,19,11,57.9,5,26.3,105,930,516,14,14,0,8,2,104,15,Matches
Jhon Chancellor,ve VEN,DF,31.0,3.4,139,35,90,48,1,1,139,0,0,,0,,65,262,119,0,0,0,0,0,83,0,Matches
Pedro Luccas,br BRA,GK,19.0,3.0,113,106,113,0,0,0,113,0,0,,0,,45,205,145,0,0,0,0,0,44,0,Matches
Edu,br BRA,"FW,MF",29.0,3.6,118,2,5,58,58,16,118,7,4,57.1,3,42.9,74,307,121,5,7,2,8,8,87,17,Matches
Júnior Urso,br BRA,MF,33.0,3.3,160,5,29,106,27,6,160,11,5,45.5,2,18.2,101,485,237,4,4,2,5,5,118,4,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.7,117,25,66,48,4,1,117,0,0,,0,,50,191,64,0,0,0,1,0,57,0,Matches
Maurício Antônio,br BRA,DF,30.0,2.0,130,29,77,49,4,2,130,0,0,,0,,68,261,125,0,0,0,3,0,73,0,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,1.9,105,9,45,45,17,0,105,4,3,75.0,1,25.0,40,209,114,3,1,0,1,1,39,2,Matches
William Pottker,br BRA,"FW,MF",29.0,1.3,62,1,19,25,19,3,62,7,2,28.6,4,57.1,40,323,129,4,1,0,6,5,43,8,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,1.0,35,0,5,15,17,1,35,1,0,0.0,1,100.0,20,114,64,2,2,0,4,2,21,7,Matches
Gustavo Vilar,br BRA,DF,22.0,1.0,64,4,28,35,1,0,64,0,0,,0,,35,123,47,0,0,0,0,0,46,0,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,1.1,76,5,9,34,34,3,76,5,1,20.0,3,60.0,43,133,43,1,3,0,4,1,47,10,Matches
Jesé,es ESP,MF,29.0,1.1,50,0,2,17,32,6,50,6,1,16.7,5,83.3,32,118,41,2,2,1,5,0,36,9,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,0.6,39,0,6,16,17,2,39,2,1,50.0,0,0.0,26,200,106,4,3,1,2,3,31,3,Matches
Wesley Pombo,br BRA,MF,20.0,0.6,24,0,1,9,14,1,24,4,1,25.0,3,75.0,15,96,36,2,0,1,6,0,16,5,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,0.3,21,0,1,10,10,2,21,3,2,66.7,1,33.3,15,45,21,0,0,0,2,0,16,4,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,0.3,10,0,0,3,7,2,10,0,0,,0,,7,7,2,1,0,1,2,1,9,2,Matches
Squad Total,,,27.1,38.0,19990,2496,7102,8898,4250,556,19981,808,393,48.6,325,40.2,10779,58669,29638,550,415,109,595,326,11717,1135,
Opponent Total,,,27.5,38.0,23962,1967,6480,11590,6113,836,23952,816,385,47.2,342,41.9,14146,74680,38149,658,532,143,605,338,15820,1675,
