Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gabriel Boschilia,br BRA,"MF,FW",26.0,3.8,145,182,79.7,2156,634,91,96,94.8,43,53,81.1,9,26,34.6,1,0.8,0.6,0.2,5,25,2,1,18,Matches
Hayner,br BRA,"DF,MF",27.0,3.4,96,142,67.6,1726,729,43,57,75.4,41,61,67.2,11,19,57.9,0,0.3,0.2,-0.3,5,13,3,1,14,Matches
Jhon Chancellor,ve VEN,DF,31.0,3.4,80,101,79.2,1533,602,32,36,88.9,37,43,86.0,11,21,52.4,0,0.0,0.0,0.0,0,3,0,0,2,Matches
Pedro Luccas,br BRA,GK,19.0,3.0,65,99,65.7,2094,1606,8,8,100.0,25,27,92.6,32,64,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Edu,br BRA,"FW,MF",29.0,3.6,54,84,64.3,858,210,28,41,68.3,19,27,70.4,4,4,100.0,0,0.4,0.4,-0.4,4,6,2,1,7,Matches
Júnior Urso,br BRA,MF,33.0,3.3,109,122,89.3,2056,457,40,45,88.9,57,61,93.4,10,12,83.3,0,0.1,0.0,-0.1,2,10,0,0,13,Matches
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.7,63,82,76.8,1194,449,27,29,93.1,28,32,87.5,7,18,38.9,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Maurício Antônio,br BRA,DF,30.0,2.0,77,95,81.1,1671,651,24,28,85.7,35,38,92.1,16,25,64.0,0,0.0,0.0,0.0,1,4,0,0,4,Matches
Marcos Vinicius,br BRA,"DF,MF",25.0,1.9,51,89,57.3,881,375,24,32,75.0,23,34,67.6,4,11,36.4,0,0.3,0.2,-0.3,2,1,0,0,3,Matches
William Pottker,br BRA,"FW,MF",29.0,1.3,28,40,70.0,391,134,18,20,90.0,7,11,63.6,2,3,66.7,0,0.1,0.0,-0.1,1,2,0,0,2,Matches
Gabriel Silva,br BRA,"FW,MF",20.0,1.0,16,22,72.7,216,60,10,15,66.7,3,3,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,1,0,2,Matches
Gustavo Vilar,br BRA,DF,22.0,1.0,50,59,84.7,1023,279,14,17,82.4,27,32,84.4,9,10,90.0,0,0.0,0.0,0.0,0,3,0,0,1,Matches
Lucas Barbosa,br BRA,"MF,FW",21.0,1.1,34,46,73.9,606,148,15,19,78.9,14,19,73.7,4,5,80.0,0,0.2,0.2,-0.2,2,3,3,1,4,Matches
Jesé,es ESP,MF,29.0,1.1,27,34,79.4,403,60,16,20,80.0,10,13,76.9,1,1,100.0,0,0.0,0.2,0.0,2,3,0,0,4,Matches
Lucas Ronier,br BRA,"FW,MF",18.0,0.6,22,30,73.3,377,102,10,12,83.3,9,12,75.0,2,3,66.7,0,0.0,0.0,0.0,0,1,1,0,3,Matches
Wesley Pombo,br BRA,MF,20.0,0.6,9,12,75.0,106,20,8,9,88.9,1,1,100.0,0,0,,0,0.1,0.0,-0.1,2,2,0,0,0,Matches
Ruan Lucas,br BRA,"MF,FW",18.0,0.3,12,13,92.3,210,64,5,5,100.0,5,6,83.3,2,2,100.0,1,0.4,0.0,0.6,1,1,1,1,2,Matches
Éberth Araújo Nogueira,br BRA,FW,19.0,0.3,3,4,75.0,18,1,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.1,38.0,11817,15457,76.5,215464,84224,5202,6077,85.6,5036,6007,83.8,1315,2576,51.0,25,25.6,24.1,-0.6,301,955,211,78,1148,
Opponent Total,,,27.5,38.0,15936,19763,80.6,293083,99822,6654,7560,88.0,7081,8108,87.3,1832,3060,59.9,45,38.6,38.7,6.4,447,1442,314,100,1687,
