Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Alan Medina,mx MEX,"FW,MF",26-133,7.5,175,234,74.8,2674,786,100,122,82.0,52,68,76.5,15,23,65.2,0,1.2,0.6,-1.2,10,19,9,3,33,Matches
Arnaud Ake,ci CIV,FW,25-273,5.9,71,89,79.8,1023,126,41,49,83.7,26,32,81.3,3,3,100.0,1,0.3,0.1,0.7,7,2,1,0,6,Matches
Nicolás Benedetti,co COL,"MF,FW",26-249,5.9,172,240,71.7,2911,845,85,99,85.9,61,86,70.9,20,38,52.6,3,2.0,1.1,1.0,14,12,9,3,29,Matches
Andres Montaño,mx MEX,MF,21-222,4.7,165,193,85.5,2807,715,71,83,85.5,74,81,91.4,14,17,82.4,2,0.2,0.1,1.8,5,15,2,0,17,Matches
Eduard Bello,ve VEN,"FW,MF",28-132,7.2,180,241,74.7,2788,870,98,111,88.3,63,79,79.7,14,21,66.7,0,1.4,1.0,-1.4,14,14,5,2,17,Matches
José Madueña,mx MEX,DF,33-215,5.5,176,217,81.1,2820,1076,89,100,89.0,74,84,88.1,10,17,58.8,0,0.0,0.1,0.0,2,11,1,1,10,Matches
José Joaquín Esquivel,mx MEX,MF,25-357,5.2,129,151,85.4,2270,589,56,66,84.8,64,69,92.8,9,10,90.0,1,0.6,0.4,0.4,3,11,1,0,17,Matches
Ventura Alvarado,us USA,DF,31-136,4.5,166,206,80.6,3056,1166,62,70,88.6,91,101,90.1,12,30,40.0,0,0.0,0.0,0.0,0,1,0,0,4,Matches
Francisco Eduardo Venegas,mx MEX,DF,25-167,4.5,178,240,74.2,3278,1653,85,96,88.5,73,97,75.3,19,37,51.4,0,0.0,0.2,0.0,2,17,5,2,22,Matches
Néstor Vidrio,mx MEX,DF,34-283,3.2,98,119,82.4,1598,629,43,47,91.5,49,53,92.5,3,14,21.4,0,0.0,0.0,0.0,1,7,0,0,5,Matches
Lucas Merolla,ar ARG,DF,28-186,3.1,91,117,77.8,1767,713,30,35,85.7,54,66,81.8,7,14,50.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Ramiro Árciga,mx MEX,"MF,FW",19-122,2.4,67,91,73.6,1046,181,38,46,82.6,25,31,80.6,3,8,37.5,0,0.0,0.2,0.0,1,2,1,1,2,Matches
Raúl Camacho,mx MEX,FW,21-286,2.0,31,50,62.0,410,42,12,17,70.6,13,19,68.4,0,1,0.0,0,0.2,0.0,-0.2,2,4,0,0,3,Matches
Ricardo Gutiérrez,mx MEX,GK,26-196,1.7,48,59,81.4,1220,853,8,8,100.0,28,28,100.0,12,23,52.2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Roberto Meraz,mx MEX,MF,24-148,1.1,20,25,80.0,368,114,10,11,90.9,7,9,77.8,3,4,75.0,0,0.0,0.0,0.0,0,3,0,0,6,Matches
Miguel Sansores,mx MEX,"FW,MF",32-246,0.8,13,22,59.1,178,25,8,12,66.7,5,8,62.5,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Omar Moreno,mx MEX,"FW,DF",18-334,0.6,14,18,77.8,211,88,9,10,90.0,5,8,62.5,0,0,,0,0.0,0.1,0.0,0,0,2,1,1,Matches
Edson Mata,mx MEX,DF,20-282,0.3,4,7,57.1,36,33,2,3,66.7,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,27.5,17.0,5824,7338,79.4,107544,43252,2442,2785,87.7,2619,3051,85.8,653,1165,56.1,19,15.7,12.0,3.3,145,450,99,27,543,
Opponent Total,,,28.0,17.0,6899,8467,81.5,125122,46391,2937,3271,89.8,3083,3538,87.1,723,1286,56.2,24,20.4,20.3,3.6,191,627,162,60,739,
