Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Emerson Negueba,br BRA,FW,22.0,5.4,107,143,74.8,1289,291,64,75,85.3,31,42,73.8,1,6,16.7,0,0.0,0.1,0.0,1,5,1,0,11,Matches
Matheusinho,br BRA,DF,24.0,4.8,170,232,73.3,2520,1245,101,113,89.4,58,76,76.3,8,34,23.5,0,0.5,0.2,-0.5,6,14,5,3,24,Matches
Ronald,br BRA,MF,25.0,6.5,284,353,80.5,4459,1340,143,167,85.6,108,125,86.4,22,40,55.0,1,1.0,1.0,0.0,12,31,11,4,49,Matches
Iury de Castilho,br BRA,FW,27.0,4.4,56,85,65.9,791,205,34,42,81.0,16,20,80.0,4,10,40.0,0,0.2,0.3,-0.2,3,5,2,1,9,Matches
Uendel,br BRA,DF,34.0,4.0,109,146,74.7,1787,759,62,68,91.2,37,48,77.1,10,23,43.5,0,0.0,0.1,0.0,0,8,3,3,8,Matches
João Carlos,br BRA,GK,34.0,3.0,51,66,77.3,1650,1275,7,7,100.0,20,20,100.0,24,39,61.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Nicolás Quagliata,uy URU,"FW,MF",23.0,2.6,111,147,75.5,1641,454,70,77,90.9,35,43,81.4,5,16,31.3,0,0.4,0.3,-0.4,6,8,1,1,7,Matches
Pablinho,br BRA,FW,19.0,0.4,6,7,85.7,60,10,4,5,80.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Rafael Gava,br BRA,MF,29.0,0.2,5,6,83.3,71,32,4,4,100.0,1,2,50.0,0,0,,0,0.1,0.0,-0.1,2,0,0,0,0,Matches
Vitão,br BRA,DF,22.0,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Ricardo,br BRA,MF,20.0,0.1,4,4,100.0,84,7,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Squad Total,,,28.1,38.0,12493,16082,77.7,230195,89245,5343,6160,86.7,5382,6415,83.9,1489,2660,56.0,24,24.7,26.3,-0.7,318,1111,230,76,1360,
Opponent Total,,,27.6,38.0,17040,20644,82.5,306456,102448,7444,8202,90.8,7431,8452,87.9,1789,3026,59.1,25,31.3,36.6,-6.3,356,1506,314,105,1746,
