Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,7.4,33.0,4.49,25.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Damián Pérez,ar ARG,DF,34.0,4.8,12.0,2.51,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Osatchuk,ar ARG,DF,22.0,4.8,4.0,0.83,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Mauricio Cuero,co COL,"MF,FW",30.0,4.5,15.0,3.33,6.0,5.0,2.0,1.0,1.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Márquez,ar ARG,"FW,MF",20.0,3.0,9.0,3.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santiago Salle,ar ARG,"DF,MF",18.0,2.8,7.0,2.54,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Pozzo,ar ARG,"FW,MF",22.0,2.2,7.0,3.25,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Rambert,ar ARG,"MF,DF",19.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santiago Hidalgo,ar ARG,"FW,MF",17.0,1.9,5.0,2.66,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Atencio,ar ARG,"MF,FW",20.0,1.0,3.0,2.93,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Martínez,,MF,,0.7,,,,,,,,,,,,,,,,,Matches
Agustin Quiroga,ar ARG,DF,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Santiago López,ar ARG,MF,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.9,27.0,462.0,17.11,309.0,54.0,36.0,30.0,29.0,4.0,29.0,1.07,21.0,2.0,1.0,2.0,2.0,1.0,
Opponent Total,,,27.3,27.0,457.0,16.93,292.0,57.0,32.0,35.0,33.0,8.0,52.0,1.93,28.0,6.0,4.0,8.0,5.0,1.0,
