Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Jesús Corona,mx MEX,"MF,FW",30-358,6.6,226,301,75.1,3835,916,119,138,86.2,79,107,73.8,24,37,64.9,3,1.3,1.6,1.7,13,13,16,6,34,Matches
Jonathan González,mx MEX,MF,24-261,6.6,292,333,87.7,5409,1894,104,112,92.9,162,173,93.6,24,36,66.7,0,0.0,0.1,0.0,1,29,0,0,40,Matches
Alfonso González,mx MEX,"MF,FW",29-116,5.6,185,248,74.6,3404,868,75,89,84.3,85,101,84.2,22,35,62.9,3,1.0,0.9,2.0,18,18,6,1,25,Matches
Germán Berterame,ar ARG,"FW,MF",25-047,6.1,131,165,79.4,1922,366,80,91,87.9,42,50,84.0,6,11,54.5,1,0.8,0.5,0.2,6,6,3,1,12,Matches
Érick Aguirre,mx MEX,DF,26-310,5.1,188,241,78.0,2939,1304,110,118,93.2,70,88,79.5,7,28,25.0,0,0.6,0.5,-0.6,6,14,7,3,25,Matches
Sergio Canales,es ESP,"FW,MF",32-317,4.2,148,193,76.7,2308,566,76,86,88.4,59,69,85.5,10,26,38.5,0,0.3,0.5,-0.3,8,24,4,0,28,Matches
Joao Joshimar Rojas,ec ECU,"MF,FW",26-136,4.4,138,182,75.8,2345,618,79,89,88.8,40,58,69.0,17,29,58.6,0,0.7,0.6,-0.7,8,9,5,2,18,Matches
César Bustos,mx MEX,DF,18-125,3.1,100,128,78.1,1818,702,37,41,90.2,54,66,81.8,9,15,60.0,0,0.0,0.1,0.0,2,11,2,0,15,Matches
Ali Ávila,mx MEX,FW,20-098,3.0,30,44,68.2,462,81,16,24,66.7,9,12,75.0,3,4,75.0,0,0.1,0.1,-0.1,2,0,2,0,2,Matches
Celso Ortiz,py PAR,MF,34-338,2.1,106,121,87.6,1748,540,52,55,94.5,49,53,92.5,5,11,45.5,0,0.0,0.0,0.0,0,10,0,0,13,Matches
César Garza,mx MEX,"MF,FW",18-182,2.8,112,130,86.2,1560,257,74,82,90.2,27,33,81.8,5,6,83.3,0,0.0,0.1,0.0,0,11,0,0,6,Matches
Daniel Alexis Parra,mx MEX,DF,24-163,1.0,49,55,89.1,817,300,25,25,100.0,21,25,84.0,3,5,60.0,0,0.0,0.1,0.0,0,7,0,0,8,Matches
Luis Cárdenas,mx MEX,GK,30-106,1.0,50,57,87.7,1279,979,5,5,100.0,33,34,97.1,12,18,66.7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Victor Lopez,mx MEX,"MF,FW",20-236,2.3,92,111,82.9,1356,342,50,59,84.7,34,40,85.0,5,7,71.4,1,0.5,0.8,0.5,7,9,4,0,16,Matches
Rodrigo Aguirre,uy URU,"FW,MF",29-090,1.7,29,43,67.4,404,167,16,18,88.9,9,17,52.9,1,2,50.0,0,0.0,0.1,0.0,1,6,3,1,8,Matches
Ángel Jordán Acosta,mx MEX,"MF,FW",18-241,0.5,6,8,75.0,97,13,3,3,100.0,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
Edson Gutiérrez,mx MEX,DF,27-345,0.4,14,18,77.8,292,130,7,8,87.5,3,5,60.0,4,5,80.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Isidro Suárez,mx MEX,FW,20-163,0.2,3,4,75.0,27,13,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Joaquín Moxica,mx MEX,FW,17-337,0.2,5,6,83.3,45,0,5,6,83.3,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Kevin Ortega,mx MEX,"MF,FW",21-360,0.2,23,25,92.0,404,154,12,12,100.0,8,10,80.0,3,3,100.0,0,0.0,0.1,0.0,1,7,1,0,7,Matches
Ricardo Rentería,mx MEX,FW,21-189,0.1,2,2,100.0,41,0,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,28.6,17.0,7349,8900,82.6,137395,52557,2950,3268,90.3,3486,3962,88.0,814,1354,60.1,21,15.6,19.3,5.4,174,689,168,39,877,
Opponent Total,,,28.1,17.0,6186,7741,79.9,114054,43541,2626,2952,89.0,2628,3058,85.9,752,1302,57.8,12,10.6,12.1,1.4,157,580,116,34,608,
