Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Ángel Zaldívar,mx MEX,FW,29-325,10,2,234.0,2.6,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,2.5,1.0,0.1,1.1,0.0,6.0,16.0,0.77,0.0,0.77,0.38,0.38,0.98,0.04,1.01,0.37,0.41,Matches
Uziel García,mx MEX,"DF,FW",22-265,6,2,189.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Sebastien Salles-Lamonge,fr FRA,"FW,MF",27-336,8,1,260.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.6,2.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.16,0.06,0.22,0.16,0.22,Matches
Iker Moreno,mx MEX,DF,20-107,6,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,5.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches
Jordan Silva,mx MEX,"DF,FW",29-153,2,1,151.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.21,0.33,0.12,0.33,Matches
Eduardo Águila,mx MEX,"DF,FW",21-227,6,1,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Jürgen Damm,mx MEX,FW,31-053,12,0,223.0,2.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,2.2,13.0,8.0,39.0,0.0,0.81,0.81,0.0,0.81,0.39,0.5,0.89,0.39,0.89,Matches
Juan David Castro,mx MEX,"FW,MF",32-009,7,0,105.0,1.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,8.0,6.0,4.0,0.0,0.86,0.86,0.0,0.86,0.05,0.3,0.35,0.05,0.35,Matches
Andrés Iniestra,mx MEX,MF,27-294,4,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches
Benjamín Galdames,mx MEX,FW,22-309,2,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.82,0.87,0.05,0.87,Matches
Diego Abitia,mx MEX,FW,20-258,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Daniel Guillén,mx MEX,FW,22-147,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Cesar López,mx MEX,GK,23-203,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Martínez,mx MEX,DF,24-329,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,17,187,1530.0,17.0,29.0,18.0,47.0,25.0,4.0,5.0,41.0,3.0,23.0,19.1,15.2,34.3,326.0,711.0,706.0,1.71,1.06,2.76,1.47,2.53,1.36,0.89,2.25,1.12,2.02,
Opponent Total,,,27.8,17,187,1530.0,17.0,26.0,17.0,43.0,25.0,1.0,1.0,46.0,2.0,21.6,20.6,14.2,34.9,314.0,621.0,617.0,1.53,1.0,2.53,1.47,2.47,1.27,0.84,2.11,1.21,2.05,
