Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Miguel Magalhães,pt POR,"DF,MF",21-044,10,484.0,48.0,35.9,5.4,5,77.0,2,5,20.0,4,1.9,7.0,10.0,-3.0,-0.56,-1.7,7.6,9.1,-1.5,-0.27,-0.7,Matches
Toni Borevkovic,hr CRO,DF,26-195,5,450.0,90.0,33.3,5.0,5,90.0,5,0,,4,2.0,8.0,6.0,2.0,0.4,-0.2,7.6,6.9,0.7,0.14,-0.06,Matches
Mikel Villanueva,ve VEN,DF,30-260,4,352.0,88.0,26.1,3.9,4,88.0,3,0,,1,2.25,5.0,5.0,0.0,0.0,-0.72,4.1,4.5,-0.5,-0.12,-0.4,Matches
Nelson,ao ANG,"DF,FW",25-329,14,402.0,29.0,29.8,4.5,2,57.0,0,12,24.0,1,1.86,10.0,2.0,8.0,1.79,1.79,6.8,3.8,3.0,0.68,0.72,Matches
Adrián Butzke,es ESP,FW,24-275,5,162.0,32.0,12.0,1.8,2,65.0,0,3,11.0,8,2.0,2.0,0.0,2.0,1.11,0.66,1.3,2.2,-0.9,-0.49,-0.76,Matches
Zé Carlos,pt POR,"MF,DF",22-061,14,277.0,20.0,20.5,3.1,1,45.0,0,13,18.0,1,1.86,8.0,5.0,3.0,0.97,0.56,5.5,4.6,0.9,0.3,0.16,Matches
Nuno Santos,pt POR,"FW,MF",24-303,9,179.0,20.0,13.3,2.0,0,,0,9,20.0,3,1.89,4.0,2.0,2.0,1.01,0.54,2.9,2.8,0.2,0.08,-0.11,Matches
Safira,br BRA,FW,28-288,8,144.0,18.0,10.7,1.6,0,,0,8,18.0,4,1.75,5.0,1.0,4.0,2.5,2.2,3.7,1.8,1.8,1.15,1.09,Matches
André André,pt POR,MF,34-126,6,85.0,14.0,6.3,0.9,0,,0,6,14.0,3,2.17,1.0,0.0,1.0,1.06,0.56,1.6,0.8,0.8,0.82,0.68,Matches
Charles,br BRA,GK,29-329,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
Índio,br BRA,MF,24-125,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gonçalo Nogueira,pt POR,MF,20-002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mamadou Tounkara,fr FRA,FW,22-016,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Squad Total,,,26.2,15,1350.0,90.0,100.0,15.0,165,81.0,95,69,20.0,65,1.93,25.0,17.0,8.0,0.53,,20.4,17.7,2.6,0.18,,
Opponent Total,,,26.7,15,1350.0,90.0,100.0,15.0,165,81.0,92,70,22.0,63,0.93,17.0,25.0,-8.0,-0.53,,17.7,20.4,-2.6,-0.18,,
