Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Jhon Chancellor,ve VEN,DF,31-362,4.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Gómez,mx MEX,"MF,FW",20-111,3.4,0,3,0,0.0,0.88,0.0,0.0,,12.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
José Joaquín Esquivel,mx MEX,MF,25-357,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fabricio Formiliano,uy URU,DF,30-350,2.8,0,1,0,0.0,0.36,0.0,0.0,,11.8,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Braian Samudio,py PAR,"MF,FW",28-007,3.8,1,11,5,45.5,2.87,1.3,0.09,0.2,20.5,1,0,0,0.4,0.4,0.04,0.6,0.6,Matches
Daniel Mantilla,co COL,"MF,FW",27-005,3.0,0,4,0,0.0,1.32,0.0,0.0,,15.3,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
Rogelio Cortéz Pineda,mx MEX,MF,19-176,2.1,1,3,1,33.3,1.43,0.48,0.33,1.0,25.1,0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Maximiliano Silvera,uy URU,FW,26-116,1.2,0,5,1,20.0,4.02,0.8,0.0,0.0,13.3,0,0,0,0.9,0.9,0.18,-0.9,-0.9,Matches
Alfredo Gutierrez,mx MEX,DF,20-249,0.9,0,1,0,0.0,1.1,0.0,0.0,,12.9,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Misael Domínguez,mx MEX,"MF,DF",24-064,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Waldo Madrid,mx MEX,"DF,FW",20-127,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Arath Moreno,mx MEX,MF,18-041,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
César López,mx MEX,FW,21-298,0.1,1,2,1,50.0,15.0,7.5,0.5,1.0,13.7,0,0,0,0.3,0.3,0.14,0.7,0.7,Matches
Alek Álvarez,mx MEX,DF,20-272,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,25.5,17.0,18,190,55,28.9,11.18,3.24,0.08,0.29,19.5,3,2,2,16.1,14.6,0.08,1.9,1.4,
Opponent Total,,,28.2,17.0,23,246,74,30.1,14.47,4.35,0.09,0.28,19.0,10,2,2,23.1,21.6,0.09,-0.1,-0.6,
