Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Jhon Chancellor,ve VEN,DF,31-362,4.3,202,35,120,78,6,1,202,1,0,0.0,1,100.0,89,524,308,2,1,0,4,2,89,1,Matches
Diego Gómez,mx MEX,"MF,FW",20-111,3.4,121,3,32,70,20,5,121,3,1,33.3,2,66.7,55,187,77,0,2,0,7,2,55,4,Matches
José Joaquín Esquivel,mx MEX,MF,25-357,3.0,112,5,29,75,10,0,112,3,1,33.3,1,33.3,51,159,82,1,1,1,1,2,58,4,Matches
Fabricio Formiliano,uy URU,DF,30-350,2.8,132,25,78,51,3,3,132,0,0,,0,,57,171,62,0,1,0,0,0,64,0,Matches
Braian Samudio,py PAR,"MF,FW",28-007,3.8,220,3,19,105,98,13,220,5,1,20.0,4,80.0,119,735,221,6,5,0,15,8,163,23,Matches
Daniel Mantilla,co COL,"MF,FW",27-005,3.0,116,2,20,45,52,11,116,7,5,71.4,2,28.6,67,422,74,4,1,3,13,7,80,28,Matches
Rogelio Cortéz Pineda,mx MEX,MF,19-176,2.1,82,4,18,47,19,1,82,1,1,100.0,0,0.0,38,232,127,3,2,0,4,1,39,1,Matches
Maximiliano Silvera,uy URU,FW,26-116,1.2,38,0,1,18,19,10,38,3,1,33.3,1,33.3,30,132,9,1,0,2,5,5,31,9,Matches
Alfredo Gutierrez,mx MEX,DF,20-249,0.9,33,2,19,13,1,1,33,0,0,,0,,15,88,52,0,0,0,0,1,16,0,Matches
Misael Domínguez,mx MEX,"MF,DF",24-064,1.2,84,0,3,29,55,2,84,6,3,50.0,2,33.3,58,462,327,9,8,0,4,2,65,13,Matches
Waldo Madrid,mx MEX,"DF,FW",20-127,0.5,26,1,6,7,13,2,26,2,2,100.0,0,0.0,14,71,26,1,0,0,3,1,15,6,Matches
Arath Moreno,mx MEX,MF,18-041,0.4,25,0,6,15,4,0,25,1,0,0.0,1,100.0,12,61,25,0,1,0,1,1,11,0,Matches
César López,mx MEX,FW,21-298,0.1,4,2,2,0,2,2,4,0,0,,0,,1,12,10,1,0,1,0,0,2,0,Matches
Alek Álvarez,mx MEX,DF,20-272,0.1,9,1,4,4,1,0,9,1,1,100.0,0,0.0,5,51,38,2,0,0,0,0,5,0,Matches
Squad Total,,,25.5,17.0,7941,998,2805,3344,1888,281,7939,244,126,51.6,99,40.6,3729,19620,9632,186,150,37,278,147,4120,475,
Opponent Total,,,28.2,17.0,11321,973,3404,5417,2598,391,11319,332,171,51.5,139,41.9,6116,33513,16259,271,227,63,315,157,7574,769,
