Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Lucas Albertengo,ar ARG,"FW,MF",32.0,11,220.0,20.0,9.1,2.4,0,,0,11,20.0,8,1.18,1.0,2.0,-1.0,-0.41,0.0,3.7,2.6,1.0,0.42,0.3,Matches
Garrido Bigolin,ar ARG,MF,25.0,9,214.0,24.0,8.8,2.4,0,,0,9,24.0,14,1.44,2.0,6.0,-4.0,-1.68,-1.4,,,,,,Matches
Nicolás Barrientos,ar ARG,"MF,FW",27.0,8,108.0,14.0,4.4,1.2,0,,0,8,14.0,14,1.13,3.0,2.0,1.0,0.83,1.3,4.0,1.2,2.8,2.28,2.24,Matches
Gregorio Rodríguez,ar ARG,"FW,MF",23.0,9,99.0,11.0,4.1,1.1,0,,0,9,11.0,16,1.33,1.0,0.0,1.0,0.91,1.37,1.5,1.5,0.0,0.01,-0.14,Matches
Leonardo Monje,ar ARG,MF,20.0,2,35.0,18.0,1.4,0.4,0,,0,2,18.0,4,1.5,1.0,0.0,1.0,2.57,3.02,0.6,0.1,0.6,1.49,1.36,Matches
Jonathan Dellarossa,ar ARG,MF,23.0,1,9.0,9.0,0.4,0.1,0,,0,1,9.0,3,1.0,0.0,0.0,0.0,0.0,0.41,,,,,,Matches
Damián Puebla,ar ARG,FW,20.0,1,5.0,5.0,0.2,0.1,0,,0,1,5.0,8,0.0,0.0,0.0,0.0,0.0,0.41,0.3,0.0,0.3,5.79,5.66,Matches
Emanuel Bilbao,ar ARG,GK,33.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gonzalo Requena,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Nicolás Vaquer,ar ARG,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,28.1,27,2430.0,90.0,100.0,27.0,297,83.0,182,113,18.0,211,1.19,24.0,35.0,-11.0,-0.41,,33.1,29.3,3.9,0.14,,
Opponent Total,,,26.9,27,2430.0,90.0,100.0,27.0,297,83.0,179,117,20.0,206,1.52,35.0,24.0,11.0,0.41,,29.3,33.1,-3.9,-0.14,,
