Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Matheus Gonçalves,br BRA,"FW,MF",17.0,12,462.0,39.0,13.5,5.1,4,62.0,1,8,27.0,7,1.67,7.0,3.0,4.0,0.78,0.47,10.8,5.8,5.1,0.99,0.68,Matches
Alerrandro,br BRA,"FW,MF",23.0,14,405.0,29.0,11.8,4.5,2,64.0,0,12,23.0,10,1.43,6.0,2.0,4.0,0.89,0.59,8.6,3.7,5.0,1.1,0.8,Matches
Lucão,br BRA,DF,24.0,3,201.0,67.0,5.9,2.2,2,78.0,1,1,45.0,4,2.0,4.0,2.0,2.0,0.9,0.56,3.4,3.3,0.1,0.04,-0.38,Matches
Guilherme,br BRA,"DF,MF",20.0,9,263.0,29.0,7.7,2.9,1,80.0,0,8,23.0,23,1.56,2.0,2.0,0.0,0.0,-0.4,2.5,4.2,-1.6,-0.57,-1.05,Matches
Ignacio Laquintana,uy URU,FW,23.0,4,183.0,46.0,5.4,2.0,1,69.0,0,3,38.0,11,2.0,3.0,2.0,1.0,0.49,0.13,3.3,3.1,0.3,0.13,-0.29,Matches
Talisson,br BRA,FW,20.0,7,151.0,22.0,4.4,1.7,1,45.0,0,6,18.0,13,2.14,3.0,3.0,0.0,0.0,-0.39,2.3,1.7,0.5,0.33,-0.08,Matches
Raul,br BRA,"MF,DF",26.0,3,107.0,36.0,3.1,1.2,1,45.0,0,2,31.0,11,2.33,2.0,0.0,2.0,1.68,1.36,2.7,1.9,0.8,0.68,0.29,Matches
Yani Quintero,co COL,MF,20.0,3,101.0,34.0,3.0,1.1,1,45.0,0,2,28.0,8,2.33,0.0,0.0,0.0,0.0,-0.38,1.1,0.6,0.5,0.47,0.07,Matches
Cipriano,br BRA,DF,20.0,1,75.0,75.0,2.2,0.8,1,75.0,0,0,,4,3.0,1.0,0.0,1.0,1.2,0.85,0.8,0.3,0.5,0.61,0.21,Matches
Lucas Cunha,br BRA,DF,26.0,1,70.0,70.0,2.0,0.8,1,70.0,0,0,,3,0.0,1.0,2.0,-1.0,-1.29,-1.69,1.4,0.6,0.7,0.92,0.53,Matches
Nathan Camargo,br BRA,MF,17.0,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,4,3.0,0.0,0.0,0.0,0.0,-0.37,0.1,0.0,0.1,0.47,0.07,Matches
Bruno Praxedes,br BRA,MF,20.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,13,3.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.3,-0.3,-3.11,-3.52,Matches
Gabriel Caetano,br BRA,MF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Everton,br BRA,FW,20.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Fabrício,br BRA,GK,22.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gustavo Henrique,br BRA,DF,17.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Jhonny,br BRA,DF,20.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Marcelinho,br BRA,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Maycon,br BRA,GK,24.0,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Werik,br BRA,FW,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,24.2,38,3420.0,90.0,100.0,38.0,418,77.0,235,182,30.0,270,1.63,49.0,35.0,14.0,0.37,,57.8,42.6,15.2,0.4,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,77.0,243,176,23.0,269,1.08,35.0,49.0,-14.0,-0.37,,42.6,57.8,-15.2,-0.4,,
