Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Raphael Guzzo,pt POR,MF,28.0,14,577.0,41.0,16.9,6.4,5,64.0,0,9,28.0,6,0.86,7.0,5.0,2.0,0.31,0.91,6.9,5.8,1.0,0.16,0.49,Matches
Luis Oyama,br BRA,MF,26.0,9,561.0,62.0,16.4,6.2,5,81.0,2,4,40.0,15,0.67,5.0,8.0,-3.0,-0.48,-0.04,5.3,6.1,-0.8,-0.13,0.14,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,8,454.0,57.0,13.3,5.0,4,82.0,2,4,31.0,16,0.75,8.0,11.0,-3.0,-0.59,-0.17,6.4,5.4,1.0,0.19,0.51,Matches
EDU,br BRA,DF,22.0,9,435.0,48.0,12.7,4.8,4,90.0,4,5,15.0,19,1.22,3.0,5.0,-2.0,-0.41,0.04,4.0,6.6,-2.6,-0.55,-0.34,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,10,356.0,36.0,10.4,4.0,4,53.0,0,6,24.0,15,1.0,3.0,8.0,-5.0,-1.26,-0.91,4.8,6.2,-1.4,-0.35,-0.11,Matches
Alesson,br BRA,"FW,MF",23.0,23,655.0,28.0,19.2,7.3,3,59.0,0,20,24.0,12,0.61,9.0,14.0,-5.0,-0.69,-0.3,7.9,11.6,-3.7,-0.5,-0.31,Matches
Marcelo Rangel,br BRA,GK,34.0,3,270.0,90.0,7.9,3.0,3,90.0,3,0,,32,1.0,2.0,8.0,-6.0,-2.0,-1.69,3.3,6.1,-2.8,-0.94,-0.75,Matches
Apodi,br BRA,"FW,MF",36.0,13,382.0,29.0,11.2,4.2,2,66.0,0,11,23.0,20,0.62,6.0,11.0,-5.0,-1.18,-0.82,5.5,7.1,-1.7,-0.39,-0.16,Matches
Higor,br BRA,MF,28.0,8,223.0,28.0,6.5,2.5,2,59.0,0,6,18.0,11,2.0,2.0,4.0,-2.0,-0.81,-0.38,2.9,3.2,-0.3,-0.14,0.12,Matches
Pedro Oliveira,br BRA,"FW,MF",18.0,4,195.0,49.0,5.7,2.2,2,86.0,1,2,12.0,1,1.5,1.0,2.0,-1.0,-0.46,-0.02,1.3,2.2,-0.9,-0.42,-0.18,Matches
Matheus Santos,br BRA,"FW,MF",24.0,7,195.0,28.0,5.7,2.2,1,67.0,0,6,21.0,2,1.0,4.0,3.0,1.0,0.46,0.96,1.6,2.6,-1.0,-0.45,-0.21,Matches
Gabriel Novaes,br BRA,FW,23.0,3,95.0,32.0,2.8,1.1,1,66.0,0,2,15.0,1,0.33,0.0,2.0,-2.0,-1.89,-1.49,0.7,1.9,-1.2,-1.14,-0.91,Matches
Dodô,br BRA,"MF,FW",21.0,15,323.0,22.0,9.4,3.6,0,,0,15,22.0,18,0.8,5.0,3.0,2.0,0.56,1.11,5.5,4.6,0.9,0.26,0.56,Matches
Philippe Costa,br BRA,FW,22.0,4,109.0,27.0,3.2,1.2,0,,0,4,27.0,3,0.25,1.0,0.0,1.0,0.83,1.31,2.4,0.7,1.6,1.35,1.65,Matches
Breno Herculano,br BRA,"FW,MF",23.0,3,79.0,26.0,2.3,0.9,0,,0,3,26.0,1,0.0,0.0,2.0,-2.0,-2.28,-1.87,0.4,1.1,-0.6,-0.71,-0.47,Matches
Xavier,br BRA,DF,22.0,1,59.0,59.0,1.7,0.7,0,,0,1,59.0,1,3.0,1.0,0.0,1.0,1.53,2.01,,,,,,Matches
Lucas Emmanuel,br BRA,FW,22.0,2,55.0,28.0,1.6,0.6,0,,0,2,28.0,3,1.5,1.0,0.0,1.0,1.64,2.12,0.1,0.6,-0.6,-0.91,-0.67,Matches
Mina,br BRA,DF,19.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,7,3.0,0.0,0.0,0.0,0.0,0.45,0.2,0.3,-0.1,-0.11,0.14,Matches
Simioni,br BRA,MF,19.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,2,3.0,0.0,0.0,0.0,0.0,0.45,0.2,0.3,-0.1,-0.11,0.14,Matches
Fellipe Bastos,br BRA,MF,32.0,1,36.0,36.0,1.1,0.4,0,,0,1,36.0,10,0.0,0.0,2.0,-2.0,-5.0,-4.6,0.1,0.6,-0.4,-1.1,-0.86,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,1,29.0,29.0,0.8,0.3,0,,0,1,29.0,0,3.0,0.0,0.0,0.0,0.0,0.45,0.2,0.0,0.2,0.68,0.94,Matches
Denzel,br BRA,FW,20.0,1,25.0,25.0,0.7,0.3,0,,0,1,25.0,1,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0.4,-0.3,-1.21,-0.97,Matches
Jhonny Lucas,br BRA,MF,22.0,2,17.0,9.0,0.5,0.2,0,,0,2,9.0,4,1.5,1.0,0.0,1.0,5.29,5.77,0.3,0.1,0.2,0.85,1.11,Matches
Ezequiel,br BRA,GK,19.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Felipe,br BRA,MF,28.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Luiz Filipe,br BRA,FW,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Matheus,br BRA,GK,28.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Nathan,br BRA,MF,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Daniel Nolasco,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Ariel Palacio,br BRA,FW,24.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Wendell,br BRA,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,80.0,238,174,24.0,270,1.0,36.0,53.0,-17.0,-0.45,,36.5,45.9,-9.4,-0.25,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,80.0,236,179,23.0,272,1.71,53.0,36.0,17.0,0.45,,45.9,36.5,9.4,0.25,,
