Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Hugo,br BRA,DF,25.0,15.8,737.0,567.0,165.0,19.0,2.0,7.0,46,141.0,5.0,1.0,4.0,0.0,517.0,5.0,19.0,Matches
Allano,br BRA,FW,27.0,13.7,421.0,408.0,10.0,2.0,6.0,2.0,13,6.0,2.0,0.0,0.0,0.0,307.0,3.0,19.0,Matches
Vinícius,br BRA,FW,29.0,13.0,496.0,473.0,21.0,2.0,0.0,11.0,55,12.0,4.0,4.0,0.0,0.0,326.0,2.0,24.0,Matches
Zé Ricardo,br BRA,MF,23.0,11.9,669.0,620.0,41.0,36.0,3.0,12.0,4,5.0,0.0,0.0,0.0,0.0,555.0,8.0,10.0,Matches
João Magno,br BRA,FW,25.0,10.9,156.0,134.0,21.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,99.0,1.0,7.0,Matches
Dieguinho,br BRA,"DF,FW",27.0,12.0,545.0,462.0,81.0,14.0,1.0,6.0,27,59.0,8.0,0.0,8.0,0.0,436.0,2.0,9.0,Matches
Sidimar,br BRA,DF,30.0,11.2,385.0,359.0,25.0,21.0,0.0,4.0,1,0.0,0.0,0.0,0.0,0.0,329.0,1.0,1.0,Matches
Matheus Peixoto,br BRA,FW,27.0,9.8,156.0,134.0,20.0,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,111.0,2.0,6.0,Matches
Matheus Babi,br BRA,FW,25.0,9.8,177.0,157.0,20.0,0.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,124.0,0.0,6.0,Matches
Raphael Guzzo,pt POR,MF,28.0,6.4,313.0,289.0,23.0,8.0,1.0,2.0,11,11.0,4.0,1.0,3.0,0.0,264.0,1.0,7.0,Matches
Luis Oyama,br BRA,MF,26.0,6.2,237.0,232.0,5.0,5.0,1.0,4.0,2,0.0,0.0,0.0,0.0,0.0,195.0,0.0,5.0,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,217.0,155.0,61.0,2.0,0.0,3.0,7,59.0,0.0,0.0,0.0,0.0,166.0,1.0,6.0,Matches
EDU,br BRA,DF,22.0,4.8,222.0,211.0,10.0,6.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,188.0,1.0,1.0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,115.0,106.0,7.0,1.0,1.0,3.0,6,1.0,2.0,0.0,0.0,0.0,87.0,2.0,2.0,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,214.0,197.0,14.0,2.0,0.0,2.0,23,8.0,3.0,2.0,0.0,0.0,130.0,3.0,20.0,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,81.0,43.0,38.0,9.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,1.0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,58.0,52.0,6.0,0.0,0.0,0.0,6,3.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,Matches
Higor,br BRA,MF,28.0,2.5,101.0,100.0,1.0,1.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,Matches
Pedro Oliveira,br BRA,"FW,MF",18.0,2.2,39.0,36.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,31.0,0.0,3.0,Matches
Matheus Santos,br BRA,"FW,MF",24.0,2.2,70.0,62.0,8.0,1.0,1.0,1.0,6,7.0,0.0,0.0,0.0,0.0,50.0,0.0,5.0,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,18.0,15.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,152.0,128.0,23.0,9.0,0.0,0.0,22,1.0,13.0,5.0,8.0,0.0,120.0,1.0,4.0,Matches
Philippe Costa,br BRA,FW,22.0,1.2,18.0,17.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,14.0,12.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,Matches
Xavier,br BRA,DF,22.0,0.7,,,,,,,2,,,,,,,,,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
Mina,br BRA,DF,19.0,0.5,17.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Matches
Simioni,br BRA,MF,19.0,0.5,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,14.0,10.0,4.0,4.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,3.0,2.0,1.0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches
Denzel,br BRA,FW,20.0,0.3,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,9.0,9.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,Matches
Squad Total,,,27.7,38.0,15803.0,13657.0,2060.0,619.0,44.0,132.0,701,805.0,201.0,84.0,99.0,8.0,12142.0,86.0,340.0,
Opponent Total,,,27.2,38.0,19794.0,17712.0,2031.0,684.0,42.0,144.0,887,749.0,232.0,94.0,96.0,2.0,16125.0,51.0,300.0,
