Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Bruno Araújo dos Santos,br BRA,DF,29.0,5.0,10.0,6,7.0,2.0,1.0,6.0,11.0,54.5,5.0,7.0,2.0,5.0,7,17.0,19.0,0.0,Matches
EDU,br BRA,DF,22.0,4.8,4.0,2,2.0,1.0,1.0,2.0,4.0,50.0,2.0,8.0,5.0,3.0,4,8.0,32.0,0.0,Matches
Diego Gonçalves,br BRA,"FW,MF",28.0,4.0,3.0,3,3.0,0.0,0.0,3.0,12.0,25.0,9.0,8.0,1.0,7.0,2,5.0,3.0,1.0,Matches
Alesson,br BRA,"FW,MF",23.0,7.3,17.0,10,12.0,3.0,2.0,12.0,27.0,44.4,15.0,5.0,1.0,4.0,1,18.0,7.0,0.0,Matches
Marcelo Rangel,br BRA,GK,34.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Apodi,br BRA,"FW,MF",36.0,4.2,5.0,4,3.0,1.0,1.0,3.0,4.0,75.0,1.0,2.0,1.0,1.0,2,7.0,8.0,0.0,Matches
Higor,br BRA,MF,28.0,2.5,8.0,2,4.0,3.0,1.0,4.0,12.0,33.3,8.0,4.0,0.0,4.0,3,11.0,6.0,0.0,Matches
Pedro Oliveira,br BRA,"FW,MF",18.0,2.2,5.0,5,0.0,4.0,1.0,1.0,3.0,33.3,2.0,2.0,1.0,1.0,0,5.0,1.0,0.0,Matches
Matheus Santos,br BRA,"FW,MF",24.0,2.2,2.0,1,1.0,1.0,0.0,1.0,9.0,11.1,8.0,1.0,1.0,0.0,1,3.0,1.0,0.0,Matches
Gabriel Novaes,br BRA,FW,23.0,1.1,1.0,1,0.0,1.0,0.0,1.0,5.0,20.0,4.0,2.0,1.0,1.0,0,1.0,2.0,0.0,Matches
Dodô,br BRA,"MF,FW",21.0,3.6,4.0,4,1.0,2.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,1,5.0,2.0,0.0,Matches
Philippe Costa,br BRA,FW,22.0,1.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
Breno Herculano,br BRA,"FW,MF",23.0,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Matches
Xavier,br BRA,DF,22.0,0.7,,4,,,,,,,,,,,1,,,,Matches
Lucas Emmanuel,br BRA,FW,22.0,0.6,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.0,Matches
Mina,br BRA,DF,19.0,0.5,2.0,0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,Matches
Simioni,br BRA,MF,19.0,0.5,2.0,1,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2,4.0,2.0,0.0,Matches
Fellipe Bastos,br BRA,MF,32.0,0.4,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1,2.0,0.0,0.0,Matches
Halerrandrio dos Santos,br BRA,MF,16.0,0.3,2.0,2,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0,2.0,0.0,0.0,Matches
Denzel,br BRA,FW,20.0,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Jhonny Lucas,br BRA,MF,22.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,0.0,0.0,0.0,Matches
Squad Total,,,27.7,38.0,603.0,382,308.0,223.0,72.0,298.0,653.0,45.6,355.0,391.0,144.0,247.0,347,950.0,899.0,12.0,
Opponent Total,,,27.2,38.0,635.0,395,293.0,253.0,89.0,280.0,605.0,46.3,325.0,436.0,139.0,297.0,339,974.0,720.0,8.0,
