Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Rafael Bustamante,co COL,MF,24-089,9,6,535.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,2.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches
Pedro Ortiz,es ESP,MF,23-133,8,6,512.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Aleksandar Busnić,rs SRB,"MF,FW",26-026,9,5,439.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches
Alberto Soro,es ESP,"MF,FW",24-296,8,2,228.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.7,3.0,17.0,19.0,0.39,0.0,0.39,0.39,0.39,0.25,0.02,0.26,0.25,0.26,Matches
Alexis Méndez,us USA,"MF,FW",23-115,8,2,222.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,4.0,22.0,12.0,0.0,0.41,0.41,0.0,0.41,0.06,0.22,0.29,0.06,0.29,Matches
Kiko Bondoso,pt POR,"FW,MF",28-043,3,2,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,5.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.25,0.11,0.25,Matches
Orest Lebedenko,ua UKR,DF,25-098,7,1,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Matches
Hugo Oliveira,pt POR,"MF,DF",21-323,4,1,135.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,8.0,6.0,6.0,0.0,0.67,0.67,0.0,0.67,0.0,0.1,0.1,0.0,0.1,Matches
Dylan Saint-Louis,cg CGO,"FW,MF",28-248,12,0,193.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,5.0,9.0,29.0,0.47,0.0,0.47,0.47,0.47,0.18,0.13,0.31,0.18,0.31,Matches
Jardel,gw GNB,"FW,MF",26-101,11,0,160.0,1.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.9,6.0,12.0,17.0,0.0,0.56,0.56,0.0,0.56,0.26,0.28,0.53,0.26,0.53,Matches
Iker Unzueta,es ESP,FW,25-148,2,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches
Osama Rashid,iq IRQ,"MF,FW",31-351,5,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.19,0.29,0.1,0.29,Matches
Joaquín Ariel Novillo,ar ARG,DF,25-314,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rodrigo Ramos,pt POR,MF,19-316,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Francesco Ruberto,ch SUI,GK,30-286,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,25.4,15,165,1350.0,15.0,13.0,10.0,23.0,11.0,2.0,3.0,36.0,3.0,16.2,13.9,10.3,24.1,170.0,568.0,564.0,0.87,0.67,1.53,0.73,1.4,1.08,0.69,1.77,0.92,1.61,
Opponent Total,,,26.9,15,165,1350.0,15.0,22.0,14.0,36.0,19.0,3.0,3.0,40.0,3.0,18.7,16.3,13.4,29.7,281.0,616.0,614.0,1.47,0.93,2.4,1.27,2.2,1.24,0.89,2.14,1.09,1.98,
