Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Tomás Conechny,ar ARG,"FW,MF",24.0,15.9,747.0,9.0,78.0,336.0,345.0,72.0,747.0,63.0,27.0,42.9,34.0,54.0,426.0,2426.0,865.0,21.0,21.0,3.0,53.0,28.0,510.0,109.0,Matches
Juan Meli,ar ARG,DF,22.0,11.9,,,,,,,,,,,,,,,,,,,,,,,Matches
Juan Andrada,ar ARG,MF,28.0,6.8,333.0,15.0,89.0,224.0,27.0,3.0,333.0,14.0,9.0,64.3,5.0,35.7,137.0,894.0,335.0,4.0,6.0,0.0,8.0,6.0,161.0,0.0,Matches
Brian Salvareschi,ar ARG,DF,23.0,5.3,237.0,39.0,148.0,81.0,9.0,8.0,237.0,1.0,1.0,100.0,0.0,0.0,87.0,389.0,151.0,1.0,1.0,0.0,3.0,1.0,87.0,1.0,Matches
Matías Ramírez,ar ARG,"MF,FW",23.0,5.7,310.0,5.0,29.0,125.0,161.0,19.0,310.0,53.0,19.0,35.8,31.0,58.5,188.0,1470.0,550.0,23.0,17.0,7.0,28.0,11.0,197.0,50.0,Matches
Gianluca Ferrari,ar ARG,DF,25.0,2.5,100.0,8.0,76.0,23.0,2.0,2.0,100.0,2.0,1.0,50.0,1.0,50.0,30.0,142.0,87.0,0.0,0.0,0.0,2.0,0.0,48.0,0.0,Matches
Cristian Núñez,py PAR,MF,25.0,5.2,321.0,12.0,84.0,219.0,22.0,2.0,321.0,6.0,4.0,66.7,2.0,33.3,129.0,601.0,292.0,3.0,1.0,0.0,1.0,4.0,161.0,6.0,Matches
Enzo Larrosa,uy URU,"FW,MF",21.0,3.9,122.0,6.0,7.0,46.0,71.0,23.0,122.0,7.0,4.0,57.1,2.0,28.6,59.0,351.0,86.0,4.0,0.0,3.0,7.0,6.0,73.0,20.0,Matches
Luciano Cingolani,ar ARG,FW,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,,Matches
Mateo Mendoza,ar ARG,DF,18.0,1.2,63.0,8.0,31.0,19.0,13.0,0.0,63.0,0.0,0.0,,0.0,,19.0,85.0,49.0,0.0,2.0,0.0,1.0,0.0,18.0,0.0,Matches
Silvio Ulariaga,ar ARG,FW,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,Matches
Claudio Valverde,ar ARG,MF,20.0,1.0,53.0,2.0,11.0,24.0,18.0,4.0,53.0,1.0,0.0,0.0,1.0,100.0,25.0,98.0,30.0,2.0,2.0,1.0,3.0,1.0,31.0,6.0,Matches
Rodrigo Saracho,ar ARG,GK,29.0,1.0,32.0,27.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,,14.0,119.0,73.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,Matches
Julián Eseiza,ar ARG,"DF,MF",20.0,1.9,106.0,12.0,38.0,38.0,33.0,5.0,106.0,3.0,1.0,33.3,1.0,33.3,39.0,250.0,137.0,3.0,2.0,0.0,2.0,3.0,44.0,6.0,Matches
Gastón Pedernera,ar ARG,MF,22.0,0.5,15.0,0.0,1.0,3.0,11.0,0.0,15.0,0.0,0.0,,0.0,,9.0,42.0,29.0,1.0,1.0,0.0,1.0,0.0,10.0,5.0,Matches
Facundo Altamira,,GK,,0.2,,,,,,,,,,,,,,,,,,,,,,,Matches
Enzo Rivamar,ar ARG,MF,20.0,0.2,8.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,0.0,0.0,1.0,100.0,5.0,24.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,Matches
Squad Total,,,26.0,27.0,12005.0,1308.0,4060.0,5384.0,2691.0,407.0,12002.0,583.0,284.0,48.7,273.0,46.8,5747.0,31093.0,15031.0,292.0,221.0,59.0,405.0,206.0,6356.0,757.0,
Opponent Total,,,27.1,27.0,14377.0,1390.0,4800.0,6729.0,3019.0,461.0,14370.0,639.0,331.0,51.8,249.0,39.0,6843.0,38430.0,19829.0,378.0,249.0,73.0,517.0,245.0,7928.0,849.0,
