Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Brian Salvareschi,ar ARG,DF,23.0,10,4,478.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.6,0.6,0.1,0.7,1.0,9.0,1.0,0.19,0.0,0.19,0.19,0.19,0.11,0.02,0.13,0.11,0.13,Matches
Matías Ramírez,ar ARG,"MF,FW",23.0,16,3,514.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.8,1.6,23.0,27.0,50.0,0.0,0.18,0.18,0.0,0.18,0.14,0.13,0.27,0.14,0.27,Matches
Gianluca Ferrari,ar ARG,DF,25.0,3,3,223.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.4,0.02,0.24,0.26,0.02,0.26,Matches
Cristian Núñez,py PAR,MF,25.0,20,2,468.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,3.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Enzo Larrosa,uy URU,"FW,MF",21.0,17,2,350.0,3.9,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,1.7,1.7,0.7,2.4,4.0,4.0,20.0,0.51,0.26,0.77,0.51,0.77,0.44,0.18,0.61,0.44,0.61,Matches
Luciano Cingolani,ar ARG,FW,21.0,10,1,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Mateo Mendoza,ar ARG,DF,18.0,2,1,104.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Silvio Ulariaga,ar ARG,FW,20.0,5,1,93.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,0.97,0.0,0.97,0.97,0.97,,,,,,Matches
Claudio Valverde,ar ARG,MF,20.0,3,1,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches
Rodrigo Saracho,ar ARG,GK,29.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Julián Eseiza,ar ARG,"DF,MF",20.0,10,0,175.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,3.0,5.0,6.0,0.51,0.0,0.51,0.51,0.51,0.07,0.09,0.16,0.07,0.16,Matches
Gastón Pedernera,ar ARG,MF,22.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Facundo Altamira,,GK,,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Enzo Rivamar,ar ARG,MF,20.0,1,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches
Nicolás Canela,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Lucio Cruceño,ar ARG,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Edilson Salinas,,GK,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Agustín Villalobos,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.0,27,297,2430.0,27.0,35.0,23.0,58.0,32.0,3.0,3.0,72.0,5.0,31.1,28.9,23.7,52.6,292.0,759.0,757.0,1.3,0.85,2.15,1.19,2.04,1.15,0.88,2.03,1.07,1.95,
Opponent Total,,,27.1,27,297,2430.0,27.0,31.0,20.0,51.0,24.0,7.0,7.0,51.0,4.0,34.7,29.6,23.0,52.6,378.0,857.0,849.0,1.15,0.74,1.89,0.89,1.63,1.29,0.85,2.14,1.1,1.95,
