Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Arthur Sales,br BRA,"FW,MF",20.0,3.2,1,7,3,42.9,2.17,0.93,0.14,0.33,15.6,0,0,0,0.9,0.9,0.13,0.1,0.1,Matches
Lucas Mugni,ar ARG,"MF,FW",31.0,4.0,0,4,2,50.0,1.0,0.5,0.0,0.0,24.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Léo Cittadini,br BRA,MF,28.0,1.5,0,2,1,50.0,1.29,0.65,0.0,0.0,20.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
André,br BRA,DF,19.0,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Danilo Fernandes,br BRA,GK,34.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Diego Rosa,br BRA,"MF,DF",20.0,2.7,0,8,2,25.0,2.93,0.73,0.0,0.0,25.5,2,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Danielzinho,br BRA,"FW,MF",27.0,0.9,0,1,1,100.0,1.14,1.14,0.0,0.0,18.9,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Mateus Claus,br BRA,GK,28.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Marcos Victor,br BRA,DF,21.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick Verhon,br BRA,FW,18.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.9,38.0,48,535,164,30.7,14.08,4.32,0.08,0.27,18.5,16,4,4,50.6,47.5,0.09,-2.6,-3.5,
Opponent Total,,,27.4,38.0,52,462,186,40.3,12.16,4.89,0.1,0.25,19.2,34,6,6,51.2,46.7,0.1,0.8,-0.7,
