Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Vítor Jacaré,br BRA,"DF,MF",23.0,9.5,599,17,120,253,237,22,599,35,23,65.7,10,28.6,305,1901,1032,28,11,6,16,7,338,67,Matches
Jhoanner Chávez,ec ECU,"DF,MF",20.0,6.5,406,13,104,188,117,13,406,13,7,53.8,5,38.5,205,834,461,12,8,2,18,4,243,49,Matches
Luciano Juba,br BRA,"DF,MF",23.0,7.2,435,15,85,168,185,14,435,7,2,28.6,5,71.4,210,948,545,13,12,1,8,2,237,39,Matches
Matheus Bahia,br BRA,"DF,MF",23.0,5.5,354,11,98,155,103,8,354,10,4,40.0,5,50.0,176,914,547,15,6,2,17,0,184,21,Matches
Kayky Chagas,br BRA,"FW,MF",19.0,4.6,212,6,34,87,95,15,212,22,12,54.5,10,45.5,127,792,424,16,13,6,14,7,141,33,Matches
Ryan Carlos,br BRA,DF,20.0,6.4,466,18,137,191,139,5,466,11,7,63.6,4,36.4,255,1430,775,21,16,2,6,6,297,44,Matches
Raul Bicalho,br BRA,DF,23.0,3.6,233,22,106,116,12,5,233,0,0,,0,,155,1051,684,7,6,0,4,0,168,2,Matches
Arthur Sales,br BRA,"FW,MF",20.0,3.2,159,2,7,67,86,21,159,5,0,0.0,4,80.0,85,394,166,4,5,2,10,10,117,27,Matches
Lucas Mugni,ar ARG,"MF,FW",31.0,4.0,256,4,33,141,85,7,256,10,5,50.0,5,50.0,158,677,270,7,6,1,13,4,169,18,Matches
Léo Cittadini,br BRA,MF,28.0,1.5,112,1,9,72,33,2,112,4,4,100.0,0,0.0,65,413,187,3,2,0,3,1,75,8,Matches
André,br BRA,DF,19.0,1.4,93,4,22,43,30,1,93,5,4,80.0,1,20.0,52,252,129,2,3,0,3,1,53,12,Matches
Danilo Fernandes,br BRA,GK,34.0,0.4,18,17,18,0,0,0,18,0,0,,0,,10,41,23,0,0,0,0,0,4,0,Matches
Diego Rosa,br BRA,"MF,DF",20.0,2.7,186,1,40,120,29,2,186,8,2,25.0,4,50.0,99,495,220,3,1,0,3,4,103,5,Matches
Danielzinho,br BRA,"FW,MF",27.0,0.9,92,0,3,50,39,1,92,3,0,0.0,3,100.0,64,380,185,4,6,0,1,1,76,4,Matches
Mateus Claus,br BRA,GK,28.0,0.6,13,13,13,0,0,0,13,0,0,,0,,1,1,1,0,0,0,0,0,5,0,Matches
Marcos Victor,br BRA,DF,21.0,0.1,12,0,3,4,5,0,12,0,0,,0,,8,50,21,0,2,0,1,0,7,0,Matches
Patrick Verhon,br BRA,FW,18.0,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,21852,2131,6532,10220,5345,750,21848,734,357,48.6,315,42.9,12223,66910,35723,687,533,121,578,302,13731,1491,
Opponent Total,,,27.4,38.0,21911,2174,6376,10865,4887,674,21905,812,407,50.1,330,40.6,12013,66178,34977,665,492,139,493,361,13898,1419,
