Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Léo Cittadini,br BRA,MF,28.0,7,139.0,20.0,4.1,1.5,1,60.0,0,6,13.0,10,1.86,2.0,3.0,-1.0,-0.65,-0.59,1.9,2.4,-0.6,-0.36,-0.36,Matches
André,br BRA,DF,19.0,3,125.0,42.0,3.7,1.4,1,90.0,1,2,18.0,4,0.33,1.0,1.0,0.0,0.0,0.08,1.7,2.4,-0.7,-0.51,-0.51,Matches
Danilo Fernandes,br BRA,GK,34.0,1,37.0,37.0,1.1,0.4,1,37.0,0,0,,11,1.33,5.0,2.0,3.0,7.3,7.46,0.5,1.7,-1.2,-2.97,-2.98,Matches
Diego Rosa,br BRA,"MF,DF",20.0,11,246.0,22.0,7.2,2.7,0,,0,11,22.0,16,1.45,2.0,3.0,-1.0,-0.37,-0.31,2.3,4.0,-1.8,-0.65,-0.68,Matches
Danielzinho,br BRA,"FW,MF",27.0,5,79.0,16.0,2.3,0.9,0,,0,5,16.0,7,0.8,2.0,0.0,2.0,2.28,2.41,2.1,1.5,0.6,0.64,0.67,Matches
Mateus Claus,br BRA,GK,28.0,1,53.0,53.0,1.5,0.6,0,,0,1,53.0,18,0.0,0.0,2.0,-2.0,-3.4,-3.37,0.6,1.3,-0.7,-1.22,-1.22,Matches
Marcos Victor,br BRA,DF,21.0,1,5.0,5.0,0.1,0.1,0,,0,1,5.0,13,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.1,1.78,1.8,Matches
Patrick Verhon,br BRA,FW,18.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,12,1.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,-3.08,-3.06,Matches
Adriel,br BRA,GK,22.0,0,,,,,0,,0,0,,14,,,,,,,,,,,,Matches
Everton,br BRA,MF,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Tiago Gomes,br BRA,GK,20.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Squad Total,,,26.9,38,3420.0,90.0,100.0,38.0,418,81.0,242,172,20.0,275,1.16,50.0,53.0,-3.0,-0.08,,50.6,51.2,-0.6,-0.02,,
Opponent Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,81.0,239,179,24.0,273,1.63,53.0,50.0,3.0,0.08,,51.2,50.6,0.6,0.02,,
