Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Nino Paraíba,br BRA,DF,37.0,2.2,0,2,1,50.0,0.91,0.46,0.0,0.0,28.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Washington Aguerre,uy URU,GK,29.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Henrique Almeida,br BRA,FW,31.0,1.7,0,6,2,33.3,3.46,1.15,0.0,0.0,20.3,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Matches
Paulinho,br BRA,FW,24.0,1.5,0,1,0,0.0,0.66,0.0,0.0,,63.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,3.1,0,6,2,33.3,1.91,0.64,0.0,0.0,26.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Adyson,br BRA,"FW,MF",17.0,2.7,0,4,1,25.0,1.47,0.37,0.0,0.0,17.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Mikael,br BRA,FW,23.0,1.7,0,8,2,25.0,4.71,1.18,0.0,0.0,23.7,2,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches
Arthur,br BRA,DF,19.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wellington Paulista,br BRA,FW,38.0,2.5,1,12,1,8.3,4.76,0.4,0.08,1.0,16.0,0,0,1,1.9,1.0,0.08,-0.9,0.0,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",28.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renato Kayser,br BRA,"FW,MF",26.0,0.4,0,3,0,0.0,6.92,0.0,0.0,,9.0,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Ighor Gabryel,br BRA,FW,20.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Paulinho,br BRA,DF,18.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jhow,br BRA,DF,19.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Yago Souza,br BRA,MF,16.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.1,38.0,42,510,155,30.4,13.42,4.08,0.07,0.25,19.0,17,4,6,46.9,42.2,0.09,-4.9,-4.2,
Opponent Total,,,27.5,38.0,78,592,208,35.1,15.58,5.47,0.12,0.35,18.5,26,5,8,62.8,56.3,0.1,15.2,16.7,
