Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Mateus Pasinato,br BRA,GK,30.0,10.0,278,248,278,0,0,0,278,1,1,100.0,0,0.0,143,980,637,0,1,0,0,0,63,0,Matches
Marcinho,br BRA,DF,26.0,8.9,565,42,164,251,156,4,565,10,8,80.0,1,10.0,296,1471,792,12,8,1,5,3,306,23,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",34.0,8.0,276,4,27,96,158,42,274,23,9,39.1,13,56.5,154,682,273,6,5,6,22,8,181,49,Matches
Daniel Borges,br BRA,DF,29.0,8.9,584,33,169,258,161,5,584,14,7,50.0,7,50.0,323,1597,803,19,5,2,10,9,349,37,Matches
Nicolas,br BRA,DF,25.0,8.0,398,38,149,145,109,8,398,13,6,46.2,7,53.8,187,1083,508,15,13,2,11,3,177,24,Matches
Mateus Henrique,br BRA,DF,20.0,6.0,356,29,110,162,86,4,356,8,5,62.5,2,25.0,158,937,469,7,10,1,14,2,186,23,Matches
Júlio César,br BRA,DF,19.0,6.6,398,68,217,164,18,8,398,4,3,75.0,1,25.0,223,1189,698,3,2,2,7,3,237,1,Matches
Wanderson,br BRA,DF,31.0,5.6,217,42,127,84,7,2,217,0,0,,0,,95,513,294,2,0,0,0,0,105,0,Matches
Rodrigo Varanda,br BRA,"FW,MF",20.0,5.7,277,5,41,132,114,25,277,29,14,48.3,11,37.9,170,1352,607,18,15,6,23,13,186,40,Matches
Renato Marques,br BRA,"FW,MF",19.0,5.7,173,7,21,73,83,14,173,10,4,40.0,6,60.0,109,609,295,11,9,6,11,7,122,21,Matches
Pedrinho,br BRA,"FW,MF",23.0,4.6,192,2,23,77,100,23,192,31,14,45.2,14,45.2,141,1696,921,29,15,15,13,9,143,29,Matches
Esteban Burgos,ar ARG,DF,31.0,3.3,127,28,75,48,4,2,127,1,1,100.0,0,0.0,51,297,193,1,1,1,2,0,54,2,Matches
Óscar Méndez,uy URU,MF,28.0,2.9,108,13,37,65,8,0,108,2,2,100.0,0,0.0,43,205,110,2,1,0,3,4,52,0,Matches
Matheusinho,br BRA,"MF,FW",24.0,2.5,139,3,23,53,64,9,139,8,4,50.0,3,37.5,96,449,148,2,4,1,6,4,99,23,Matches
Nino Paraíba,br BRA,DF,37.0,2.2,134,2,18,61,57,0,134,5,4,80.0,1,20.0,72,471,239,4,7,0,5,3,77,19,Matches
Washington Aguerre,uy URU,GK,29.0,2.0,45,40,45,0,0,0,45,0,0,,0,,17,110,85,0,0,0,0,0,6,0,Matches
Henrique Almeida,br BRA,FW,31.0,1.7,49,1,1,23,25,9,49,5,4,80.0,1,20.0,21,95,40,1,0,0,5,1,26,5,Matches
Paulinho,br BRA,FW,24.0,1.5,69,2,7,33,33,4,69,8,5,62.5,2,25.0,44,347,133,4,5,3,4,4,45,12,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,3.1,174,0,19,83,74,2,174,14,7,50.0,7,50.0,89,483,223,5,4,1,11,3,109,23,Matches
Adyson,br BRA,"FW,MF",17.0,2.7,176,0,12,61,107,10,176,13,7,53.8,4,30.8,123,898,560,17,14,5,6,9,127,42,Matches
Mikael,br BRA,FW,23.0,1.7,47,0,1,18,31,11,47,10,8,80.0,1,10.0,32,274,145,7,5,4,7,2,32,9,Matches
Arthur,br BRA,DF,19.0,1.0,67,3,16,33,20,0,67,3,2,66.7,1,33.3,36,227,116,5,4,0,4,1,36,4,Matches
Wellington Paulista,br BRA,FW,38.0,2.5,70,2,4,30,36,20,69,1,1,100.0,0,0.0,29,109,37,2,0,1,7,1,47,5,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",28.0,0.7,40,0,3,16,23,4,40,7,2,28.6,2,28.6,29,294,150,6,4,3,2,4,26,11,Matches
Renato Kayser,br BRA,"FW,MF",26.0,0.4,21,0,2,4,15,5,21,0,0,,0,,8,14,7,0,0,0,1,0,16,2,Matches
Ighor Gabryel,br BRA,FW,20.0,0.3,14,1,2,5,7,2,14,1,0,0.0,1,100.0,8,20,0,0,0,0,4,1,9,2,Matches
Paulinho,br BRA,DF,18.0,0.3,19,0,7,3,9,1,19,0,0,,0,,12,55,12,1,0,0,1,2,12,6,Matches
Jhow,br BRA,DF,19.0,0.2,20,2,7,13,0,0,20,1,0,0.0,1,100.0,14,87,16,0,0,0,0,0,13,0,Matches
Yago Souza,br BRA,MF,16.0,0.2,7,0,0,2,5,0,7,2,1,50.0,1,50.0,7,61,12,0,1,0,0,0,7,2,Matches
Squad Total,,,29.1,38.0,19682,2157,6161,8822,4981,765,19676,751,360,47.9,315,41.9,10711,63454,33045,638,475,130,571,305,11379,1368,
Opponent Total,,,27.5,38.0,24662,2224,6753,11714,6477,896,24654,770,424,55.1,266,34.5,14645,80642,43672,871,704,192,576,293,16376,1705,
