Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Matheus Cavichioli,br BRA,GK,36.0,15,1348.0,90.0,39.4,15.0,15,90.0,14,0,,11,0.47,13.0,31.0,-18.0,-1.2,-0.29,20.0,22.5,-2.5,-0.17,0.42,Matches
Rodriguinho,br BRA,"DF,MF",19.0,20,1247.0,62.0,36.5,13.9,15,77.0,7,5,18.0,6,0.9,20.0,24.0,-4.0,-0.29,1.16,13.4,23.8,-10.5,-0.76,-0.53,Matches
Everaldo,br BRA,"FW,MF",28.0,21,1233.0,59.0,36.1,13.7,15,69.0,2,6,33.0,9,0.38,15.0,29.0,-14.0,-1.02,0.01,16.3,26.3,-10.0,-0.73,-0.49,Matches
Ale,br BRA,MF,32.0,27,1424.0,53.0,41.6,15.8,14,80.0,7,13,23.0,7,0.59,14.0,34.0,-20.0,-1.26,-0.41,20.3,29.5,-9.2,-0.58,-0.28,Matches
Martín Benítez,ar ARG,"MF,FW",28.0,20,1120.0,56.0,32.7,12.4,14,67.0,2,6,30.0,6,0.35,16.0,31.0,-15.0,-1.21,-0.27,16.7,22.0,-5.3,-0.43,-0.02,Matches
Breno Cascardo,br BRA,MF,19.0,24,1162.0,48.0,34.0,12.9,13,64.0,0,11,30.0,8,0.83,12.0,25.0,-13.0,-1.01,0.03,14.9,16.2,-1.3,-0.1,0.48,Matches
Jori,br BRA,GK,26.0,11,990.0,90.0,28.9,11.0,11,90.0,11,0,,3,0.55,12.0,25.0,-13.0,-1.18,-0.22,11.3,22.1,-10.9,-0.99,-0.8,Matches
Mateus Pasinato,br BRA,GK,30.0,10,900.0,90.0,26.3,10.0,10,90.0,10,0,,13,0.91,15.0,22.0,-7.0,-0.7,0.44,13.2,15.3,-2.1,-0.21,0.29,Matches
Marcinho,br BRA,DF,26.0,12,800.0,67.0,23.4,8.9,10,76.0,4,2,20.0,7,0.5,10.0,21.0,-11.0,-1.24,-0.28,12.1,13.4,-1.3,-0.14,0.36,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",34.0,12,717.0,60.0,21.0,8.0,10,64.0,1,2,37.0,0,0.75,7.0,15.0,-8.0,-1.0,0.03,10.8,12.7,-1.8,-0.23,0.24,Matches
Daniel Borges,br BRA,DF,29.0,14,799.0,57.0,23.4,8.9,8,82.0,4,6,24.0,5,0.64,5.0,19.0,-14.0,-1.58,-0.72,8.2,15.7,-7.5,-0.85,-0.56,Matches
Nicolas,br BRA,DF,25.0,11,720.0,65.0,21.1,8.0,8,79.0,3,3,30.0,10,0.55,11.0,16.0,-5.0,-0.62,0.51,12.3,11.4,0.9,0.11,0.67,Matches
Mateus Henrique,br BRA,DF,20.0,12,536.0,45.0,15.7,6.0,7,62.0,0,5,20.0,12,1.0,11.0,10.0,1.0,0.17,1.42,8.8,8.4,0.3,0.06,0.56,Matches
Júlio César,br BRA,DF,19.0,9,595.0,66.0,17.4,6.6,6,87.0,4,3,24.0,14,1.11,6.0,11.0,-5.0,-0.76,0.33,6.7,13.2,-6.5,-0.98,-0.68,Matches
Wanderson,br BRA,DF,31.0,7,500.0,71.0,14.6,5.6,5,90.0,5,2,25.0,7,1.14,7.0,9.0,-2.0,-0.36,0.78,5.9,8.0,-2.1,-0.37,0.05,Matches
Rodrigo Varanda,br BRA,"FW,MF",20.0,12,516.0,43.0,15.1,5.7,4,70.0,1,8,30.0,3,0.83,10.0,10.0,0.0,0.0,1.21,9.7,7.5,2.2,0.38,0.95,Matches
Renato Marques,br BRA,"FW,MF",19.0,12,515.0,43.0,15.1,5.7,4,68.0,1,8,30.0,6,0.92,10.0,15.0,-5.0,-0.87,0.18,6.4,12.1,-5.7,-0.99,-0.67,Matches
Pedrinho,br BRA,"FW,MF",23.0,8,411.0,51.0,12.0,4.6,4,80.0,1,4,23.0,2,0.25,3.0,11.0,-8.0,-1.75,-0.82,4.5,6.6,-2.1,-0.46,-0.04,Matches
Esteban Burgos,ar ARG,DF,31.0,4,294.0,74.0,8.6,3.3,4,74.0,2,0,,7,0.4,4.0,8.0,-4.0,-1.22,-0.22,3.5,3.1,0.5,0.14,0.61,Matches
Óscar Méndez,uy URU,MF,28.0,7,260.0,37.0,7.6,2.9,2,74.0,0,5,22.0,12,0.71,2.0,8.0,-6.0,-2.08,-1.14,2.0,4.3,-2.4,-0.82,-0.44,Matches
Matheusinho,br BRA,"MF,FW",24.0,7,229.0,33.0,6.7,2.5,2,65.0,0,5,20.0,1,0.14,3.0,8.0,-5.0,-1.97,-1.01,3.8,4.5,-0.8,-0.3,0.13,Matches
Nino Paraíba,br BRA,DF,37.0,4,197.0,49.0,5.8,2.2,2,80.0,1,2,19.0,0,0.0,0.0,6.0,-6.0,-2.74,-1.82,2.5,4.9,-2.4,-1.1,-0.72,Matches
Washington Aguerre,uy URU,GK,29.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,11,0.5,3.0,4.0,-1.0,-0.5,0.56,2.4,2.7,-0.3,-0.16,0.27,Matches
Henrique Almeida,br BRA,FW,31.0,4,156.0,39.0,4.6,1.7,2,62.0,0,2,17.0,3,0.75,3.0,5.0,-2.0,-1.15,-0.13,2.1,5.3,-3.3,-1.88,-1.53,Matches
Paulinho,br BRA,FW,24.0,3,136.0,45.0,4.0,1.5,2,59.0,0,1,19.0,3,0.33,1.0,3.0,-2.0,-1.32,-0.31,1.9,3.2,-1.3,-0.86,-0.46,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,12,283.0,24.0,8.3,3.1,1,70.0,0,11,19.0,3,0.67,5.0,6.0,-1.0,-0.32,0.77,5.7,5.5,0.2,0.06,0.52,Matches
Adyson,br BRA,"FW,MF",17.0,8,245.0,31.0,7.2,2.7,1,90.0,1,7,22.0,6,0.38,0.0,7.0,-7.0,-2.57,-1.66,2.7,5.3,-2.6,-0.96,-0.58,Matches
Mikael,br BRA,FW,23.0,5,153.0,31.0,4.5,1.7,1,61.0,0,4,23.0,7,0.2,1.0,4.0,-3.0,-1.76,-0.77,3.1,2.7,0.3,0.2,0.65,Matches
Arthur,br BRA,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,0,0.0,2.0,3.0,-1.0,-1.0,0.03,1.8,1.8,0.0,-0.01,0.41,Matches
Wellington Paulista,br BRA,FW,38.0,10,227.0,23.0,6.6,2.5,0,,0,10,23.0,21,0.2,2.0,8.0,-6.0,-2.38,-1.45,4.0,4.0,0.0,-0.01,0.43,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",28.0,3,65.0,22.0,1.9,0.7,0,,0,3,22.0,1,0.0,0.0,4.0,-4.0,-5.54,-4.6,0.2,0.7,-0.5,-0.66,-0.24,Matches
Renato Kayser,br BRA,"FW,MF",26.0,3,39.0,13.0,1.1,0.4,0,,0,3,13.0,5,1.0,0.0,0.0,0.0,0.0,1.04,0.8,0.7,0.1,0.21,0.63,Matches
Ighor Gabryel,br BRA,FW,20.0,2,26.0,13.0,0.8,0.3,0,,0,2,13.0,0,1.5,0.0,1.0,-1.0,-3.46,-2.45,0.1,2.3,-2.3,-7.87,-7.51,Matches
Paulinho,br BRA,DF,18.0,1,24.0,24.0,0.7,0.3,0,,0,1,24.0,1,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.2,-0.2,-0.82,-0.41,Matches
Jhow,br BRA,DF,19.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.2,-0.2,-1.04,-0.63,Matches
Yago Souza,br BRA,MF,16.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.2,-0.2,-1.04,-0.63,Matches
Rafael Barcelos,br BRA,DF,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Adailson Dadá,br BRA,MF,25.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Kauã Diniz Rocha,br BRA,MF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Natan,br BRA,GK,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Robson,br BRA,GK,22.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Samuel,br BRA,DF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,29.1,38,3420.0,90.0,100.0,38.0,418,79.0,225,187,24.0,264,0.63,42.0,81.0,-39.0,-1.03,,46.9,62.8,-15.9,-0.42,,
Opponent Total,,,27.5,38,3420.0,90.0,100.0,38.0,418,79.0,241,176,23.0,278,2.13,81.0,42.0,39.0,1.03,,62.8,46.9,15.9,0.42,,
