Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Rodriguinho,br BRA,"DF,MF",19.0,13.9,471,642,73.4,7602,2700,262,296,88.5,150,197,76.1,41,96,42.7,3,2.8,3.2,0.2,21,27,20,9,36,Matches
Everaldo,br BRA,"FW,MF",28.0,13.7,328,430,76.3,5115,1489,186,208,89.4,107,146,73.3,25,43,58.1,3,2.2,2.0,0.8,21,28,16,5,52,Matches
Ale,br BRA,MF,32.0,15.8,770,878,87.7,12931,4158,361,405,89.1,326,356,91.6,61,70,87.1,0,1.4,0.8,-1.4,16,88,8,3,110,Matches
Martín Benítez,ar ARG,"MF,FW",28.0,12.4,386,561,68.8,7015,2676,178,222,80.2,129,181,71.3,62,117,53.0,4,4.0,3.5,0.0,29,59,16,5,77,Matches
Breno Cascardo,br BRA,MF,19.0,12.9,491,589,83.4,8060,2228,244,279,87.5,183,213,85.9,45,58,77.6,0,0.5,0.6,-0.5,8,59,8,2,80,Matches
Jori,br BRA,GK,26.0,11.0,198,272,72.8,5331,4038,43,43,100.0,83,83,100.0,69,143,48.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Mateus Pasinato,br BRA,GK,30.0,10.0,184,246,74.8,5679,4441,27,27,100.0,84,86,97.7,73,131,55.7,0,0.0,0.0,0.0,0,5,0,0,0,Matches
Marcinho,br BRA,DF,26.0,8.9,317,474,66.9,5899,2388,135,158,85.4,133,179,74.3,39,110,35.5,0,0.9,1.3,-0.9,8,32,16,8,40,Matches
Aloísio dos Santos Gonçalves,cn CHN,"FW,MF",34.0,8.0,99,161,61.5,1312,322,55,82,67.1,28,39,71.8,4,8,50.0,1,0.7,0.7,0.3,5,7,4,1,9,Matches
Daniel Borges,br BRA,DF,29.0,8.9,381,494,77.1,6686,2767,177,196,90.3,159,197,80.7,39,86,45.3,1,1.5,1.8,-0.5,9,35,15,10,45,Matches
Nicolas,br BRA,DF,25.0,8.0,188,287,65.5,3159,1769,102,123,82.9,63,92,68.5,17,45,37.8,1,0.2,0.2,0.8,7,13,3,1,18,Matches
Mateus Henrique,br BRA,DF,20.0,6.0,196,275,71.3,3326,1305,89,109,81.7,80,110,72.7,18,39,46.2,1,0.6,0.6,0.4,6,17,6,3,18,Matches
Júlio César,br BRA,DF,19.0,6.6,271,313,86.6,4814,2084,107,120,89.2,144,157,91.7,18,28,64.3,1,0.0,0.1,1.0,1,15,0,0,21,Matches
Wanderson,br BRA,DF,31.0,5.6,121,166,72.9,2660,1137,38,43,88.4,61,76,80.3,22,45,48.9,0,0.0,0.0,0.0,1,8,0,0,10,Matches
Rodrigo Varanda,br BRA,"FW,MF",20.0,5.7,136,173,78.6,1767,505,81,90,90.0,38,52,73.1,4,8,50.0,1,1.2,0.9,-0.2,9,16,6,2,20,Matches
Renato Marques,br BRA,"FW,MF",19.0,5.7,73,118,61.9,1060,257,42,57,73.7,26,39,66.7,2,8,25.0,1,0.6,0.5,0.4,5,5,3,0,9,Matches
Pedrinho,br BRA,"FW,MF",23.0,4.6,88,127,69.3,1461,451,43,52,82.7,33,44,75.0,8,16,50.0,0,0.4,0.5,-0.4,4,8,7,4,20,Matches
Esteban Burgos,ar ARG,DF,31.0,3.3,67,89,75.3,1505,685,12,16,75.0,40,48,83.3,13,23,56.5,0,0.0,0.0,0.0,0,8,0,0,7,Matches
Óscar Méndez,uy URU,MF,28.0,2.9,57,74,77.0,869,314,28,33,84.8,20,26,76.9,5,9,55.6,0,0.0,0.0,0.0,0,7,0,0,6,Matches
Matheusinho,br BRA,"MF,FW",24.0,2.5,73,103,70.9,1179,431,33,39,84.6,34,46,73.9,5,9,55.6,0,0.4,0.3,-0.4,7,10,3,1,14,Matches
Nino Paraíba,br BRA,DF,37.0,2.2,81,109,74.3,1535,675,38,45,84.4,27,37,73.0,12,20,60.0,0,0.5,0.5,-0.5,5,9,8,7,19,Matches
Washington Aguerre,uy URU,GK,29.0,2.0,31,41,75.6,816,564,7,7,100.0,12,12,100.0,11,21,52.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Henrique Almeida,br BRA,FW,31.0,1.7,24,29,82.8,305,49,15,17,88.2,4,5,80.0,2,2,100.0,0,0.3,0.3,-0.3,3,1,0,0,3,Matches
Paulinho,br BRA,FW,24.0,1.5,39,50,78.0,595,152,22,26,84.6,15,20,75.0,2,3,66.7,0,0.3,0.2,-0.3,5,1,2,2,1,Matches
Juan Cazares,ec ECU,"MF,FW",30.0,3.1,98,140,70.0,1754,512,44,48,91.7,37,49,75.5,14,30,46.7,1,1.1,0.6,-0.1,9,12,6,2,18,Matches
Adyson,br BRA,"FW,MF",17.0,2.7,97,140,69.3,1609,650,48,56,85.7,37,51,72.5,8,20,40.0,0,0.4,0.7,-0.4,10,8,13,4,17,Matches
Mikael,br BRA,FW,23.0,1.7,19,25,76.0,222,18,9,12,75.0,7,8,87.5,0,0,,0,0.2,0.1,-0.2,2,0,0,0,1,Matches
Arthur,br BRA,DF,19.0,1.0,38,55,69.1,615,284,20,22,90.9,17,22,77.3,1,9,11.1,0,0.0,0.0,0.0,1,2,0,0,7,Matches
Wellington Paulista,br BRA,FW,38.0,2.5,30,40,75.0,371,88,15,18,83.3,10,16,62.5,1,1,100.0,0,0.1,0.6,-0.1,1,3,1,0,5,Matches
Mateus Gonçalves Martins,br BRA,"MF,FW",28.0,0.7,23,28,82.1,345,54,12,13,92.3,9,10,90.0,1,2,50.0,0,0.0,0.1,0.0,0,0,0,0,0,Matches
Renato Kayser,br BRA,"FW,MF",26.0,0.4,10,15,66.7,100,6,7,7,100.0,2,3,66.7,0,2,0.0,0,0.1,0.0,-0.1,1,0,0,0,1,Matches
Ighor Gabryel,br BRA,FW,20.0,0.3,6,7,85.7,83,19,5,5,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Paulinho,br BRA,DF,18.0,0.3,15,16,93.8,275,74,9,9,100.0,4,4,100.0,2,3,66.7,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Jhow,br BRA,DF,19.0,0.2,18,18,100.0,357,148,5,5,100.0,11,11,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Yago Souza,br BRA,MF,16.0,0.2,6,6,100.0,69,16,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Squad Total,,,29.1,38.0,11505,15314,75.1,205977,86299,5203,6068,85.7,4594,5706,80.5,1332,2562,52.0,30,34.6,36.1,-4.6,395,1044,294,111,1387,
Opponent Total,,,27.5,38.0,16539,20500,80.7,286019,101010,7786,8677,89.7,6712,7782,86.3,1597,2941,54.3,57,44.4,42.5,12.6,440,1518,350,98,1725,
