Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Fernando,br BRA,DF,23.0,5.3,11.0,9,7.0,3.0,1.0,7.0,9.0,77.8,2.0,1.0,0.0,1.0,8,19.0,10.0,0.0,Matches
Arturo Vidal,cl CHI,MF,35.0,4.2,11.0,8,3.0,6.0,2.0,2.0,7.0,28.6,5.0,2.0,1.0,1.0,6,17.0,4.0,0.0,Matches
Rômulo,br BRA,"FW,MF",20.0,5.7,15.0,8,5.0,8.0,2.0,5.0,16.0,31.3,11.0,5.0,0.0,5.0,5,20.0,8.0,0.0,Matches
Leonardo Linck,br BRA,GK,21.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,2.0,1.0,Matches
David Terans,uy URU,"MF,FW",28.0,4.4,3.0,1,0.0,2.0,1.0,1.0,5.0,20.0,4.0,4.0,0.0,4.0,1,4.0,0.0,0.0,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,3.8,7.0,2,4.0,3.0,0.0,4.0,8.0,50.0,4.0,6.0,1.0,5.0,3,10.0,12.0,0.0,Matches
Pedrinho,br BRA,"DF,MF",20.0,4.0,6.0,4,1.0,5.0,0.0,3.0,8.0,37.5,5.0,10.0,0.0,10.0,9,15.0,10.0,0.0,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,2.2,4.0,4,2.0,1.0,1.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,2,6.0,2.0,0.0,Matches
Thiago,br BRA,"FW,MF",22.0,2.5,5.0,3,3.0,2.0,0.0,3.0,7.0,42.9,4.0,1.0,0.0,1.0,1,6.0,0.0,0.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,2.1,2.0,1,1.0,0.0,1.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,0,2.0,1.0,0.0,Matches
Bruno Peres,br BRA,"DF,MF",32.0,1.7,3.0,1,2.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,1.0,0.0,0,3.0,4.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,1.1,2.0,0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0,2.0,0.0,0.0,Matches
Lucas Belezi,br BRA,DF,19.0,0.5,1.0,1,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,1.0,1.0,0,1.0,0.0,0.0,Matches
Reinaldo,br BRA,FW,21.0,0.2,1.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Chiqueti,br BRA,MF,17.0,0.2,,0,,,,,,,,,,,0,,,,Matches
Danielzinho,br BRA,FW,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Dudu,br BRA,MF,17.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,26.1,38.0,579.0,341,257.0,259.0,63.0,281.0,585.0,48.0,304.0,421.0,126.0,295.0,358,937.0,716.0,6.0,
Opponent Total,,,27.6,38.0,576.0,354,259.0,243.0,74.0,265.0,608.0,43.6,343.0,416.0,133.0,283.0,305,881.0,805.0,8.0,
