Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Mádson,br BRA,"DF,MF",31.0,24,14,1328.0,14.8,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,3.8,5.1,8.0,45.0,69.0,0.14,0.14,0.27,0.14,0.27,0.09,0.26,0.35,0.09,0.35,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,21,13,1143.0,12.7,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,1.8,4.3,35.0,72.0,71.0,0.16,0.16,0.31,0.16,0.31,0.19,0.14,0.34,0.19,0.34,Matches
Khellven,br BRA,DF,21.0,15,13,995.0,11.1,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.4,3.4,18.0,18.0,51.0,0.0,0.36,0.36,0.0,0.36,0.09,0.22,0.31,0.09,0.31,Matches
Zé Ivaldo,br BRA,DF,25.0,14,10,1016.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.1,0.2,9.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Pedro Henrique,br BRA,DF,27.0,11,10,855.0,9.5,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,0.1,0.7,8.0,35.0,2.0,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.07,0.06,0.07,Matches
Alex Santana,br BRA,MF,27.0,21,9,1002.0,11.1,3.0,0.0,3.0,3.0,0.0,0.0,6.0,1.0,1.2,1.2,0.2,1.3,20.0,46.0,17.0,0.27,0.0,0.27,0.27,0.27,0.1,0.01,0.12,0.1,0.12,Matches
Kaique Rocha,br BRA,DF,21.0,10,7,649.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,2.0,9.0,0.0,0.14,0.0,0.14,0.14,0.14,0.03,0.01,0.04,0.03,0.04,Matches
Matheus Felipe,br BRA,DF,24.0,9,7,532.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches
Willian,br BRA,"FW,MF",36.0,18,6,573.0,6.4,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.9,1.9,0.4,2.3,5.0,10.0,41.0,0.63,0.0,0.63,0.63,0.63,0.31,0.06,0.36,0.31,0.36,Matches
Fernando,br BRA,DF,23.0,6,6,477.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,0.9,17.0,15.0,31.0,0.0,0.38,0.38,0.0,0.38,0.01,0.16,0.17,0.01,0.17,Matches
Arturo Vidal,cl CHI,MF,35.0,7,6,380.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.3,0.4,1.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1,Matches
Rômulo,br BRA,"FW,MF",20.0,18,5,509.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,0.1,1.6,13.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,0.27,0.02,0.29,0.27,0.29,Matches
Leonardo Linck,br BRA,GK,21.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Terans,uy URU,"MF,FW",28.0,9,5,393.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.3,1.2,5.0,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.28,0.2,0.28,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,6,5,342.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Pedrinho,br BRA,"DF,MF",20.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,5,3,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.7,0.9,3.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.33,0.39,0.07,0.39,Matches
Thiago,br BRA,"FW,MF",22.0,10,2,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,4.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,10,1,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.6,1.5,5.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.42,0.27,0.69,0.42,0.69,Matches
Bruno Peres,br BRA,"DF,MF",32.0,5,1,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.16,0.01,0.16,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,4,1,102.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.33,0.07,0.41,0.33,0.41,Matches
Lucas Belezi,br BRA,DF,19.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Reinaldo,br BRA,FW,21.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches
Chiqueti,br BRA,MF,17.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Danielzinho,br BRA,FW,20.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Dudu,br BRA,MF,17.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos André,br BRA,DF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ataíde,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Derik,br BRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Emersonn,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Julimar,br BRA,FW,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Machado Cruz,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mycael,br BRA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Vitor,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Arthur Zanella,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,418,3420.0,38.0,51.0,38.0,89.0,47.0,4.0,4.0,109.0,4.0,51.1,48.2,38.9,87.1,592.0,1362.0,1350.0,1.34,1.0,2.34,1.24,2.24,1.34,1.02,2.37,1.27,2.29,
Opponent Total,,,27.6,38,418,3420.0,38.0,43.0,30.0,73.0,39.0,4.0,7.0,102.0,4.0,46.6,41.0,32.7,73.6,623.0,1383.0,1366.0,1.13,0.79,1.92,1.03,1.82,1.23,0.86,2.09,1.08,1.94,
