Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Hugo Moura,br BRA,MF,25.0,14.7,785.0,28.0,191.0,529.0,70.0,5.0,785.0,14.0,4.0,28.6,9.0,64.3,386.0,1707.0,768.0,11.0,7.0,0.0,6.0,4.0,471.0,10.0,Matches
Pablo,br BRA,FW,30.0,15.5,626.0,22.0,74.0,323.0,237.0,50.0,626.0,22.0,7.0,31.8,14.0,63.6,362.0,1486.0,596.0,15.0,12.0,5.0,34.0,15.0,433.0,60.0,Matches
Christian,br BRA,"MF,FW",22.0,15.1,760.0,11.0,111.0,405.0,248.0,30.0,760.0,41.0,24.0,58.5,12.0,29.3,446.0,2105.0,983.0,23.0,19.0,3.0,25.0,8.0,550.0,71.0,Matches
Mádson,br BRA,"DF,MF",31.0,14.8,631.0,38.0,175.0,278.0,184.0,46.0,631.0,9.0,4.0,44.4,3.0,33.3,211.0,819.0,365.0,8.0,4.0,4.0,5.0,1.0,297.0,69.0,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,12.7,754.0,4.0,72.0,386.0,301.0,34.0,754.0,52.0,24.0,46.2,25.0,48.1,427.0,2350.0,1183.0,35.0,27.0,5.0,26.0,29.0,527.0,71.0,Matches
Khellven,br BRA,DF,21.0,11.1,591.0,38.0,183.0,223.0,188.0,13.0,591.0,13.0,8.0,61.5,5.0,38.5,280.0,1464.0,826.0,18.0,17.0,3.0,16.0,4.0,310.0,51.0,Matches
Zé Ivaldo,br BRA,DF,25.0,11.3,669.0,79.0,322.0,340.0,14.0,2.0,669.0,12.0,8.0,66.7,1.0,8.3,344.0,1652.0,1001.0,9.0,2.0,0.0,9.0,3.0,400.0,2.0,Matches
Pedro Henrique,br BRA,DF,27.0,9.5,567.0,90.0,284.0,257.0,29.0,9.0,567.0,4.0,3.0,75.0,1.0,25.0,307.0,1463.0,928.0,8.0,4.0,0.0,1.0,0.0,360.0,2.0,Matches
Alex Santana,br BRA,MF,27.0,11.1,540.0,14.0,95.0,352.0,103.0,14.0,540.0,15.0,8.0,53.3,5.0,33.3,322.0,1953.0,1108.0,20.0,24.0,0.0,15.0,9.0,383.0,17.0,Matches
Kaique Rocha,br BRA,DF,21.0,7.2,393.0,80.0,221.0,161.0,14.0,10.0,393.0,5.0,5.0,100.0,0.0,0.0,190.0,868.0,499.0,2.0,0.0,0.0,4.0,0.0,240.0,0.0,Matches
Matheus Felipe,br BRA,DF,24.0,5.9,295.0,45.0,160.0,129.0,8.0,1.0,295.0,1.0,0.0,0.0,1.0,100.0,152.0,667.0,314.0,4.0,3.0,0.0,2.0,1.0,184.0,0.0,Matches
Willian,br BRA,"FW,MF",36.0,6.4,223.0,1.0,12.0,106.0,108.0,28.0,223.0,13.0,5.0,38.5,8.0,61.5,121.0,674.0,163.0,5.0,6.0,2.0,15.0,7.0,162.0,41.0,Matches
Fernando,br BRA,DF,23.0,5.3,373.0,12.0,99.0,188.0,87.0,1.0,373.0,3.0,1.0,33.3,2.0,66.7,199.0,1129.0,668.0,17.0,12.0,1.0,11.0,2.0,220.0,31.0,Matches
Arturo Vidal,cl CHI,MF,35.0,4.2,218.0,3.0,40.0,118.0,61.0,7.0,218.0,4.0,1.0,25.0,3.0,75.0,115.0,394.0,110.0,1.0,4.0,0.0,5.0,8.0,147.0,18.0,Matches
Rômulo,br BRA,"FW,MF",20.0,5.7,273.0,6.0,52.0,110.0,115.0,27.0,273.0,18.0,11.0,61.1,6.0,33.3,127.0,765.0,371.0,13.0,6.0,1.0,12.0,8.0,157.0,39.0,Matches
Leonardo Linck,br BRA,GK,21.0,5.0,151.0,134.0,151.0,1.0,0.0,0.0,151.0,0.0,0.0,,0.0,,67.0,405.0,235.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,Matches
David Terans,uy URU,"MF,FW",28.0,4.4,181.0,1.0,18.0,81.0,86.0,12.0,181.0,9.0,7.0,77.8,1.0,11.1,126.0,585.0,252.0,5.0,7.0,1.0,12.0,13.0,139.0,32.0,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,3.8,261.0,14.0,102.0,131.0,30.0,0.0,261.0,3.0,2.0,66.7,1.0,33.3,143.0,664.0,346.0,3.0,4.0,0.0,3.0,1.0,152.0,8.0,Matches
Pedrinho,br BRA,"DF,MF",20.0,4.0,251.0,13.0,94.0,106.0,55.0,1.0,251.0,4.0,1.0,25.0,1.0,25.0,106.0,417.0,209.0,2.0,5.0,0.0,9.0,3.0,135.0,16.0,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,2.2,100.0,1.0,19.0,55.0,27.0,3.0,100.0,5.0,3.0,60.0,1.0,20.0,48.0,376.0,180.0,3.0,3.0,0.0,3.0,3.0,68.0,7.0,Matches
Thiago,br BRA,"FW,MF",22.0,2.5,113.0,1.0,17.0,50.0,50.0,3.0,113.0,12.0,7.0,58.3,4.0,33.3,66.0,427.0,166.0,4.0,5.0,2.0,10.0,1.0,80.0,17.0,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,2.1,79.0,2.0,8.0,36.0,36.0,6.0,79.0,3.0,2.0,66.7,0.0,0.0,49.0,235.0,99.0,5.0,0.0,1.0,10.0,8.0,59.0,12.0,Matches
Bruno Peres,br BRA,"DF,MF",32.0,1.7,96.0,3.0,31.0,46.0,20.0,2.0,96.0,0.0,0.0,,0.0,,53.0,196.0,103.0,0.0,0.0,0.0,1.0,0.0,62.0,3.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,1.1,29.0,1.0,1.0,13.0,15.0,3.0,29.0,1.0,0.0,0.0,1.0,100.0,13.0,69.0,31.0,1.0,1.0,0.0,3.0,1.0,26.0,6.0,Matches
Lucas Belezi,br BRA,DF,19.0,0.5,25.0,3.0,9.0,14.0,2.0,1.0,25.0,0.0,0.0,,0.0,,14.0,41.0,26.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,Matches
Reinaldo,br BRA,FW,21.0,0.2,4.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,,0.0,,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Matches
Chiqueti,br BRA,MF,17.0,0.2,,,,,,,,,,,,,,,,,,,,,,,Matches
Danielzinho,br BRA,FW,20.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,0.0,,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches
Dudu,br BRA,MF,17.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Bryan García,ec ECU,MF,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,26.1,38.0,21066.0,2178.0,6473.0,9962.0,4847.0,765.0,21062.0,673.0,344.0,51.1,268.0,39.8,11370.0,58981.0,29349.0,592.0,447.0,124.0,535.0,313.0,13032.0,1350.0,
Opponent Total,,,27.6,38.0,22112.0,2353.0,6835.0,10310.0,5188.0,704.0,22105.0,642.0,303.0,47.2,279.0,43.5,12357.0,65806.0,33995.0,623.0,464.0,138.0,562.0,297.0,14143.0,1366.0,
