Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Willian,br BRA,"FW,MF",36.0,18,573.0,32.0,16.8,6.4,6,64.0,0,12,16.0,11,1.11,7.0,9.0,-2.0,-0.31,-0.63,7.9,9.9,-1.9,-0.3,-0.51,Matches
Fernando,br BRA,DF,23.0,6,477.0,80.0,13.9,5.3,6,80.0,4,0,,4,1.67,10.0,8.0,2.0,0.38,0.19,8.1,5.1,3.0,0.57,0.53,Matches
Arturo Vidal,cl CHI,MF,35.0,7,380.0,54.0,11.1,4.2,6,59.0,0,1,29.0,0,1.86,4.0,3.0,1.0,0.24,0.03,3.7,5.9,-2.2,-0.51,-0.71,Matches
Rômulo,br BRA,"FW,MF",20.0,18,509.0,28.0,14.9,5.7,5,48.0,0,13,21.0,5,1.33,5.0,6.0,-1.0,-0.18,-0.46,5.8,6.8,-1.0,-0.17,-0.34,Matches
Leonardo Linck,br BRA,GK,21.0,5,450.0,90.0,13.2,5.0,5,90.0,5,0,,31,1.71,12.0,8.0,4.0,0.8,0.68,9.5,6.3,3.1,0.62,0.58,Matches
David Terans,uy URU,"MF,FW",28.0,9,393.0,44.0,11.5,4.4,5,65.0,0,4,17.0,2,1.44,3.0,4.0,-1.0,-0.23,-0.5,4.9,4.9,0.0,-0.01,-0.14,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,6,342.0,57.0,10.0,3.8,5,61.0,2,1,37.0,19,0.5,3.0,4.0,-1.0,-0.26,-0.53,2.8,5.0,-2.2,-0.57,-0.77,Matches
Pedrinho,br BRA,"DF,MF",20.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,0,1.5,5.0,5.0,0.0,0.0,-0.24,3.0,5.2,-2.2,-0.55,-0.75,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,5,201.0,40.0,5.9,2.2,3,54.0,0,2,19.0,4,0.8,2.0,2.0,0.0,0.0,-0.22,1.7,2.2,-0.5,-0.2,-0.34,Matches
Thiago,br BRA,"FW,MF",22.0,10,224.0,22.0,6.5,2.5,2,45.0,0,8,17.0,20,1.5,3.0,4.0,-1.0,-0.4,-0.66,2.2,3.2,-1.0,-0.4,-0.56,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,10,190.0,19.0,5.6,2.1,1,61.0,0,9,14.0,19,1.1,2.0,0.0,2.0,0.95,0.78,3.8,2.4,1.3,0.63,0.54,Matches
Bruno Peres,br BRA,"DF,MF",32.0,5,157.0,31.0,4.6,1.7,1,45.0,0,4,28.0,6,1.8,4.0,4.0,0.0,0.0,-0.22,2.3,2.0,0.3,0.19,0.07,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,4,102.0,26.0,3.0,1.1,1,61.0,0,3,14.0,11,0.5,1.0,1.0,0.0,0.0,-0.22,0.6,0.8,-0.2,-0.17,-0.3,Matches
Lucas Belezi,br BRA,DF,19.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,5,0.0,0.0,1.0,-1.0,-2.0,-2.24,0.7,0.9,-0.2,-0.35,-0.48,Matches
Reinaldo,br BRA,FW,21.0,1,16.0,16.0,0.5,0.2,0,,0,1,16.0,0,3.0,0.0,0.0,0.0,0.0,-0.21,0.1,0.1,0.0,-0.2,-0.32,Matches
Chiqueti,br BRA,MF,17.0,1,15.0,15.0,0.4,0.2,0,,0,1,15.0,9,0.0,0.0,0.0,0.0,0.0,-0.21,,,,,,Matches
Danielzinho,br BRA,FW,20.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,8,1.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.1,-0.1,-9.09,-9.21,Matches
Dudu,br BRA,MF,17.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,3,3.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.1,-0.1,-10.4,-10.52,Matches
Bryan García,ec ECU,MF,22.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,3.0,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0,-2.47,-2.59,Matches
Marcos André,br BRA,DF,16.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Ataíde,br BRA,MF,19.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Derik,br BRA,DF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Emersonn,br BRA,FW,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Julimar,br BRA,FW,22.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Machado Cruz,br BRA,MF,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Mycael,br BRA,GK,18.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Gabriel Pereira,br BRA,GK,20.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
João Vitor,br BRA,DF,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Arthur Zanella,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,26.1,38,3420.0,90.0,100.0,38.0,418,80.0,240,175,22.0,276,1.47,51.0,43.0,8.0,0.21,,51.1,46.6,4.5,0.12,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,238,177,22.0,272,1.16,43.0,51.0,-8.0,-0.21,,46.6,51.1,-4.5,-0.12,,
