Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,2.1,0,0,0,14,6,0,1,0,1,0.0,0.0,0,12.0,4.0,14.0,22.2,Matches
Bruno Peres,br BRA,"DF,MF",32.0,1.7,0,0,0,4,1,0,3,0,1,0.0,0.0,0,3.0,1.0,1.0,50.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,1.1,1,0,0,2,2,2,0,0,0,0.0,0.0,0,1.0,5.0,3.0,62.5,Matches
Lucas Belezi,br BRA,DF,19.0,0.5,1,0,0,1,1,0,1,0,1,0.0,0.0,0,1.0,2.0,0.0,100.0,Matches
Reinaldo,br BRA,FW,21.0,0.2,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0.0,0.0,2.0,0.0,Matches
Chiqueti,br BRA,MF,17.0,0.2,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
Danielzinho,br BRA,FW,20.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Dudu,br BRA,MF,17.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Bryan García,ec ECU,MF,22.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,Matches
Squad Total,,,26.1,38.0,109,4,1,580,505,67,685,358,341,3.0,7.0,0,1834.0,576.0,605.0,48.8,
Opponent Total,,,27.6,38.0,102,4,2,523,560,63,703,305,354,5.0,4.0,0,1798.0,606.0,574.0,51.4,
