Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Hugo Moura,br BRA,MF,25.0,14.7,0,11,1,9.1,0.75,0.07,0.0,0.0,28.3,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Pablo,br BRA,FW,30.0,15.5,7,43,15,34.9,2.77,0.97,0.16,0.47,16.5,0.0,0,0,6.1,6.1,0.14,0.9,0.9,Matches
Christian,br BRA,"MF,FW",22.0,15.1,4,26,7,26.9,1.72,0.46,0.15,0.57,20.1,0.0,0,0,2.7,2.7,0.1,1.3,1.3,Matches
Mádson,br BRA,"DF,MF",31.0,14.8,2,12,7,58.3,0.81,0.47,0.17,0.29,11.1,0.0,0,0,1.3,1.3,0.11,0.7,0.7,Matches
Bruno Zapelli,ar ARG,"MF,FW",20.0,12.7,2,32,5,15.6,2.52,0.39,0.06,0.4,21.6,0.0,0,0,2.5,2.5,0.08,-0.5,-0.5,Matches
Khellven,br BRA,DF,21.0,11.1,0,10,2,20.0,0.9,0.18,0.0,0.0,21.0,3.0,0,0,1.0,1.0,0.12,-1.0,-1.0,Matches
Zé Ivaldo,br BRA,DF,25.0,11.3,0,3,1,33.3,0.27,0.09,0.0,0.0,26.6,1.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Pedro Henrique,br BRA,DF,27.0,9.5,1,7,2,28.6,0.74,0.21,0.14,0.5,15.5,0.0,0,0,0.6,0.6,0.08,0.4,0.4,Matches
Alex Santana,br BRA,MF,27.0,11.1,3,22,6,27.3,1.98,0.54,0.14,0.5,22.8,0.0,0,0,1.2,1.2,0.05,1.8,1.8,Matches
Kaique Rocha,br BRA,DF,21.0,7.2,1,4,1,25.0,0.55,0.14,0.25,1.0,11.6,0.0,0,0,0.2,0.2,0.05,0.8,0.8,Matches
Matheus Felipe,br BRA,DF,24.0,5.9,0,2,1,50.0,0.34,0.17,0.0,0.0,35.2,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Willian,br BRA,"FW,MF",36.0,6.4,4,17,7,41.2,2.67,1.1,0.24,0.57,16.2,0.0,0,0,1.9,1.9,0.11,2.1,2.1,Matches
Fernando,br BRA,DF,23.0,5.3,0,2,0,0.0,0.38,0.0,0.0,,26.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Arturo Vidal,cl CHI,MF,35.0,4.2,0,2,0,0.0,0.47,0.0,0.0,,14.2,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Rômulo,br BRA,"FW,MF",20.0,5.7,0,12,3,25.0,2.12,0.53,0.0,0.0,15.4,0.0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
Leonardo Linck,br BRA,GK,21.0,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
David Terans,uy URU,"MF,FW",28.0,4.4,0,12,2,16.7,2.75,0.46,0.0,0.0,27.5,1.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
Vinicius Kaue,br BRA,"DF,MF",19.0,3.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Pedrinho,br BRA,"DF,MF",20.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Léo Cittadini,br BRA,"MF,FW",28.0,2.2,0,3,1,33.3,1.34,0.45,0.0,0.0,23.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Thiago,br BRA,"FW,MF",22.0,2.5,0,4,1,25.0,1.61,0.4,0.0,0.0,17.7,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Luciano Arriagada,cl CHI,"FW,MF",20.0,2.1,0,4,1,25.0,1.89,0.47,0.0,0.0,15.9,0.0,0,0,0.9,0.9,0.22,-0.9,-0.9,Matches
Bruno Peres,br BRA,"DF,MF",32.0,1.7,0,1,0,0.0,0.57,0.0,0.0,,24.7,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Marcelo Cirino,br BRA,"FW,MF",31.0,1.1,0,2,0,0.0,1.76,0.0,0.0,,10.8,0.0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
Lucas Belezi,br BRA,DF,19.0,0.5,0,1,0,0.0,2.0,0.0,0.0,,15.7,0.0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Reinaldo,br BRA,FW,21.0,0.2,0,1,0,0.0,5.63,0.0,0.0,,24.8,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Chiqueti,br BRA,MF,17.0,0.2,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches
Danielzinho,br BRA,FW,20.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Dudu,br BRA,MF,17.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Bryan García,ec ECU,MF,22.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.1,38.0,51,551,168,30.5,14.5,4.42,0.09,0.28,19.3,23.0,4,4,51.1,48.2,0.09,-0.1,-1.2,
Opponent Total,,,27.6,38.0,43,499,163,32.7,13.13,4.29,0.08,0.24,19.3,20.0,4,7,46.6,41.0,0.08,-3.6,-2.0,
