Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Murilo Costa,br BRA,FW,29-060,11,8,640.0,7.1,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.9,1.1,0.5,1.6,16.0,11.0,53.0,0.14,0.14,0.28,0.0,0.14,0.26,0.07,0.33,0.15,0.22,Matches
Roko Baturina,hr CRO,FW,23-193,12,7,558.0,6.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.9,5.0,4.0,20.0,0.32,0.0,0.32,0.32,0.32,0.11,0.04,0.15,0.11,0.15,Matches
Marlon,br BRA,"FW,MF",26-106,11,4,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,12.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.03,0.08,Matches
Depú,ao ANG,FW,23-356,7,4,365.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,2.2,4.0,4.0,19.0,0.74,0.0,0.74,0.74,0.74,0.53,0.01,0.54,0.53,0.54,Matches
Mory Gbane,ci CIV,MF,23-005,10,3,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,0.1,7.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Né lopes,pt POR,DF,23-215,3,3,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tidjany Chabrol,fr FRA,"FW,MF",21-168,12,2,362.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.3,18.0,9.0,50.0,0.5,0.0,0.5,0.5,0.5,0.25,0.08,0.33,0.25,0.33,Matches
Vinicius Dias,br BRA,GK,26-194,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Kiko Vilas Boas,pt POR,DF,24-113,5,2,177.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ali Alipour,ir IRN,FW,28-049,3,2,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches
Miguel Monteiro,pt POR,FW,20-159,7,1,199.0,2.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,1.3,4.0,0.0,9.0,0.45,0.45,0.9,0.45,0.9,0.46,0.11,0.57,0.46,0.57,Matches
Roan Wilson,cr CRC,"MF,DF",21-243,4,1,91.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.1,0.0,2.0,0.0,0.99,0.0,0.99,0.99,0.99,1.1,0.0,1.1,1.1,1.1,Matches
Jesús Castillo,pe PER,MF,22-202,3,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Thomas Luciano,br BRA,DF,21-350,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Matches
André Simões,pt POR,FW,20-135,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Felipe Silva Lipe,br BRA,DF,21-314,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches
Brian Araújo,fr FRA,GK,23-245,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,26.2,14,154,1260.0,14.0,25.0,16.0,41.0,21.0,4.0,5.0,35.0,0.0,17.0,13.3,8.8,22.0,221.0,479.0,478.0,1.79,1.14,2.93,1.5,2.64,1.22,0.63,1.84,0.95,1.57,
Opponent Total,,,26.6,14,154,1260.0,14.0,28.0,17.0,45.0,25.0,3.0,3.0,30.0,3.0,23.1,20.8,14.8,35.6,248.0,539.0,536.0,2.0,1.21,3.21,1.79,3.0,1.65,1.06,2.71,1.48,2.54,
