Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Murilo Costa,br BRA,FW,29-060,11,640.0,58.0,50.8,7.1,8,74.0,2,3,15.0,0,0.82,14.0,15.0,-1.0,-0.14,0.29,9.5,10.9,-1.4,-0.2,0.47,Matches
Roko Baturina,hr CRO,FW,23-193,12,558.0,47.0,44.3,6.2,7,69.0,1,5,16.0,1,0.75,9.0,13.0,-4.0,-0.65,-0.65,6.5,10.0,-3.5,-0.56,-0.23,Matches
Marlon,br BRA,"FW,MF",26-106,11,386.0,35.0,30.6,4.3,4,67.0,0,7,17.0,3,1.0,5.0,12.0,-7.0,-1.63,-1.94,4.8,8.7,-3.8,-0.89,-0.66,Matches
Depú,ao ANG,FW,23-356,7,365.0,52.0,29.0,4.1,4,71.0,1,3,27.0,0,0.86,11.0,6.0,5.0,1.23,2.14,6.3,7.0,-0.7,-0.18,0.36,Matches
Mory Gbane,ci CIV,MF,23-005,10,361.0,36.0,28.7,4.0,3,73.0,0,7,20.0,4,1.1,7.0,10.0,-3.0,-0.75,-0.65,5.2,9.1,-3.9,-0.96,-0.74,Matches
Né lopes,pt POR,DF,23-215,3,249.0,83.0,19.8,2.8,3,83.0,2,0,,6,0.33,2.0,6.0,-4.0,-1.45,-1.45,1.5,4.9,-3.5,-1.25,-1.02,Matches
Tidjany Chabrol,fr FRA,"FW,MF",21-168,12,362.0,30.0,28.7,4.0,2,69.0,0,10,22.0,1,0.92,7.0,7.0,0.0,0.0,0.4,4.9,7.5,-2.6,-0.65,-0.31,Matches
Vinicius Dias,br BRA,GK,26-194,2,180.0,90.0,14.3,2.0,2,90.0,2,0,,6,0.5,4.0,6.0,-2.0,-1.0,-0.83,3.4,1.8,1.6,0.8,1.44,Matches
Kiko Vilas Boas,pt POR,DF,24-113,5,177.0,35.0,14.0,2.0,2,71.0,0,3,12.0,8,0.8,2.0,5.0,-3.0,-1.53,-1.44,0.7,3.7,-3.1,-1.57,-1.32,Matches
Ali Alipour,ir IRN,FW,28-049,3,155.0,52.0,12.3,1.7,2,76.0,1,1,4.0,0,0.33,1.0,3.0,-2.0,-1.16,-1.0,2.5,1.7,0.9,0.51,1.07,Matches
Miguel Monteiro,pt POR,FW,20-159,7,199.0,28.0,15.8,2.2,1,59.0,0,6,23.0,2,0.71,5.0,7.0,-2.0,-0.9,-0.73,3.2,4.7,-1.5,-0.68,-0.29,Matches
Roan Wilson,cr CRC,"MF,DF",21-243,4,91.0,23.0,7.2,1.0,1,67.0,0,3,8.0,2,0.5,2.0,4.0,-2.0,-1.98,-1.82,2.5,1.1,1.4,1.39,1.97,Matches
Jesús Castillo,pe PER,MF,22-202,3,30.0,10.0,2.4,0.3,0,,0,3,10.0,4,2.0,1.0,1.0,0.0,0.0,0.29,0.5,0.5,0.1,0.24,0.69,Matches
Thomas Luciano,br BRA,DF,21-350,2,22.0,11.0,1.7,0.2,0,,0,2,11.0,6,0.5,0.0,0.0,0.0,0.0,0.29,0.3,0.2,0.1,0.42,0.87,Matches
André Simões,pt POR,FW,20-135,1,14.0,14.0,1.1,0.2,0,,0,1,14.0,2,3.0,1.0,0.0,1.0,6.43,6.79,0.2,0.0,0.1,0.9,1.35,Matches
Felipe Silva Lipe,br BRA,DF,21-314,1,12.0,12.0,1.0,0.1,0,,0,1,12.0,3,0.0,0.0,0.0,0.0,0.0,0.29,0.1,0.0,0.0,0.28,0.72,Matches
Brian Araújo,fr FRA,GK,23-245,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Squad Total,,,26.2,14,1260.0,90.0,100.0,14.0,154,82.0,86,68,19.0,58,0.86,25.0,29.0,-4.0,-0.29,,17.0,23.1,-6.1,-0.43,,
Opponent Total,,,26.6,14,1260.0,90.0,100.0,14.0,154,82.0,86,67,22.0,59,1.93,29.0,25.0,4.0,0.29,,23.1,17.0,6.1,0.43,,
