Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Bruno Uvini,br BRA,DF,31.0,20,1448.0,72.0,42.3,16.1,16,84.0,13,4,26.0,14,1.9,25.0,27.0,-2.0,-0.12,-0.54,21.8,27.2,-5.5,-0.34,-0.35,Matches
João Pedro Pepê,br BRA,MF,25.0,18,1398.0,78.0,40.9,15.5,16,83.0,8,2,39.0,0,1.83,29.0,23.0,6.0,0.39,0.34,17.2,23.0,-5.8,-0.37,-0.39,Matches
Fábio,br BRA,"DF,MF",32.0,15,871.0,58.0,25.5,9.7,12,65.0,2,3,29.0,10,1.88,22.0,16.0,6.0,0.62,0.58,12.8,11.8,0.9,0.1,0.32,Matches
João Pedro,it ITA,FW,30.0,14,616.0,44.0,18.0,6.8,10,57.0,0,4,12.0,4,2.07,11.0,9.0,2.0,0.29,0.13,5.3,7.9,-2.6,-0.38,-0.3,Matches
Everton,br BRA,"FW,MF",25.0,28,1212.0,43.0,35.4,13.5,9,64.0,0,19,34.0,2,1.64,23.0,30.0,-7.0,-0.52,-1.09,17.9,24.4,-6.5,-0.48,-0.53,Matches
Rodrigo Ely,br BRA,DF,29.0,9,665.0,74.0,19.4,7.4,8,77.0,6,1,46.0,2,2.11,16.0,11.0,5.0,0.68,0.61,8.2,10.8,-2.6,-0.35,-0.26,Matches
Vinícius,br BRA,FW,31.0,14,654.0,47.0,19.1,7.3,8,68.0,0,6,19.0,0,1.86,12.0,13.0,-1.0,-0.14,-0.4,12.3,12.0,0.3,0.05,0.23,Matches
Nathan,br BRA,"MF,FW",26.0,20,683.0,34.0,20.0,7.6,7,57.0,0,13,22.0,10,1.3,10.0,10.0,0.0,0.0,-0.23,10.8,10.3,0.5,0.06,0.25,Matches
Ferreira,br BRA,"FW,MF",25.0,25,1145.0,46.0,33.5,12.7,6,75.0,1,19,37.0,1,1.8,26.0,16.0,10.0,0.79,0.9,17.3,14.7,2.6,0.21,0.52,Matches
Pedro Geromel,br BRA,DF,37.0,7,468.0,67.0,13.7,5.2,6,76.0,4,1,11.0,0,1.86,9.0,8.0,1.0,0.19,0.01,5.9,7.1,-1.2,-0.23,-0.11,Matches
Gustavo Martins Santos,br BRA,"DF,MF",20.0,17,689.0,41.0,20.1,7.7,5,90.0,5,12,20.0,10,1.76,12.0,11.0,1.0,0.13,-0.07,11.2,12.8,-1.6,-0.21,-0.09,Matches
Cuiabano,br BRA,"DF,MF",19.0,11,490.0,45.0,14.3,5.4,5,77.0,3,6,17.0,14,2.27,9.0,10.0,-1.0,-0.18,-0.43,8.8,7.4,1.3,0.25,0.45,Matches
Ronald,br BRA,MF,19.0,10,418.0,42.0,12.2,4.6,5,71.0,1,5,12.0,9,2.0,8.0,8.0,0.0,0.0,-0.21,5.8,7.4,-1.6,-0.35,-0.24,Matches
Lucas Besozzi,ar ARG,"FW,MF",20.0,12,399.0,33.0,11.7,4.4,5,46.0,0,7,24.0,10,1.58,9.0,11.0,-2.0,-0.45,-0.72,6.4,9.3,-2.9,-0.66,-0.58,Matches
Diogo Barbosa,br BRA,DF,30.0,6,386.0,64.0,11.3,4.3,4,90.0,4,2,13.0,1,2.17,6.0,5.0,1.0,0.23,0.06,5.8,6.4,-0.6,-0.13,0.01,Matches
Caíque,br BRA,GK,25.0,4,360.0,90.0,10.5,4.0,4,90.0,4,0,,15,3.0,8.0,3.0,5.0,1.25,1.19,5.0,4.9,0.1,0.02,0.18,Matches
Lucas Milla,br BRA,MF,20.0,8,303.0,38.0,8.9,3.4,4,62.0,0,4,14.0,11,2.13,7.0,6.0,1.0,0.3,0.12,4.4,5.9,-1.4,-0.43,-0.32,Matches
Thomas Luciano,br BRA,DF,21.0,6,312.0,52.0,9.1,3.5,3,83.0,1,3,21.0,2,1.83,4.0,8.0,-4.0,-1.15,-1.47,3.7,7.1,-3.4,-0.99,-0.94,Matches
Lucas Silva,br BRA,MF,29.0,4,222.0,56.0,6.5,2.5,3,70.0,0,1,12.0,5,1.75,3.0,3.0,0.0,0.0,-0.2,3.6,3.4,0.2,0.07,0.22,Matches
Nathan Fernandes,br BRA,"FW,MF",17.0,11,378.0,34.0,11.1,4.2,2,75.0,0,9,25.0,7,2.27,9.0,7.0,2.0,0.48,0.33,4.2,5.5,-1.3,-0.31,-0.19,Matches
Adriel,br BRA,GK,22.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,6,3.0,3.0,1.0,2.0,1.0,0.86,2.4,2.5,-0.2,-0.08,0.06,Matches
Andre Martins,br BRA,"FW,MF",21.0,21,368.0,18.0,10.8,4.1,1,60.0,0,20,15.0,17,1.43,6.0,2.0,4.0,0.98,0.89,6.3,4.7,1.5,0.38,0.58,Matches
Zinho,br BRA,"FW,MF",19.0,7,244.0,35.0,7.1,2.7,1,83.0,0,6,27.0,9,1.29,4.0,3.0,1.0,0.37,0.2,3.5,3.4,0.1,0.05,0.21,Matches
Josué,br BRA,MF,17.0,4,117.0,29.0,3.4,1.3,1,82.0,0,3,12.0,2,1.5,0.0,3.0,-3.0,-2.31,-2.58,0.1,3.2,-3.0,-2.34,-2.28,Matches
Brenno,br BRA,GK,23.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,7,3.0,3.0,1.0,2.0,2.0,1.86,2.4,0.8,1.5,1.52,1.71,Matches
Wesley,br BRA,DF,19.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,7,0.0,0.0,3.0,-3.0,-3.0,-3.27,0.1,3.2,-3.1,-3.14,-3.08,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,5,68.0,14.0,2.0,0.8,1,45.0,0,4,6.0,9,1.2,1.0,1.0,0.0,0.0,-0.19,0.9,0.8,0.1,0.14,0.29,Matches
Luan Vieira,br BRA,"FW,MF",29.0,5,50.0,10.0,1.5,0.6,0,,0,5,10.0,15,2.0,0.0,1.0,-1.0,-1.8,-2.01,0.3,0.8,-0.5,-0.95,-0.82,Matches
Darlan Mendes,br BRA,MF,24.0,1,45.0,45.0,1.3,0.5,0,,0,1,45.0,6,3.0,0.0,0.0,0.0,0.0,-0.19,1.2,0.6,0.6,1.24,1.4,Matches
Gustavinho,br BRA,"FW,MF",21.0,2,33.0,17.0,1.0,0.4,0,,0,2,17.0,14,0.0,0.0,1.0,-1.0,-2.73,-2.94,1.1,1.5,-0.4,-1.12,-0.99,Matches
Freddy Noguera,py PAR,FW,19.0,1,30.0,30.0,0.9,0.3,0,,0,1,30.0,0,3.0,0.0,0.0,0.0,0.0,-0.19,0.1,0.3,-0.2,-0.52,-0.38,Matches
Nata,br BRA,"FW,DF",21.0,2,16.0,8.0,0.5,0.2,0,,0,2,8.0,17,3.0,0.0,0.0,0.0,0.0,-0.19,0.4,0.1,0.3,2.08,2.23,Matches
Lian,br BRA,MF,17.0,1,9.0,9.0,0.3,0.1,0,,0,1,9.0,3,3.0,1.0,0.0,1.0,10.0,9.84,0.0,0.3,-0.2,-2.39,-2.26,Matches
João Vitor,br BRA,MF,17.0,1,8.0,8.0,0.2,0.1,0,,0,1,8.0,4,0.0,0.0,1.0,-1.0,-11.25,-11.46,0.1,0.4,-0.4,-4.37,-4.24,Matches
Ronald Barcellos,br BRA,FW,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gustavo Gomes,br BRA,MF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Zé Guilherme,br BRA,DF,17.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jhonata Robert,br BRA,FW,23.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Felipe Scheibig,br BRA,GK,22.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Gabriel Silva,br BRA,MF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Viery,br BRA,DF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.9,38,3420.0,90.0,100.0,38.0,418,80.0,238,180,23.0,275,1.79,63.0,56.0,7.0,0.18,,50.0,55.3,-5.3,-0.14,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,234,180,21.0,272,1.08,56.0,63.0,-7.0,-0.18,,55.3,50.0,5.3,0.14,,
