Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Juan Iturbe,py PAR,"FW,MF",29.0,0.8,50,2,15,23,12,4,50,7,4,57.1,3,42.9,30,219,78,0,0,1,5,1,30,9,Matches
Luan Vieira,br BRA,"FW,MF",29.0,0.6,57,1,3,33,21,0,57,3,3,100.0,0,0.0,32,126,55,0,1,0,3,1,43,1,Matches
Darlan Mendes,br BRA,MF,24.0,0.5,22,2,9,10,3,0,22,0,0,,0,,12,37,7,0,0,0,0,0,12,0,Matches
Gustavinho,br BRA,"FW,MF",21.0,0.4,26,0,4,14,9,1,26,1,0,0.0,1,100.0,18,68,38,0,1,0,1,1,21,2,Matches
Freddy Noguera,py PAR,FW,19.0,0.3,8,0,0,5,3,0,8,3,2,66.7,1,33.3,10,24,11,0,0,0,3,3,8,0,Matches
Nata,br BRA,"FW,DF",21.0,0.2,13,1,5,7,1,0,13,0,0,,0,,8,31,19,0,0,0,0,0,10,0,Matches
Lian,br BRA,MF,17.0,0.1,3,0,0,3,0,0,3,0,0,,0,,2,13,9,0,0,0,1,0,3,0,Matches
João Vitor,br BRA,MF,17.0,0.1,8,0,1,5,3,0,8,2,0,0.0,2,100.0,5,14,3,0,0,0,0,0,5,0,Matches
Squad Total,,,27.9,38.0,21541,2133,5886,9963,5904,784,21534,730,357,48.9,313,42.9,11490,57522,29440,537,472,139,576,316,13189,1529,
Opponent Total,,,27.6,38.0,23996,2178,6689,11241,6324,831,23991,769,425,55.3,280,36.4,14008,78371,41990,848,713,168,599,328,15638,1653,
