Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Federico Redondo,ar ARG,MF,20.0,14.2,768,881,87.2,13651,3720,341,387,88.1,338,379,89.2,77,91,84.6,1,1.2,1.1,-0.2,14,81,12,1,106,Matches
Alexis Martin Arias,ar ARG,GK,30.0,13.0,333,394,84.5,7924,5582,72,72,100.0,188,191,98.4,65,123,52.8,0,0.0,0.0,0.0,0,3,0,0,0,Matches
Alan Rodríguez,uy URU,MF,23.0,12.9,399,530,75.3,5465,1355,232,276,84.1,132,170,77.6,13,30,43.3,0,0.8,1.1,-0.8,11,27,8,2,44,Matches
Marco Di Cesare,ar ARG,DF,22.0,12.1,687,854,80.4,13218,5662,245,272,90.1,363,419,86.6,69,140,49.3,1,0.5,0.1,0.5,3,26,2,0,36,Matches
Thiago Nuss,ar ARG,"FW,MF",21.0,10.1,114,198,57.6,1631,412,70,94,74.5,33,61,54.1,6,18,33.3,0,0.6,0.9,-0.6,5,13,3,1,25,Matches
Luciano Sánchez,ar ARG,"DF,FW",29.0,9.5,399,513,77.8,7367,3479,161,180,89.4,186,225,82.7,43,77,55.8,0,1.0,0.7,-1.0,6,45,12,4,50,Matches
Rodrigo Cabral,ar ARG,"DF,MF",22.0,8.7,168,262,64.1,2511,758,97,123,78.9,51,75,68.0,12,28,42.9,1,1.6,1.6,-0.6,13,9,10,4,23,Matches
Fabricio Domínguez,uy URU,"MF,DF",24.0,8.6,226,342,66.1,3810,1528,113,139,81.3,77,105,73.3,27,64,42.2,2,1.7,1.5,0.3,19,29,22,9,50,Matches
Leonardo Heredia,ar ARG,"FW,MF",27.0,7.3,191,256,74.6,2809,558,110,135,81.5,58,73,79.5,14,20,70.0,1,0.8,0.8,0.2,12,14,5,1,23,Matches
Matías Vera,ar ARG,MF,27.0,5.8,292,333,87.7,5205,1446,141,153,92.2,113,126,89.7,33,41,80.5,0,0.0,0.2,0.0,0,23,4,0,36,Matches
Leonel González,ar ARG,DF,28.0,4.3,253,318,79.6,5108,1841,90,102,88.2,127,142,89.4,35,65,53.8,0,0.1,0.4,-0.1,1,16,3,1,23,Matches
Mariano Bíttolo,ar ARG,"DF,MF",32.0,3.9,130,182,71.4,2495,1076,52,62,83.9,63,78,80.8,15,36,41.7,0,0.3,0.8,-0.3,4,11,5,3,12,Matches
Pablo Minissale,ar ARG,DF,22.0,4.1,229,288,79.5,4331,1830,88,98,89.8,108,125,86.4,30,56,53.6,0,0.2,0.1,-0.2,3,25,1,1,30,Matches
José Herrera,ar ARG,"DF,FW",17.0,3.5,91,127,71.7,1345,445,52,65,80.0,28,41,68.3,7,12,58.3,0,1.1,0.9,-1.1,7,4,5,2,13,Matches
Facundo Ferreyra,ar ARG,"FW,MF",31.0,2.1,38,66,57.6,518,69,25,35,71.4,10,19,52.6,2,4,50.0,1,0.3,0.2,0.7,1,1,0,0,2,Matches
Román Riquelme,ar ARG,DF,20.0,0.5,31,34,91.2,667,226,8,8,100.0,18,18,100.0,5,7,71.4,0,0.0,0.0,0.0,0,2,0,0,2,Matches
Squad Total,,,26.5,27.0,10989,14350,76.6,203690,79393,4487,5251,85.5,4860,5850,83.1,1357,2411,56.3,18,26.1,27.5,-8.1,276,937,246,74,1338,
Opponent Total,,,27.0,27.0,5994,9037,66.3,115327,53805,2509,3213,78.1,2392,3187,75.1,895,1987,45.0,11,17.8,16.3,-6.8,185,547,118,35,666,
