Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15.0,494.0,454.0,38.0,21.0,2.0,8.0,21,7.0,7.0,4.0,0.0,0.0,374.0,2.0,11.0,Matches
Lucas Veríssimo,br BRA,DF,27.0,14.5,786.0,760.0,25.0,22.0,0.0,3.0,0,3.0,0.0,0.0,0.0,0.0,704.0,1.0,2.0,Matches
Gabriel Moscardo,br BRA,MF,17.0,12.6,542.0,534.0,7.0,5.0,0.0,10.0,2,1.0,0.0,0.0,0.0,0.0,456.0,1.0,8.0,Matches
Caetano,br BRA,DF,23.0,13.4,798.0,769.0,28.0,24.0,0.0,17.0,1,4.0,0.0,0.0,0.0,0.0,721.0,1.0,0.0,Matches
Ángel Romero,py PAR,FW,30.0,13.3,493.0,479.0,12.0,3.0,2.0,4.0,63,6.0,1.0,0.0,1.0,0.0,352.0,2.0,28.0,Matches
Murillo,br BRA,DF,20.0,12.9,700.0,671.0,27.0,11.0,2.0,7.0,0,15.0,0.0,0.0,0.0,0.0,566.0,2.0,5.0,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,350.0,314.0,32.0,12.0,1.0,0.0,44,1.0,19.0,4.0,14.0,0.0,249.0,4.0,14.0,Matches
Adson,br BRA,"FW,MF",22.0,9.5,389.0,385.0,3.0,0.0,2.0,5.0,10,2.0,1.0,0.0,0.0,0.0,315.0,1.0,6.0,Matches
Wesley Ribeiro,br BRA,"FW,MF",17.0,9.6,276.0,254.0,20.0,5.0,0.0,6.0,29,13.0,2.0,1.0,0.0,0.0,195.0,2.0,15.0,Matches
Budiga Roni,br BRA,MF,23.0,7.5,411.0,400.0,7.0,7.0,0.0,3.0,1,0.0,0.0,0.0,0.0,0.0,356.0,4.0,2.0,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,342.0,310.0,31.0,12.0,0.0,6.0,35,0.0,19.0,11.0,8.0,0.0,248.0,1.0,7.0,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,222.0,215.0,7.0,1.0,0.0,1.0,16,5.0,1.0,0.0,1.0,0.0,163.0,0.0,14.0,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,6.4,213.0,212.0,1.0,1.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,172.0,0.0,9.0,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,325.0,310.0,13.0,10.0,0.0,1.0,13,1.0,1.0,1.0,0.0,0.0,272.0,2.0,4.0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,56.0,48.0,8.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,163.0,157.0,6.0,5.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,143.0,0.0,2.0,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,85.0,74.0,10.0,2.0,0.0,0.0,0,8.0,0.0,0.0,0.0,0.0,67.0,1.0,3.0,Matches
Léo Mana,br BRA,DF,18.0,1.5,101.0,92.0,9.0,1.0,0.0,0.0,2,8.0,0.0,0.0,0.0,0.0,82.0,0.0,2.0,Matches
Chrystian Barletta,br BRA,MF,21.0,1.4,,,,,,,2,,,,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,106.0,103.0,3.0,0.0,0.0,1.0,10,1.0,2.0,1.0,1.0,0.0,88.0,0.0,2.0,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,64.0,60.0,4.0,2.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,53.0,0.0,1.0,Matches
Giovane,br BRA,FW,19.0,1.5,27.0,26.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,3.0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,42.0,27.0,15.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,60.0,52.0,8.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.4,38.0,18969.0,16975.0,1939.0,538.0,32.0,144.0,650,763.0,167.0,44.0,116.0,0.0,15463.0,55.0,309.0,
Opponent Total,,,27.7,38.0,19912.0,18084.0,1791.0,495.0,28.0,132.0,880,698.0,236.0,97.0,90.0,1.0,16399.0,37.0,396.0,
