Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Renato Augusto,br BRA,MF,34.0,24,1282.0,53.0,37.5,14.2,16,66.0,2,8,29.0,0,1.54,21.0,20.0,1.0,0.07,0.15,14.7,16.8,-2.0,-0.14,0.15,Matches
Roger Guedes,br BRA,"FW,MF",26.0,15,1349.0,90.0,39.4,15.0,15,90.0,14,0,,0,1.2,15.0,18.0,-3.0,-0.2,-0.29,15.6,18.9,-3.3,-0.22,0.02,Matches
Lucas Veríssimo,br BRA,DF,27.0,15,1304.0,87.0,38.1,14.5,15,87.0,13,0,,2,1.53,19.0,19.0,0.0,0.0,0.04,16.1,17.7,-1.6,-0.11,0.2,Matches
Gabriel Moscardo,br BRA,MF,17.0,18,1132.0,63.0,33.1,12.6,15,67.0,3,3,40.0,2,1.61,14.0,16.0,-2.0,-0.16,-0.2,12.8,14.3,-1.5,-0.12,0.17,Matches
Caetano,br BRA,DF,23.0,16,1204.0,75.0,35.2,13.4,13,87.0,12,3,26.0,18,1.44,21.0,18.0,3.0,0.22,0.39,13.1,21.7,-8.5,-0.64,-0.62,Matches
Ángel Romero,py PAR,FW,30.0,22,1196.0,54.0,35.0,13.3,13,75.0,2,9,25.0,10,1.23,18.0,20.0,-2.0,-0.15,-0.19,14.6,17.2,-2.7,-0.2,0.05,Matches
Murillo,br BRA,DF,20.0,13,1165.0,90.0,34.1,12.9,13,90.0,12,0,,4,1.08,12.0,14.0,-2.0,-0.15,-0.19,12.8,15.6,-2.8,-0.21,0.03,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,19,883.0,46.0,25.8,9.8,11,67.0,2,8,18.0,7,1.58,16.0,10.0,6.0,0.61,0.86,11.6,15.6,-4.0,-0.41,-0.23,Matches
Adson,br BRA,"FW,MF",22.0,15,857.0,57.0,25.1,9.5,9,73.0,1,6,33.0,2,1.53,10.0,9.0,1.0,0.11,0.18,10.2,10.8,-0.6,-0.06,0.23,Matches
Wesley Ribeiro,br BRA,"FW,MF",17.0,24,861.0,36.0,25.2,9.6,7,57.0,0,17,27.0,7,1.25,13.0,11.0,2.0,0.21,0.31,11.3,14.0,-2.7,-0.28,-0.06,Matches
Budiga Roni,br BRA,MF,23.0,15,676.0,45.0,19.8,7.5,7,77.0,5,8,17.0,13,1.27,6.0,11.0,-5.0,-0.67,-0.8,6.3,11.1,-4.8,-0.64,-0.51,Matches
Matías Rojas,py PAR,"MF,FW",27.0,15,634.0,42.0,18.5,7.0,7,66.0,1,8,22.0,2,1.4,9.0,10.0,-1.0,-0.14,-0.14,7.6,9.4,-1.9,-0.27,-0.04,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,15,618.0,41.0,18.1,6.9,7,57.0,0,8,28.0,13,0.6,8.0,13.0,-5.0,-0.73,-0.86,9.1,7.7,1.4,0.21,0.54,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,11,572.0,52.0,16.7,6.4,7,66.0,0,4,27.0,10,1.27,6.0,6.0,0.0,0.0,0.03,5.7,7.9,-2.2,-0.34,-0.13,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,16,584.0,37.0,17.1,6.5,3,73.0,1,13,28.0,14,1.38,8.0,9.0,-1.0,-0.15,-0.15,8.7,10.2,-1.5,-0.24,0.0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,15,322.0,21.0,9.4,3.6,2,62.0,0,13,15.0,17,1.13,3.0,7.0,-4.0,-1.12,-1.21,4.2,6.6,-2.4,-0.66,-0.47,Matches
Víctor Cantillo,co COL,MF,29.0,6,266.0,44.0,7.8,3.0,2,73.0,1,4,30.0,10,1.67,7.0,4.0,3.0,1.02,1.13,3.3,4.4,-1.1,-0.38,-0.16,Matches
Du Queiroz,br BRA,"MF,DF",23.0,3,176.0,59.0,5.1,2.0,2,88.0,1,1,1.0,0,1.0,2.0,6.0,-4.0,-2.05,-2.13,1.0,2.8,-1.8,-0.93,-0.73,Matches
Léo Mana,br BRA,DF,18.0,3,134.0,45.0,3.9,1.5,2,56.0,0,1,23.0,5,0.67,2.0,2.0,0.0,0.0,0.03,1.4,3.3,-1.9,-1.26,-1.07,Matches
Chrystian Barletta,br BRA,MF,21.0,3,127.0,42.0,3.7,1.4,2,57.0,0,1,13.0,6,1.0,2.0,2.0,0.0,0.0,0.03,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,11,308.0,28.0,9.0,3.4,1,45.0,0,10,26.0,1,1.09,4.0,5.0,-1.0,-0.29,-0.29,2.4,8.7,-6.2,-1.82,-1.74,Matches
Paulinho,br BRA,"MF,FW",34.0,4,148.0,37.0,4.3,1.6,1,90.0,1,3,19.0,2,0.25,2.0,3.0,-1.0,-0.61,-0.61,1.8,1.5,0.3,0.16,0.42,Matches
Giovane,br BRA,FW,19.0,5,133.0,27.0,3.9,1.5,1,45.0,0,4,22.0,5,1.4,3.0,1.0,2.0,1.35,1.44,1.4,2.5,-1.1,-0.74,-0.53,Matches
Carlos Miguel,br BRA,GK,24.0,2,110.0,55.0,3.2,1.2,1,90.0,1,1,20.0,36,3.0,2.0,0.0,2.0,1.64,1.72,1.1,1.2,-0.2,-0.13,0.11,Matches
Fabián Balbuena,py PAR,DF,31.0,1,89.0,89.0,2.6,1.0,1,89.0,0,0,,3,0.0,1.0,2.0,-1.0,-1.01,-1.01,0.5,1.0,-0.6,-0.58,-0.36,Matches
Júnior Moraes,ua UKR,DF,35.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,1,0.0,0.0,1.0,-1.0,-90.0,-90.0,0.0,0.2,-0.2,-15.84,-15.61,Matches
Matheus Donelli,br BRA,GK,20.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Ryan Gustavo,br BRA,MF,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
João Pedro,br BRA,DF,19.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Rafael Ramos,pt POR,DF,28.0,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
Renato Santos,br BRA,DF,18.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,27.4,38,3420.0,90.0,100.0,38.0,418,79.0,235,181,25.0,271,1.32,47.0,48.0,-1.0,-0.03,,40.4,49.4,-9.0,-0.24,,
Opponent Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,79.0,242,174,20.0,276,1.32,48.0,47.0,1.0,0.03,,49.4,40.4,9.0,0.24,,
