Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,6.4,291.0,3.0,43.0,137.0,118.0,13.0,291.0,25.0,10.0,40.0,12.0,48.0,194.0,1185.0,589.0,18.0,13.0,4.0,10.0,4.0,212.0,44.0,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,396.0,11.0,78.0,190.0,134.0,20.0,396.0,16.0,9.0,56.3,4.0,25.0,244.0,1157.0,588.0,18.0,13.0,6.0,14.0,7.0,279.0,43.0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,107.0,5.0,15.0,57.0,40.0,14.0,107.0,10.0,3.0,30.0,4.0,40.0,54.0,315.0,126.0,4.0,6.0,1.0,11.0,9.0,66.0,15.0,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,195.0,13.0,76.0,110.0,11.0,0.0,195.0,1.0,0.0,0.0,1.0,100.0,130.0,490.0,206.0,2.0,2.0,0.0,2.0,0.0,134.0,1.0,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,98.0,2.0,34.0,54.0,13.0,0.0,98.0,6.0,2.0,33.3,4.0,66.7,56.0,297.0,150.0,3.0,2.0,0.0,1.0,1.0,56.0,4.0,Matches
Léo Mana,br BRA,DF,18.0,1.5,119.0,7.0,30.0,66.0,25.0,1.0,119.0,3.0,1.0,33.3,2.0,66.7,65.0,306.0,194.0,3.0,1.0,0.0,2.0,0.0,84.0,10.0,Matches
Chrystian Barletta,br BRA,MF,21.0,1.4,,,,,,,,,,,,,,,,,,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,172.0,7.0,33.0,65.0,76.0,12.0,172.0,21.0,5.0,23.8,14.0,66.7,106.0,862.0,362.0,14.0,11.0,5.0,11.0,5.0,123.0,29.0,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,81.0,4.0,19.0,44.0,19.0,5.0,81.0,4.0,3.0,75.0,0.0,0.0,33.0,188.0,55.0,3.0,1.0,1.0,3.0,0.0,54.0,5.0,Matches
Giovane,br BRA,FW,19.0,1.5,50.0,2.0,7.0,21.0,23.0,4.0,50.0,4.0,0.0,0.0,4.0,100.0,30.0,146.0,35.0,1.0,2.0,0.0,6.0,4.0,34.0,7.0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,46.0,39.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,,0.0,,28.0,163.0,101.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,70.0,10.0,48.0,22.0,1.0,1.0,70.0,0.0,0.0,,0.0,,29.0,172.0,113.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.4,38.0,23144.0,2621.0,7664.0,10930.0,4763.0,616.0,23137.0,707.0,318.0,45.0,307.0,43.4,13239.0,65887.0,33922.0,639.0,454.0,116.0,523.0,237.0,15328.0,1354.0,
Opponent Total,,,27.7,38.0,24035.0,1966.0,6024.0,11581.0,6681.0,847.0,24028.0,750.0,384.0,51.2,298.0,39.7,13904.0,76707.0,42981.0,816.0,640.0,153.0,545.0,305.0,16254.0,1736.0,
