Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,0,0,0,8,10,1,1,1,2,0.0,0.0,0,11.0,12.0,15.0,44.4,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,0,0,0,4,5,0,0,6,6,0.0,0.0,0,18.0,5.0,3.0,62.5,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,1,0,0,6,1,0,0,3,1,0.0,0.0,0,18.0,1.0,1.0,50.0,Matches
Léo Mana,br BRA,DF,18.0,1.5,1,0,0,2,0,0,2,2,2,0.0,0.0,0,6.0,4.0,1.0,80.0,Matches
Chrystian Barletta,br BRA,MF,21.0,1.4,0,0,0,3,4,0,2,1,3,,,0,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,2,0,0,4,10,0,10,1,5,0.0,0.0,0,20.0,4.0,5.0,44.4,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,0,0,0,2,2,0,1,1,3,0.0,0.0,0,8.0,2.0,3.0,40.0,Matches
Giovane,br BRA,FW,19.0,1.5,0,0,0,0,0,1,0,0,0,0.0,0.0,0,4.0,3.0,3.0,50.0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,0,0,0,0,1,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,0,0,0,1,0,0,0,3,0,0.0,0.0,0,1.0,4.0,2.0,66.7,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,Matches
Squad Total,,,27.4,38.0,91,3,0,475,509,55,650,324,362,5.0,7.0,1,1782.0,525.0,468.0,52.9,
Opponent Total,,,27.7,38.0,98,6,4,538,458,37,880,349,352,6.0,6.0,2,1933.0,469.0,526.0,47.1,
