Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Caetano,br BRA,DF,23.0,13.4,721.0,798.0,90.4,15477.0,5012.0,191.0,200.0,95.5,419.0,449.0,93.3,110.0,145.0,75.9,0,0.0,0.1,0.0,1.0,38.0,0.0,0.0,35.0,Matches
Ángel Romero,py PAR,FW,30.0,13.3,352.0,493.0,71.4,5018.0,1452.0,208.0,245.0,84.9,110.0,155.0,71.0,17.0,36.0,47.2,1,2.6,1.9,-1.6,25.0,28.0,19.0,14.0,49.0,Matches
Murillo,br BRA,DF,20.0,12.9,566.0,700.0,80.9,11213.0,4368.0,178.0,202.0,88.1,326.0,365.0,89.3,56.0,118.0,47.5,0,0.6,0.3,-0.6,4.0,49.0,4.0,0.0,46.0,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,9.8,249.0,350.0,71.1,4036.0,1183.0,128.0,151.0,84.8,85.0,113.0,75.2,25.0,51.0,49.0,1,1.2,1.5,-0.2,14.0,23.0,9.0,4.0,30.0,Matches
Adson,br BRA,"FW,MF",22.0,9.5,315.0,389.0,81.0,4735.0,1211.0,185.0,209.0,88.5,94.0,123.0,76.4,21.0,32.0,65.6,1,1.0,1.4,0.0,15.0,32.0,13.0,1.0,53.0,Matches
Wesley Ribeiro,br BRA,"FW,MF",17.0,9.6,195.0,276.0,70.7,3222.0,722.0,101.0,126.0,80.2,78.0,97.0,80.4,12.0,28.0,42.9,1,1.2,1.6,-0.2,14.0,12.0,12.0,4.0,25.0,Matches
Budiga Roni,br BRA,MF,23.0,7.5,356.0,411.0,86.6,5895.0,1525.0,170.0,185.0,91.9,151.0,172.0,87.8,26.0,36.0,72.2,0,0.3,0.2,-0.3,5.0,26.0,2.0,0.0,24.0,Matches
Matías Rojas,py PAR,"MF,FW",27.0,7.0,248.0,342.0,72.5,4179.0,1278.0,135.0,159.0,84.9,71.0,93.0,76.3,31.0,65.0,47.7,1,1.0,1.1,0.0,15.0,40.0,0.0,0.0,30.0,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,6.9,163.0,222.0,73.4,2458.0,660.0,93.0,112.0,83.0,62.0,78.0,79.5,6.0,12.0,50.0,0,0.2,0.3,-0.2,6.0,13.0,4.0,1.0,21.0,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,6.4,172.0,213.0,80.8,2277.0,560.0,104.0,118.0,88.1,49.0,60.0,81.7,5.0,10.0,50.0,0,0.5,0.5,-0.5,6.0,9.0,5.0,1.0,18.0,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,6.5,272.0,325.0,83.7,4149.0,845.0,155.0,173.0,89.6,85.0,100.0,85.0,18.0,25.0,72.0,2,0.8,1.0,1.2,13.0,26.0,5.0,2.0,30.0,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,3.6,35.0,56.0,62.5,438.0,41.0,24.0,31.0,77.4,7.0,17.0,41.2,1.0,1.0,100.0,0,0.0,0.1,0.0,1.0,2.0,0.0,0.0,3.0,Matches
Víctor Cantillo,co COL,MF,29.0,3.0,143.0,163.0,87.7,2686.0,851.0,58.0,60.0,96.7,58.0,62.0,93.5,23.0,31.0,74.2,0,0.1,0.0,-0.1,1.0,13.0,0.0,0.0,9.0,Matches
Du Queiroz,br BRA,"MF,DF",23.0,2.0,67.0,85.0,78.8,991.0,382.0,42.0,44.0,95.5,22.0,28.0,78.6,3.0,9.0,33.3,0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,7.0,Matches
Léo Mana,br BRA,DF,18.0,1.5,82.0,101.0,81.2,1326.0,261.0,40.0,45.0,88.9,34.0,44.0,77.3,6.0,7.0,85.7,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,Matches
Chrystian Barletta,br BRA,MF,21.0,1.4,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,3.4,88.0,106.0,83.0,1312.0,331.0,51.0,57.0,89.5,31.0,38.0,81.6,5.0,8.0,62.5,0,0.3,0.7,-0.3,3.0,5.0,2.0,2.0,5.0,Matches
Paulinho,br BRA,"MF,FW",34.0,1.6,53.0,64.0,82.8,908.0,157.0,27.0,29.0,93.1,19.0,22.0,86.4,7.0,11.0,63.6,0,0.3,0.1,-0.3,2.0,3.0,2.0,0.0,5.0,Matches
Giovane,br BRA,FW,19.0,1.5,19.0,27.0,70.4,252.0,9.0,13.0,14.0,92.9,1.0,3.0,33.3,2.0,4.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches
Carlos Miguel,br BRA,GK,24.0,1.2,34.0,42.0,81.0,955.0,639.0,6.0,6.0,100.0,15.0,15.0,100.0,13.0,21.0,61.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabián Balbuena,py PAR,DF,31.0,1.0,48.0,60.0,80.0,908.0,356.0,16.0,17.0,94.1,27.0,31.0,87.1,4.0,11.0,36.4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Matches
Júnior Moraes,ua UKR,DF,35.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,27.4,38.0,15463.0,18969.0,81.5,275429.0,98297.0,6879.0,7662.0,89.8,6674.0,7706.0,86.6,1576.0,2709.0,58.2,28,26.9,27.4,1.1,346.0,1212.0,219.0,72.0,1379.0,
Opponent Total,,,27.7,38.0,16399.0,19912.0,82.4,282439.0,96231.0,7690.0,8534.0,90.1,6793.0,7737.0,87.8,1501.0,2568.0,58.5,34,35.6,39.2,-1.6,482.0,1428.0,337.0,104.0,1746.0,
