Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,19,11,883.0,9.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,1.2,1.7,23.0,30.0,44.0,0.2,0.1,0.31,0.2,0.31,0.05,0.13,0.18,0.05,0.18,Matches
Adson,br BRA,"FW,MF",22.0,15,9,857.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.4,49.0,53.0,68.0,0.0,0.11,0.11,0.0,0.11,0.04,0.11,0.15,0.04,0.15,Matches
Wesley Ribeiro,br BRA,"FW,MF",17.0,24,7,861.0,9.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.2,1.7,60.0,25.0,97.0,0.1,0.1,0.21,0.1,0.21,0.05,0.13,0.18,0.05,0.18,Matches
Budiga Roni,br BRA,MF,23.0,15,7,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches
Matías Rojas,py PAR,"MF,FW",27.0,15,7,634.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.0,1.8,13.0,30.0,27.0,0.0,0.14,0.14,0.0,0.14,0.11,0.14,0.26,0.11,0.26,Matches
Pedrinho Santos,br BRA,"FW,MF",16.0,15,7,618.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,1.3,26.0,21.0,52.0,0.15,0.0,0.15,0.15,0.15,0.16,0.03,0.19,0.16,0.19,Matches
Guilherme Biro,br BRA,"FW,MF",18.0,11,7,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.3,18.0,18.0,44.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,0.2,0.12,0.2,Matches
Matheus Araújo,br BRA,"MF,FW",20.0,16,3,584.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,2.0,18.0,30.0,43.0,0.15,0.31,0.46,0.15,0.46,0.19,0.13,0.32,0.19,0.32,Matches
Felipe Augusto,br BRA,"FW,MF",18.0,15,2,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches
Víctor Cantillo,co COL,MF,29.0,6,2,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches
Du Queiroz,br BRA,"MF,DF",23.0,3,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches
Léo Mana,br BRA,DF,18.0,3,2,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Chrystian Barletta,br BRA,MF,21.0,3,2,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Gustavo Mosquito,br BRA,"FW,MF",25.0,11,1,308.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,14.0,5.0,29.0,0.29,0.0,0.29,0.29,0.29,0.05,0.1,0.15,0.05,0.15,Matches
Paulinho,br BRA,"MF,FW",34.0,4,1,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.33,0.13,0.33,Matches
Giovane,br BRA,FW,19.0,5,1,133.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,1.0,1.0,7.0,0.68,0.0,0.68,0.68,0.68,0.58,0.0,0.58,0.58,0.58,Matches
Carlos Miguel,br BRA,GK,24.0,2,1,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Fabián Balbuena,py PAR,DF,31.0,1,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Júnior Moraes,ua UKR,DF,35.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matheus Donelli,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Ryan Gustavo,br BRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
João Pedro,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Rafael Ramos,pt POR,DF,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Renato Santos,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.4,38,418,3420.0,38.0,45.0,28.0,73.0,39.0,6.0,7.0,91.0,3.0,40.4,35.0,26.9,61.9,639.0,1379.0,1354.0,1.18,0.74,1.92,1.03,1.76,1.06,0.71,1.77,0.92,1.63,
Opponent Total,,,27.7,38,418,3420.0,38.0,47.0,34.0,81.0,41.0,6.0,7.0,98.0,6.0,49.4,43.9,35.6,79.6,816.0,1746.0,1736.0,1.24,0.89,2.13,1.08,1.97,1.3,0.94,2.24,1.16,2.09,
