Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Tomás Adoryán,ar ARG,MF,21.0,2,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.23,0.12,0.23,Matches
Ramiro Di Luciano,ar ARG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Marcos Echeverría,ar ARG,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dylan Gamarra,,MF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Dylan Gissi,ch SUI,"DF,MF",31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mauricio Roldán,ar ARG,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Facundo Sanguinetti,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gino Santilli,ar ARG,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.1,27,297,2430.0,27.0,18.0,10.0,28.0,14.0,4.0,6.0,73.0,6.0,29.5,24.7,18.4,43.1,313.0,734.0,682.0,0.67,0.37,1.04,0.52,0.89,1.09,0.68,1.77,0.91,1.6,
Opponent Total,,,27.3,27,297,2430.0,27.0,31.0,25.0,56.0,29.0,2.0,3.0,74.0,5.0,28.7,26.4,20.4,46.8,337.0,962.0,959.0,1.15,0.93,2.07,1.07,2.0,1.06,0.76,1.82,0.98,1.73,
