Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Alejandro Piedrahita,co COL,"MF,FW",20.0,5,163.0,33.0,6.7,1.8,1,56.0,0,4,27.0,16,0.4,2.0,3.0,-1.0,-0.55,-0.16,1.8,3.5,-1.7,-0.93,-1.02,Matches
Horacio Tijanovich,ar ARG,MF,26.0,6,134.0,22.0,5.5,1.5,1,77.0,0,5,11.0,6,0.83,2.0,5.0,-3.0,-2.01,-1.7,3.0,1.6,1.5,0.98,1.01,Matches
Agustín Urzi,ar ARG,MF,22.0,1,67.0,67.0,2.8,0.7,1,67.0,0,0,,0,1.0,0.0,0.0,0.0,0.0,0.42,0.5,0.9,-0.4,-0.59,-0.64,Matches
Lautaro Ríos,ar ARG,"MF,FW",22.0,8,152.0,19.0,6.3,1.7,0,,0,8,19.0,17,1.25,1.0,4.0,-3.0,-1.78,-1.46,2.5,2.9,-0.4,-0.26,-0.31,Matches
Geronimo Rivera,ar ARG,"MF,FW",19.0,7,137.0,20.0,5.6,1.5,0,,0,7,20.0,2,1.14,2.0,2.0,0.0,0.0,0.43,2.1,2.1,0.0,0.01,-0.02,Matches
Matías González,ar ARG,MF,20.0,2,51.0,26.0,2.1,0.6,0,,0,2,26.0,7,0.5,0.0,0.0,0.0,0.0,0.42,0.3,0.5,-0.1,-0.19,-0.23,Matches
Tomás Adoryán,ar ARG,MF,21.0,2,39.0,20.0,1.6,0.4,0,,0,2,20.0,4,0.0,0.0,0.0,0.0,0.0,0.41,0.4,0.2,0.2,0.51,0.49,Matches
Ramiro Di Luciano,ar ARG,DF,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Marcos Echeverría,ar ARG,FW,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Dylan Gamarra,,MF,,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Dylan Gissi,ch SUI,"DF,MF",31.0,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
Mauricio Roldán,ar ARG,FW,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Facundo Sanguinetti,ar ARG,GK,21.0,0,,,,,0,,0,0,,27,,,,,,,,,,,,Matches
Gino Santilli,ar ARG,GK,21.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,27.1,27,2430.0,90.0,100.0,27.0,297,82.0,180,112,21.0,211,1.11,21.0,32.0,-11.0,-0.41,,29.5,28.7,0.7,0.03,,
Opponent Total,,,27.3,27,2430.0,90.0,100.0,27.0,297,82.0,169,123,20.0,196,1.56,32.0,21.0,11.0,0.41,,28.7,29.5,-0.7,-0.03,,
