Player,Nation,Pos,Age,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Matches
Bautista Barros Schelotto,ar ARG,DF,23.0,12.7,537.0,381.0,156.0,5.0,0.0,0.0,47,151.0,0.0,0.0,0.0,0.0,334.0,0.0,9.0,Matches
Agustín Bolívar,ar ARG,MF,27.0,11.9,380.0,370.0,7.0,7.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0.0,269.0,3.0,5.0,Matches
Nicolás Colazo,ar ARG,"DF,MF",32.0,9.7,434.0,334.0,98.0,14.0,0.0,2.0,43,74.0,10.0,3.0,6.0,0.0,294.0,2.0,16.0,Matches
Erik Ramírez,ar ARG,"FW,MF",26.0,11.1,,,,,,,53,,,,,,,,,Matches
Nicolás Sánchez,ar ARG,MF,18.0,6.4,169.0,168.0,1.0,1.0,0.0,2.0,1,0.0,0.0,0.0,0.0,0.0,121.0,0.0,4.0,Matches
Antonio Napolitano,ar ARG,"MF,FW",23.0,6.7,274.0,247.0,26.0,16.0,0.0,0.0,14,3.0,7.0,4.0,1.0,0.0,203.0,1.0,7.0,Matches
Maximiliano Comba,ar ARG,MF,29.0,5.9,291.0,253.0,33.0,7.0,2.0,1.0,22,9.0,17.0,8.0,6.0,0.0,213.0,5.0,8.0,Matches
Ivo Mammini,ar ARG,"FW,MF",19.0,7.3,163.0,149.0,14.0,0.0,1.0,0.0,19,1.0,1.0,1.0,0.0,0.0,100.0,0.0,7.0,Matches
Alan Sosa,,MF,,5.5,,,,,,,32,,,,,,,,,Matches
Alexis Steimbach,ar ARG,FW,20.0,5.4,152.0,148.0,1.0,0.0,2.0,3.0,18,1.0,0.0,0.0,0.0,0.0,75.0,3.0,5.0,Matches
Rodrigo Castillo,ar ARG,FW,23.0,4.7,133.0,124.0,9.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,Matches
Franco Torres,ar ARG,"FW,MF",23.0,5.9,137.0,125.0,12.0,3.0,0.0,1.0,29,3.0,5.0,1.0,3.0,0.0,72.0,0.0,7.0,Matches
Tomás Muro,ar ARG,"MF,FW",20.0,3.7,119.0,85.0,34.0,17.0,1.0,2.0,32,0.0,17.0,9.0,7.0,0.0,73.0,0.0,5.0,Matches
Bruno Palazzo,ar ARG,DF,22.0,3.5,92.0,81.0,11.0,4.0,0.0,0.0,0,7.0,0.0,0.0,0.0,0.0,58.0,0.0,3.0,Matches
Matías Bazzo,ar ARG,DF,21.0,3.4,,,,,,,2,,,,,,,,,Matches
Leandro Contín,ar ARG,FW,27.0,2.4,46.0,44.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,Matches
Leandro Mamut,ar ARG,MF,19.0,3.6,140.0,129.0,10.0,1.0,0.0,0.0,11,1.0,8.0,2.0,4.0,0.0,107.0,1.0,4.0,Matches
Diego Mastrángelo,ar ARG,DF,20.0,1.2,26.0,22.0,4.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,Matches
Nelson Insfrán,ar ARG,GK,27.0,1.0,34.0,15.0,18.0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,Matches
Germán Guiffrey,ar ARG,DF,25.0,0.9,45.0,30.0,15.0,0.0,0.0,1.0,3,15.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,Matches
Rodrigo Gallo,ar ARG,DF,22.0,0.8,47.0,32.0,14.0,0.0,0.0,0.0,3,14.0,0.0,0.0,0.0,0.0,24.0,1.0,2.0,Matches
Gonzalo Ezequiel González,ar ARG,FW,27.0,0.6,,,,,,,1,,,,,,,,,Matches
Agustín Ramírez,ar ARG,"FW,DF",22.0,0.5,17.0,16.0,1.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,Matches
Sebastián Cocimano,ar ARG,"FW,MF",22.0,0.3,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,Matches
Tomás Fernández,ar ARG,DF,23.0,0.2,17.0,16.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,Matches
Squad Total,,,25.1,27.0,8541.0,7118.0,1380.0,316.0,18.0,79.0,550,640.0,143.0,62.0,56.0,1.0,5558.0,43.0,238.0,
Opponent Total,,,27.3,27.0,10780.0,9300.0,1427.0,330.0,21.0,83.0,584,663.0,140.0,43.0,85.0,1.0,7444.0,53.0,259.0,
