Player,Nation,Pos,Age,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Matches
Agustín Bolívar,ar ARG,MF,27.0,11.9,12.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,Matches
Nicolás Colazo,ar ARG,"DF,MF",32.0,9.7,23.0,2.38,15.0,8.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Erik Ramírez,ar ARG,"FW,MF",26.0,11.1,,,,,,,,,,,,,,,,,Matches
Nicolás Sánchez,ar ARG,MF,18.0,6.4,8.0,1.25,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Antonio Napolitano,ar ARG,"MF,FW",23.0,6.7,17.0,2.55,12.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Maximiliano Comba,ar ARG,MF,29.0,5.9,23.0,3.89,15.0,5.0,0.0,0.0,2.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivo Mammini,ar ARG,"FW,MF",19.0,7.3,21.0,2.89,11.0,0.0,3.0,3.0,2.0,2.0,1.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,Matches
Alan Sosa,,MF,,5.5,,,,,,,,,,,,,,,,,Matches
Alexis Steimbach,ar ARG,FW,20.0,5.4,11.0,2.03,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Castillo,ar ARG,FW,23.0,4.7,19.0,4.04,12.0,0.0,1.0,5.0,1.0,0.0,2.0,0.43,1.0,0.0,0.0,1.0,0.0,0.0,Matches
Franco Torres,ar ARG,"FW,MF",23.0,5.9,17.0,2.89,7.0,2.0,3.0,3.0,2.0,0.0,3.0,0.51,1.0,0.0,2.0,0.0,0.0,0.0,Matches
Tomás Muro,ar ARG,"MF,FW",20.0,3.7,16.0,4.32,6.0,7.0,0.0,1.0,1.0,1.0,1.0,0.27,0.0,1.0,0.0,0.0,0.0,0.0,Matches
Bruno Palazzo,ar ARG,DF,22.0,3.5,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Matías Bazzo,ar ARG,DF,21.0,3.4,,,,,,,,,,,,,,,,,Matches
Leandro Contín,ar ARG,FW,27.0,2.4,4.0,1.68,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.42,0.0,0.0,1.0,0.0,0.0,0.0,Matches
Leandro Mamut,ar ARG,MF,19.0,3.6,16.0,4.47,7.0,3.0,3.0,3.0,0.0,0.0,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Diego Mastrángelo,ar ARG,DF,20.0,1.2,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Nelson Insfrán,ar ARG,GK,27.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Germán Guiffrey,ar ARG,DF,25.0,0.9,1.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rodrigo Gallo,ar ARG,DF,22.0,0.8,1.0,1.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gonzalo Ezequiel González,ar ARG,FW,27.0,0.6,,,,,,,,,,,,,,,,,Matches
Agustín Ramírez,ar ARG,"FW,DF",22.0,0.5,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Sebastián Cocimano,ar ARG,"FW,MF",22.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Tomás Fernández,ar ARG,DF,23.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,,,25.1,27.0,538.0,19.93,339.0,61.0,46.0,45.0,32.0,15.0,34.0,1.26,19.0,3.0,4.0,4.0,3.0,1.0,
Opponent Total,,,27.3,27.0,572.0,21.19,377.0,79.0,27.0,46.0,37.0,6.0,62.0,2.3,35.0,11.0,1.0,8.0,6.0,1.0,
