Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Alexis Steimbach,ar ARG,FW,20.0,5.4,20.0,9,10.0,8.0,2.0,10.0,23.0,43.5,13.0,11.0,3.0,8.0,3,23.0,13.0,0.0,Matches
Rodrigo Castillo,ar ARG,FW,23.0,4.7,7.0,4,1.0,4.0,2.0,4.0,6.0,66.7,2.0,7.0,2.0,5.0,1,8.0,5.0,0.0,Matches
Franco Torres,ar ARG,"FW,MF",23.0,5.9,10.0,5,3.0,5.0,2.0,5.0,13.0,38.5,8.0,3.0,0.0,3.0,0,10.0,3.0,0.0,Matches
Tomás Muro,ar ARG,"MF,FW",20.0,3.7,8.0,4,1.0,7.0,0.0,3.0,7.0,42.9,4.0,4.0,0.0,4.0,6,14.0,3.0,0.0,Matches
Bruno Palazzo,ar ARG,DF,22.0,3.5,10.0,6,6.0,4.0,0.0,6.0,11.0,54.5,5.0,2.0,0.0,2.0,5,15.0,27.0,0.0,Matches
Matías Bazzo,ar ARG,DF,21.0,3.4,,4,,,,,,,,,,,4,,,,Matches
Leandro Contín,ar ARG,FW,27.0,2.4,4.0,2,1.0,3.0,0.0,4.0,5.0,80.0,1.0,1.0,0.0,1.0,0,4.0,5.0,0.0,Matches
Leandro Mamut,ar ARG,MF,19.0,3.6,7.0,3,2.0,4.0,1.0,2.0,6.0,33.3,4.0,1.0,0.0,1.0,2,9.0,4.0,0.0,Matches
Diego Mastrángelo,ar ARG,DF,20.0,1.2,2.0,2,1.0,1.0,0.0,1.0,3.0,33.3,2.0,4.0,3.0,1.0,4,6.0,6.0,0.0,Matches
Nelson Insfrán,ar ARG,GK,27.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,Matches
Germán Guiffrey,ar ARG,DF,25.0,0.9,4.0,4,2.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1,5.0,1.0,0.0,Matches
Rodrigo Gallo,ar ARG,DF,22.0,0.8,4.0,1,3.0,1.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,2,6.0,5.0,0.0,Matches
Gonzalo Ezequiel González,ar ARG,FW,27.0,0.6,,2,,,,,,,,,,,2,,,,Matches
Agustín Ramírez,ar ARG,"FW,DF",22.0,0.5,2.0,1,0.0,1.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1,3.0,0.0,0.0,Matches
Sebastián Cocimano,ar ARG,"FW,MF",22.0,0.3,3.0,0,0.0,1.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,Matches
Tomás Fernández,ar ARG,DF,23.0,0.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Squad Total,,,25.1,27.0,510.0,363,233.0,218.0,59.0,244.0,498.0,49.0,254.0,281.0,69.0,212.0,275,785.0,485.0,3.0,
Opponent Total,,,27.3,27.0,581.0,368,316.0,227.0,38.0,327.0,630.0,51.9,303.0,319.0,98.0,221.0,218,799.0,604.0,4.0,
