Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Rodrigo Castillo,ar ARG,FW,23.0,9,423.0,47.0,17.4,4.7,5,70.0,1,4,19.0,12,0.44,5.0,8.0,-3.0,-0.64,-0.15,7.0,6.2,0.9,0.18,0.42,Matches
Franco Torres,ar ARG,"FW,MF",23.0,14,530.0,38.0,21.8,5.9,4,80.0,2,10,21.0,2,1.14,8.0,10.0,-2.0,-0.34,0.23,7.4,6.8,0.5,0.09,0.32,Matches
Tomás Muro,ar ARG,"MF,FW",20.0,9,333.0,37.0,13.7,3.7,3,65.0,0,6,23.0,9,1.11,3.0,9.0,-6.0,-1.62,-1.28,4.2,5.1,-0.9,-0.26,-0.11,Matches
Bruno Palazzo,ar ARG,DF,22.0,5,315.0,63.0,13.0,3.5,3,90.0,3,2,23.0,14,2.0,8.0,3.0,5.0,1.43,2.24,3.9,4.7,-0.9,-0.24,-0.09,Matches
Matías Bazzo,ar ARG,DF,21.0,5,308.0,62.0,12.7,3.4,3,90.0,3,2,19.0,5,0.4,2.0,10.0,-8.0,-2.34,-2.08,,,,,,Matches
Leandro Contín,ar ARG,FW,27.0,6,214.0,36.0,8.8,2.4,3,59.0,0,3,13.0,8,0.5,2.0,2.0,0.0,0.0,0.57,2.7,3.5,-0.8,-0.34,-0.19,Matches
Leandro Mamut,ar ARG,MF,19.0,12,322.0,27.0,13.3,3.6,2,55.0,0,10,21.0,6,1.25,4.0,4.0,0.0,0.0,0.6,5.6,3.4,2.1,0.59,0.88,Matches
Diego Mastrángelo,ar ARG,DF,20.0,2,104.0,52.0,4.3,1.2,1,90.0,1,1,14.0,11,1.5,1.0,3.0,-2.0,-1.73,-1.27,0.9,2.5,-1.5,-1.34,-1.22,Matches
Nelson Insfrán,ar ARG,GK,27.0,1,90.0,90.0,3.7,1.0,1,90.0,1,0,,26,0.0,0.0,3.0,-3.0,-3.0,-2.58,0.7,2.4,-1.7,-1.65,-1.54,Matches
Germán Guiffrey,ar ARG,DF,25.0,1,77.0,77.0,3.2,0.9,1,77.0,0,0,,2,1.0,1.0,0.0,1.0,1.17,1.74,1.7,0.3,1.4,1.66,1.89,Matches
Rodrigo Gallo,ar ARG,DF,22.0,1,76.0,76.0,3.1,0.8,1,76.0,0,0,,4,3.0,0.0,0.0,0.0,0.0,0.54,0.4,0.4,0.0,0.0,0.17,Matches
Gonzalo Ezequiel González,ar ARG,FW,27.0,1,53.0,53.0,2.2,0.6,1,53.0,0,0,,3,3.0,0.0,0.0,0.0,0.0,0.53,,,,,,Matches
Agustín Ramírez,ar ARG,"FW,DF",22.0,3,49.0,16.0,2.0,0.5,0,,0,3,16.0,7,1.33,1.0,0.0,1.0,1.84,2.4,1.2,1.1,0.1,0.14,0.31,Matches
Sebastián Cocimano,ar ARG,"FW,MF",22.0,3,25.0,8.0,1.0,0.3,0,,0,3,8.0,3,1.33,0.0,0.0,0.0,0.0,0.52,0.1,0.5,-0.4,-1.55,-1.4,Matches
Tomás Fernández,ar ARG,DF,23.0,1,17.0,17.0,0.7,0.2,0,,0,1,17.0,4,0.0,0.0,0.0,0.0,0.0,0.52,0.3,0.0,0.3,1.53,1.71,Matches
Valentin Peñalva,ar ARG,FW,19.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Zago Zegarra,ar ARG,MF,21.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Squad Total,,,25.1,27,2430.0,90.0,100.0,27.0,297,81.0,176,119,22.0,207,1.11,24.0,38.0,-14.0,-0.52,,28.3,32.8,-4.5,-0.17,,
Opponent Total,,,27.3,27,2430.0,90.0,100.0,27.0,297,81.0,179,117,22.0,203,1.56,38.0,24.0,14.0,0.52,,32.8,28.3,4.5,0.17,,
