Player,Nation,Pos,Age,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Matches
Antonio Napolitano,ar ARG,"MF,FW",23.0,6.7,1,0,0,7,9,0,14,11,22,0.0,0.0,0,54.0,12.0,9.0,57.1,Matches
Maximiliano Comba,ar ARG,MF,29.0,5.9,2,0,0,11,19,2,22,6,8,0.0,0.0,0,52.0,4.0,8.0,33.3,Matches
Ivo Mammini,ar ARG,"FW,MF",19.0,7.3,0,0,0,7,7,0,19,2,5,0.0,0.0,0,23.0,13.0,24.0,35.1,Matches
Alan Sosa,,MF,,5.5,0,0,0,5,6,1,32,4,2,,,0,,,,,Matches
Alexis Steimbach,ar ARG,FW,20.0,5.4,2,0,0,5,6,1,18,3,9,0.0,0.0,0,43.0,17.0,16.0,51.5,Matches
Rodrigo Castillo,ar ARG,FW,23.0,4.7,1,0,0,6,3,2,1,1,4,0.0,0.0,0,16.0,26.0,26.0,50.0,Matches
Franco Torres,ar ARG,"FW,MF",23.0,5.9,1,1,0,10,11,1,29,0,5,0.0,0.0,0,29.0,0.0,7.0,0.0,Matches
Tomás Muro,ar ARG,"MF,FW",20.0,3.7,0,0,0,8,12,2,32,6,4,0.0,0.0,0,30.0,4.0,6.0,40.0,Matches
Bruno Palazzo,ar ARG,DF,22.0,3.5,1,0,0,3,2,0,0,5,6,0.0,0.0,0,27.0,9.0,10.0,47.4,Matches
Matías Bazzo,ar ARG,DF,21.0,3.4,2,0,0,5,2,0,2,4,4,,,0,,,,,Matches
Leandro Contín,ar ARG,FW,27.0,2.4,0,0,0,2,2,1,0,0,2,0.0,0.0,0,10.0,13.0,1.0,92.9,Matches
Leandro Mamut,ar ARG,MF,19.0,3.6,1,0,0,6,2,0,11,2,3,0.0,0.0,0,24.0,6.0,6.0,50.0,Matches
Diego Mastrángelo,ar ARG,DF,20.0,1.2,1,0,0,2,3,0,0,4,2,0.0,0.0,0,8.0,2.0,3.0,40.0,Matches
Nelson Insfrán,ar ARG,GK,27.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,Matches
Germán Guiffrey,ar ARG,DF,25.0,0.9,0,0,0,1,2,0,3,1,4,0.0,0.0,0,8.0,1.0,0.0,100.0,Matches
Rodrigo Gallo,ar ARG,DF,22.0,0.8,0,0,0,0,0,0,3,2,1,0.0,0.0,0,7.0,2.0,1.0,66.7,Matches
Gonzalo Ezequiel González,ar ARG,FW,27.0,0.6,0,0,0,0,1,0,1,2,2,,,0,,,,,Matches
Agustín Ramírez,ar ARG,"FW,DF",22.0,0.5,1,0,0,2,4,0,1,1,1,0.0,0.0,0,8.0,1.0,0.0,100.0,Matches
Sebastián Cocimano,ar ARG,"FW,MF",22.0,0.3,0,0,0,1,1,0,0,0,0,0.0,0.0,0,0.0,3.0,7.0,30.0,Matches
Tomás Fernández,ar ARG,DF,23.0,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,Matches
Squad Total,,,25.1,27.0,61,3,0,311,345,46,550,275,363,0.0,3.0,1,1541.0,436.0,541.0,44.6,
Opponent Total,,,27.3,27.0,70,2,1,376,293,56,584,218,368,3.0,2.0,0,1667.0,600.0,504.0,54.3,
