Player,Nation,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Matches
Pedro Rangel,br BRA,GK,22.0,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Felipe Vieira,,DF,,2.3,0,3,1,33.3,1.33,0.44,0.0,0.0,16.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Vitor Mendes,br BRA,DF,23.0,1.2,0,1,1,100.0,0.83,0.83,0.0,0.0,7.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Giovanni,br BRA,"MF,DF",21.0,1.1,0,4,0,0.0,3.75,0.0,0.0,,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Vitor Eudes,br BRA,GK,24.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Justen,br BRA,DF,19.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alan Carvalho,cn CHN,MF,33.0,0.5,1,1,1,100.0,2.0,2.0,1.0,1.0,5.1,0,0,0,0.6,0.6,0.63,0.4,0.4,Matches
Isaac,br BRA,"MF,DF",18.0,1.5,0,4,0,0.0,2.75,0.0,0.0,,13.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
João Neto,br BRA,"MF,DF",19.0,0.6,1,1,1,100.0,1.73,1.73,1.0,1.0,7.0,0,0,0,0.4,0.4,0.41,0.6,0.6,Matches
Arthur,br BRA,"DF,FW",18.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alexandre Jesus,br BRA,DF,21.0,0.1,0,1,0,0.0,7.5,0.0,0.0,,29.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Rafael Monteiro,br BRA,MF,18.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,29.2,38.0,51,545,202,37.1,14.34,5.32,0.09,0.24,19.5,18,3,5,50.3,46.4,0.09,0.7,1.6,
Opponent Total,,,27.6,38.0,46,534,155,29.0,14.05,4.08,0.08,0.26,19.7,18,5,6,48.3,43.7,0.08,-2.3,-2.7,
