Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Pedro Rangel,br BRA,GK,22.0,2,180.0,90.0,5.3,2.0,2,90.0,2,0,,34,0.67,2.0,5.0,-3.0,-1.5,-1.69,3.2,2.1,1.1,0.56,0.53,Matches
Felipe Vieira,,DF,,7,203.0,29.0,5.9,2.3,1,78.0,0,6,21.0,16,0.86,0.0,6.0,-6.0,-2.66,-2.94,2.4,2.9,-0.5,-0.22,-0.29,Matches
Vitor Mendes,br BRA,DF,23.0,2,108.0,54.0,3.2,1.2,1,90.0,1,1,18.0,2,3.0,3.0,0.0,3.0,2.5,2.47,3.4,1.5,1.9,1.57,1.57,Matches
Giovanni,br BRA,"MF,DF",21.0,5,96.0,19.0,2.8,1.1,1,65.0,0,4,8.0,30,1.4,0.0,4.0,-4.0,-3.75,-3.97,1.7,1.2,0.5,0.46,0.42,Matches
Vitor Eudes,br BRA,GK,24.0,1,90.0,90.0,2.6,1.0,1,90.0,1,0,,11,0.0,0.0,1.0,-1.0,-1.0,-1.14,0.7,0.5,0.3,0.28,0.23,Matches
Justen,br BRA,DF,19.0,1,54.0,54.0,1.6,0.6,1,54.0,0,0,,6,0.0,0.0,1.0,-1.0,-1.67,-1.8,0.3,1.4,-1.0,-1.74,-1.83,Matches
Alan Carvalho,cn CHN,MF,33.0,1,45.0,45.0,1.3,0.5,1,45.0,0,0,,10,0.0,1.0,2.0,-1.0,-2.0,-2.13,1.0,2.5,-1.6,-3.13,-3.23,Matches
Isaac,br BRA,"MF,DF",18.0,7,131.0,19.0,3.8,1.5,0,,0,7,19.0,18,1.0,4.0,2.0,2.0,1.37,1.32,2.9,2.1,0.8,0.54,0.5,Matches
João Neto,br BRA,"MF,DF",19.0,3,52.0,17.0,1.5,0.6,0,,0,3,17.0,2,0.33,2.0,2.0,0.0,0.0,-0.11,1.0,0.6,0.3,0.57,0.52,Matches
Arthur,br BRA,"DF,FW",18.0,2,20.0,10.0,0.6,0.2,0,,0,2,10.0,5,0.0,0.0,1.0,-1.0,-4.5,-4.63,0.8,0.1,0.7,2.96,2.93,Matches
Alexandre Jesus,br BRA,DF,21.0,1,12.0,12.0,0.4,0.1,0,,0,1,12.0,4,1.0,0.0,1.0,-1.0,-7.5,-7.63,0.1,0.5,-0.4,-2.99,-3.05,Matches
Rafael Monteiro,br BRA,MF,18.0,1,1.0,1.0,0.0,0.0,0,,0,1,1.0,4,0.0,0.0,0.0,0.0,0.0,-0.11,0.1,0.0,0.1,4.54,4.49,Matches
Agner,br BRA,FW,17.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Kayky Almeida,br BRA,DF,17.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Julio Cesar,br BRA,DF,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Gustavo Dohmann,br BRA,MF,17.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Matheus dos Reis,br BRA,FW,15.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Edinho,br BRA,MF,21.0,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
Kauã Elias,br BRA,FW,16.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Esquerdinha,br BRA,DF,16.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Luan Freitas,br BRA,DF,22.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Gustavo,br BRA,GK,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Thiago,br BRA,MF,18.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Squad Total,,,29.2,38,3420.0,90.0,100.0,38.0,418,80.0,243,170,23.0,279,1.47,51.0,47.0,4.0,0.11,,50.3,48.3,2.0,0.05,,
Opponent Total,,,27.6,38,3420.0,90.0,100.0,38.0,418,80.0,236,181,21.0,274,1.32,47.0,51.0,-4.0,-0.11,,48.3,50.3,-2.0,-0.05,,
