Player,Nation,Pos,Age,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Matches
Franco Quinteros,ar ARG,"DF,MF",24.0,6.2,335.0,35.0,129.0,117.0,94.0,2.0,335.0,14.0,5.0,35.7,7.0,50.0,95.0,474.0,238.0,3.0,9.0,0.0,8.0,2.0,97.0,11.0,Matches
José Devecchi,ar ARG,GK,27.0,6.0,166.0,145.0,166.0,0.0,0.0,0.0,166.0,0.0,0.0,,0.0,,87.0,618.0,420.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,Matches
Juan Cruz Kaprof,ar ARG,"FW,MF",27.0,3.7,172.0,2.0,27.0,83.0,65.0,15.0,172.0,15.0,4.0,26.7,11.0,73.3,93.0,403.0,132.0,2.0,6.0,0.0,9.0,7.0,103.0,31.0,Matches
Jonatan Gallardo,ar ARG,"MF,DF",25.0,2.3,84.0,4.0,21.0,37.0,32.0,2.0,84.0,22.0,8.0,36.4,11.0,50.0,46.0,594.0,347.0,10.0,8.0,0.0,8.0,3.0,42.0,9.0,Matches
Guido Mainero,ar ARG,"MF,FW",27.0,2.2,130.0,2.0,26.0,60.0,48.0,1.0,130.0,11.0,6.0,54.5,5.0,45.5,76.0,569.0,264.0,8.0,7.0,0.0,8.0,4.0,66.0,14.0,Matches
Harrinson Mancilla,co COL,MF,31.0,2.1,88.0,6.0,34.0,49.0,6.0,1.0,88.0,0.0,0.0,,0.0,,37.0,166.0,49.0,1.0,0.0,1.0,4.0,5.0,33.0,0.0,Matches
José Mauri,it ITA,MF,26.0,1.1,38.0,4.0,13.0,21.0,4.0,0.0,38.0,0.0,0.0,,0.0,,10.0,27.0,9.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,Matches
Yair Ezequiel Arismendi,ar ARG,MF,24.0,1.3,,,,,,,,,,,,,,,,,,,,,,,Matches
Ayrton Cougo,uy URU,"MF,DF",26.0,0.8,56.0,3.0,16.0,27.0,14.0,3.0,56.0,1.0,1.0,100.0,0.0,0.0,20.0,137.0,83.0,1.0,1.0,0.0,4.0,0.0,29.0,6.0,Matches
Lautaro Cerato,ar ARG,FW,22.0,0.4,16.0,0.0,0.0,7.0,9.0,3.0,16.0,0.0,0.0,,0.0,,8.0,25.0,7.0,1.0,0.0,1.0,3.0,0.0,11.0,5.0,Matches
Joaquín Gho,ar ARG,MF,19.0,0.3,21.0,1.0,5.0,8.0,9.0,2.0,21.0,1.0,1.0,100.0,0.0,0.0,10.0,56.0,16.0,0.0,2.0,0.0,1.0,0.0,8.0,2.0,Matches
Nicolás Femia,ar ARG,"MF,FW",26.0,0.2,18.0,0.0,2.0,12.0,4.0,1.0,18.0,0.0,0.0,,0.0,,8.0,56.0,10.0,0.0,0.0,0.0,0.0,2.0,9.0,1.0,Matches
Santiago Morales,,DF,,0.1,,,,,,,,,,,,,,,,,,,,,,,Matches
Pablo Gerzel,ar ARG,MF,23.0,0.1,5.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Matches
Yamil Garnier,ar ARG,MF,40.0,0.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0,,0.0,,4.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Matches
Squad Total,,,29.7,27.0,10739.0,1466.0,3742.0,4643.0,2481.0,425.0,10735.0,352.0,194.0,55.1,124.0,35.2,4401.0,23258.0,11399.0,221.0,194.0,45.0,372.0,185.0,4686.0,631.0,
Opponent Total,,,27.0,27.0,16777.0,1395.0,4435.0,8037.0,4477.0,545.0,16772.0,537.0,279.0,52.0,193.0,35.9,9228.0,49097.0,25316.0,497.0,409.0,80.0,458.0,284.0,10578.0,1254.0,
