Player,Nation,Pos,Age,MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Matches
Juan Cruz Kaprof,ar ARG,"FW,MF",27.0,13,337.0,26.0,13.9,3.7,2,69.0,0,11,18.0,10,0.77,1.0,2.0,-1.0,-0.27,-0.18,2.7,4.6,-1.9,-0.51,-0.26,Matches
Jonatan Gallardo,ar ARG,"MF,DF",25.0,6,204.0,34.0,8.4,2.3,2,59.0,0,4,22.0,11,1.0,0.0,2.0,-2.0,-0.88,-0.84,1.0,3.4,-2.4,-1.05,-0.84,Matches
Guido Mainero,ar ARG,"MF,FW",27.0,5,195.0,39.0,8.0,2.2,2,59.0,0,3,26.0,2,0.2,0.0,3.0,-3.0,-1.38,-1.38,1.2,2.3,-1.0,-0.48,-0.21,Matches
Harrinson Mancilla,co COL,MF,31.0,9,191.0,21.0,7.9,2.1,2,49.0,0,7,13.0,16,1.78,3.0,1.0,2.0,0.94,1.14,3.1,2.4,0.8,0.37,0.71,Matches
José Mauri,it ITA,MF,26.0,2,102.0,51.0,4.2,1.1,2,51.0,0,0,,0,0.5,0.0,2.0,-2.0,-1.76,-1.73,0.2,1.5,-1.3,-1.16,-0.91,Matches
Yair Ezequiel Arismendi,ar ARG,MF,24.0,2,115.0,58.0,4.7,1.3,1,41.0,0,1,74.0,0,1.5,4.0,3.0,1.0,0.78,0.94,,,,,,Matches
Ayrton Cougo,uy URU,"MF,DF",26.0,6,68.0,11.0,2.8,0.8,0,,0,6,11.0,12,1.29,1.0,2.0,-1.0,-1.32,-1.25,0.3,2.1,-1.7,-2.29,-2.06,Matches
Lautaro Cerato,ar ARG,FW,22.0,2,36.0,18.0,1.5,0.4,0,,0,2,18.0,3,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.1,0.1,0.22,0.51,Matches
Joaquín Gho,ar ARG,MF,19.0,2,27.0,14.0,1.1,0.3,0,,0,2,14.0,8,0.5,0.0,0.0,0.0,0.0,0.11,0.1,0.2,-0.1,-0.33,-0.05,Matches
Nicolás Femia,ar ARG,"MF,FW",26.0,2,15.0,8.0,0.6,0.2,0,,0,2,8.0,7,2.0,2.0,0.0,2.0,12.0,12.19,1.5,0.2,1.3,7.32,7.66,Matches
Santiago Morales,,DF,,1,13.0,13.0,0.5,0.1,0,,0,1,13.0,5,0.0,0.0,1.0,-1.0,-6.92,-6.85,,,,,,Matches
Pablo Gerzel,ar ARG,MF,23.0,1,6.0,6.0,0.2,0.1,0,,0,1,6.0,10,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.0,0.1,1.07,1.36,Matches
Yamil Garnier,ar ARG,MF,40.0,1,4.0,4.0,0.2,0.0,0,,0,1,4.0,19,3.0,0.0,0.0,0.0,0.0,0.11,0.2,0.2,0.0,-0.12,0.16,Matches
Thyago Ayala,ar ARG,GK,21.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Diego Azcurra,ar ARG,MF,24.0,0,,,,,0,,0,0,,10,,,,,,,,,,,,Matches
Joaquín Cabrera,ar ARG,GK,21.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Squad Total,,,29.7,27,2430.0,90.0,100.0,27.0,297,80.0,170,126,23.0,197,1.11,23.0,26.0,-3.0,-0.11,,26.5,34.2,-7.7,-0.28,,
Opponent Total,,,27.0,27,2430.0,90.0,100.0,27.0,297,80.0,185,110,20.0,210,1.56,26.0,23.0,3.0,0.11,,34.2,26.5,7.7,0.28,,
