Player,Nation,Pos,Age,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Matches
Guido Mainero,ar ARG,"MF,FW",27.0,2.2,4.0,4,1.0,2.0,1.0,2.0,4.0,50.0,2.0,3.0,0.0,3.0,3,7.0,1.0,0.0,Matches
Harrinson Mancilla,co COL,MF,31.0,2.1,7.0,3,4.0,3.0,0.0,2.0,9.0,22.2,7.0,6.0,2.0,4.0,1,8.0,4.0,1.0,Matches
José Mauri,it ITA,MF,26.0,1.1,7.0,5,4.0,3.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,1,8.0,3.0,0.0,Matches
Yair Ezequiel Arismendi,ar ARG,MF,24.0,1.3,,2,,,,,,,,,,,1,,,,Matches
Ayrton Cougo,uy URU,"MF,DF",26.0,0.8,2.0,1,2.0,0.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,1,3.0,6.0,0.0,Matches
Lautaro Cerato,ar ARG,FW,22.0,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,Matches
Joaquín Gho,ar ARG,MF,19.0,0.3,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,0.0,1.0,0.0,Matches
Nicolás Femia,ar ARG,"MF,FW",26.0,0.2,1.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,Matches
Santiago Morales,,DF,,0.1,,0,,,,,,,,,,,0,,,,Matches
Pablo Gerzel,ar ARG,MF,23.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Matches
Yamil Garnier,ar ARG,MF,40.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,Matches
Squad Total,,,29.7,27.0,472.0,326,240.0,189.0,43.0,195.0,464.0,42.0,269.0,296.0,107.0,189.0,241,713.0,678.0,2.0,
Opponent Total,,,27.0,27.0,350.0,221,154.0,154.0,42.0,144.0,357.0,40.3,213.0,250.0,66.0,184.0,190,540.0,616.0,5.0,
