Player,Nation,Pos,Age,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Matches
Gonzalo Goñi,ar ARG,DF,24.0,16,15,1246.0,13.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,1.0,24.0,0.0,0.07,0.07,0.14,0.07,0.14,0.01,0.01,0.02,0.01,0.02,Matches
Marcelo Benitez,ar ARG,DF,32.0,19,14,1329.0,14.8,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,1.1,1.9,18.0,57.0,22.0,0.07,0.0,0.07,0.07,0.07,0.05,0.08,0.13,0.05,0.13,Matches
Facundo Castelli,ar ARG,FW,27.0,18,9,868.0,9.6,1.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,,,,,,,,0.1,0.21,0.31,0.1,0.31,,,,,,Matches
Matías Mansilla,ar ARG,GK,26.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Enzo Kalinski,ar ARG,MF,35.0,14,8,658.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.1,0.9,4.0,26.0,6.0,0.14,0.0,0.14,0.14,0.14,0.1,0.02,0.12,0.1,0.12,Matches
Cristian Torres,ar ARG,"FW,MF",23.0,20,7,733.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.4,1.4,0.3,1.7,9.0,17.0,41.0,0.12,0.0,0.12,0.12,0.12,0.17,0.03,0.2,0.17,0.2,Matches
Jesús Soraire,ar ARG,MF,34.0,19,4,631.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.1,1.2,7.0,39.0,13.0,0.14,0.0,0.14,0.14,0.14,0.15,0.02,0.17,0.15,0.17,Matches
Julián Navas,ar ARG,DF,29.0,8,4,387.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.7,6.0,26.0,17.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.15,0.03,0.15,Matches
José Gómez,ar ARG,DF,22.0,4,3,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Federico Jourdan,ar ARG,"MF,DF",32.0,12,2,370.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.3,0.8,7.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.19,0.13,0.19,Matches
Luis Miguel Rodríguez,ar ARG,"MF,FW",38.0,9,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,2.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.26,0.17,0.26,Matches
Ramón Cansinos,,MF,,5,1,117.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Sebastián Valdez,ar ARG,DF,27.0,2,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Ciccoloni,ar ARG,MF,27.0,4,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches
Diego Vásquez,ar ARG,"MF,FW",22.0,8,0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,2.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.17,0.13,0.3,0.17,0.3,Matches
Nicolás Leguizamón,ar ARG,FW,28.0,3,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches
Lucas Angelini,ar ARG,DF,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Mauricio Duarte,co COL,DF,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Matías Laba,ar ARG,MF,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Gino Olguín,ar ARG,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Javier Vallejos,ar ARG,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,28.8,27,297,2430.0,27.0,20.0,15.0,35.0,19.0,1.0,2.0,51.0,1.0,25.1,23.6,19.3,42.9,330.0,827.0,780.0,0.74,0.56,1.3,0.7,1.26,0.93,0.72,1.65,0.87,1.59,
Opponent Total,,,27.1,27,297,2430.0,27.0,29.0,24.0,53.0,27.0,2.0,3.0,51.0,3.0,35.8,33.4,27.6,61.0,487.0,1175.0,1174.0,1.07,0.89,1.96,1.0,1.89,1.33,1.02,2.35,1.24,2.26,
