Player,Nation,Pos,Age,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gonzalo Goñi,ar ARG,DF,24.0,13.8,261.0,369.0,70.7,5526.0,2446.0,80.0,108.0,74.1,135.0,169.0,79.9,44.0,78.0,56.4,1,0.1,0.0,0.9,1.0,19.0,0.0,0.0,24.0,Matches
Marcelo Benitez,ar ARG,DF,32.0,14.8,599.0,825.0,72.6,11287.0,4665.0,261.0,292.0,89.4,251.0,331.0,75.8,83.0,176.0,47.2,0,1.1,1.2,-1.1,18.0,58.0,11.0,8.0,57.0,Matches
Facundo Castelli,ar ARG,FW,27.0,9.6,,,,,,,,,,,,,,,2,,,,,,,,,Matches
Matías Mansilla,ar ARG,GK,26.0,9.0,120.0,260.0,46.2,4860.0,4197.0,16.0,16.0,100.0,34.0,35.0,97.1,68.0,205.0,33.2,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,Matches
Enzo Kalinski,ar ARG,MF,35.0,7.3,219.0,297.0,73.7,3581.0,1153.0,116.0,138.0,84.1,81.0,104.0,77.9,19.0,40.0,47.5,0,0.1,0.2,-0.1,5.0,30.0,3.0,0.0,26.0,Matches
Cristian Torres,ar ARG,"FW,MF",23.0,8.1,117.0,175.0,66.9,1643.0,485.0,68.0,87.0,78.2,27.0,43.0,62.8,7.0,18.0,38.9,0,0.3,0.3,-0.3,7.0,12.0,7.0,1.0,17.0,Matches
Jesús Soraire,ar ARG,MF,34.0,7.0,223.0,303.0,73.6,4075.0,1159.0,105.0,128.0,82.0,73.0,93.0,78.5,36.0,56.0,64.3,0,0.1,0.2,-0.1,4.0,36.0,3.0,0.0,39.0,Matches
Julián Navas,ar ARG,DF,29.0,4.3,133.0,183.0,72.7,2194.0,1157.0,62.0,72.0,86.1,54.0,68.0,79.4,11.0,24.0,45.8,0,0.5,0.2,-0.5,2.0,18.0,3.0,1.0,26.0,Matches
José Gómez,ar ARG,DF,22.0,3.5,96.0,134.0,71.6,1981.0,994.0,35.0,41.0,85.4,40.0,56.0,71.4,18.0,28.0,64.3,0,0.1,0.1,-0.1,1.0,14.0,2.0,1.0,10.0,Matches
Federico Jourdan,ar ARG,"MF,DF",32.0,4.1,74.0,126.0,58.7,1084.0,436.0,42.0,51.0,82.4,25.0,46.0,54.3,4.0,13.0,30.8,0,0.3,0.4,-0.3,6.0,7.0,5.0,3.0,10.0,Matches
Luis Miguel Rodríguez,ar ARG,"MF,FW",38.0,2.5,62.0,101.0,61.4,1176.0,433.0,24.0,34.0,70.6,20.0,30.0,66.7,12.0,27.0,44.4,0,0.2,0.4,-0.2,4.0,9.0,4.0,0.0,12.0,Matches
Ramón Cansinos,,MF,,1.3,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Sebastián Valdez,ar ARG,DF,27.0,0.7,37.0,43.0,86.0,700.0,193.0,11.0,13.0,84.6,23.0,24.0,95.8,3.0,6.0,50.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Matches
Leandro Ciccoloni,ar ARG,MF,27.0,0.7,,,,,,,,,,,,,,,0,,,,,,,,,Matches
Diego Vásquez,ar ARG,"MF,FW",22.0,1.2,57.0,73.0,78.1,871.0,227.0,33.0,36.0,91.7,18.0,23.0,78.3,5.0,11.0,45.5,0,0.2,0.1,-0.2,2.0,5.0,1.0,0.0,7.0,Matches
Nicolás Leguizamón,ar ARG,FW,28.0,0.6,10.0,11.0,90.9,108.0,26.0,7.0,7.0,100.0,2.0,3.0,66.7,0.0,0.0,,0,0.1,0.2,-0.1,1.0,0.0,1.0,0.0,2.0,Matches
Squad Total,,,28.8,27.0,6938.0,10279.0,67.5,133606.0,57787.0,2939.0,3590.0,81.9,2693.0,3557.0,75.7,1069.0,2391.0,44.7,15,19.3,15.3,-4.3,218.0,683.0,140.0,53.0,827.0,
Opponent Total,,,27.1,27.0,9888.0,13128.0,75.3,180840.0,71232.0,4275.0,5029.0,85.0,4207.0,5130.0,82.0,1174.0,2302.0,51.0,24,27.6,25.1,-3.6,304.0,940.0,224.0,78.0,1175.0,
